Mode,Time(s),Value
DCV,4.3702311516,6.1817764E+01
DCV,4.3856592178,6.1817373E+01
DCV,4.4087219238,6.1817343E+01
DCV,4.4243388176,6.1817644E+01
DCV,4.4396691322,6.1817403E+01
DCV,4.4627099037,6.1817493E+01
DCV,4.4780659676,6.1817945E+01
DCV,4.5009961128,6.1817764E+01
DCV,4.5166091919,6.1817313E+01
DCV,4.5319709778,6.1817313E+01
DCV,4.5551581383,6.1817794E+01
DCV,4.5705680847,6.1817975E+01
DCV,4.5860857964,6.1817854E+01
DCV,4.6089148521,6.1817614E+01
DCV,4.6243047714,6.1817493E+01
DCV,4.6470122337,6.1818366E+01
DCV,4.6624031067,6.1818155E+01
DCV,4.6777839661,6.1818125E+01
DCV,4.7006759644,6.1818426E+01
DCV,4.7165598869,6.1817584E+01
DCV,4.7319078445,6.1817373E+01
DCV,4.7543039322,6.1817644E+01
DCV,4.7698497772,6.1817915E+01
DCV,4.7929201126,6.1817674E+01
DCV,4.8083758354,6.1817433E+01
DCV,4.8238739967,6.1817493E+01
DCV,4.8462648392,6.1817975E+01
DCV,4.8616318703,6.1817854E+01
DCV,4.8850288391,6.1817704E+01
DCV,4.9004387856,6.1817854E+01
DCV,4.9155449867,6.1817854E+01
DCV,4.9380998611,6.1818095E+01
DCV,4.9534611702,6.1817794E+01
DCV,4.9765019417,6.1817884E+01
DCV,4.9920921326,6.1817403E+01
DCV,5.0071978569,6.1817553E+01
DCV,5.0295181274,6.1817824E+01
DCV,5.0450677872,6.1818005E+01
DCV,5.0680627823,6.1818185E+01
DCV,5.0834069252,6.1817975E+01
DCV,5.0987157822,6.1817493E+01
DCV,5.1210818291,6.1817584E+01
DCV,5.1364378929,6.1818607E+01
DCV,5.1596069336,6.1817854E+01
DCV,5.1749620438,6.1817102E+01
DCV,5.1900777817,6.1817764E+01
DCV,5.2126688957,6.1818366E+01
DCV,5.2280731201,6.1818516E+01
DCV,5.2437410355,6.1818306E+01
DCV,5.2666010857,6.1818336E+01
DCV,5.2817249298,6.1818216E+01
DCV,5.3045830727,6.1818306E+01
DCV,5.3203210831,6.1818577E+01
DCV,5.3359580040,6.1817704E+01
DCV,5.3588590622,6.1817343E+01
DCV,5.3740210533,6.1817674E+01
DCV,5.3967962265,6.1817764E+01
DCV,5.4126849174,6.1817854E+01
DCV,5.4283437729,6.1817584E+01
DCV,5.4509468079,6.1817463E+01
DCV,5.4662628174,6.1817674E+01
DCV,5.4817061424,6.1818276E+01
DCV,5.5047149658,6.1818456E+01
DCV,5.5203161240,6.1818065E+01
DCV,5.5427198410,6.1818246E+01
DCV,5.5580339432,6.1817884E+01
DCV,5.5738859177,6.1817433E+01
DCV,5.5969719887,6.1817734E+01
DCV,5.6124219894,6.1817614E+01
DCV,5.6277599335,6.1817614E+01
DCV,5.6506128311,6.1818336E+01
DCV,5.6660699844,6.1818486E+01
DCV,5.6892409325,6.1818336E+01
DCV,5.7046852112,6.1818035E+01
DCV,5.7198071480,6.1818185E+01
DCV,5.7429509163,6.1818486E+01
DCV,5.7583651543,6.1817644E+01
DCV,5.7813320160,6.1817252E+01
DCV,5.7969799042,6.1818276E+01
DCV,5.8122391701,6.1818396E+01
DCV,5.8350992203,6.1817704E+01
DCV,5.8510088921,6.1817854E+01
DCV,5.8664479256,6.1817794E+01
DCV,5.8888139725,6.1818878E+01
DCV,5.9045600891,6.1818757E+01
DCV,5.9272880554,6.1817975E+01
DCV,5.9426050186,6.1817584E+01
DCV,5.9583549500,6.1817553E+01
DCV,5.9810380936,6.1818095E+01
DCV,5.9965310097,6.1818276E+01
DCV,6.0121140480,6.1818908E+01
DCV,6.0347270966,6.1819028E+01
DCV,6.0502161980,6.1818336E+01
DCV,6.0734009743,6.1817794E+01
DCV,6.0888471603,6.1818185E+01
DCV,6.1039528847,6.1796336E+01
DCV,6.1266732216,6.1624552E+01
DCV,6.1421761513,6.1387370E+01
DCV,6.1654782295,6.1234275E+01
DCV,6.1808309555,6.1085273E+01
DCV,6.1959571838,6.0936361E+01
DCV,6.2186880112,6.0787299E+01
DCV,6.2341928482,6.0638778E+01
DCV,6.2499170303,6.0489264E+01
DCV,6.2731218338,6.0338516E+01
DCV,6.2887678146,6.0188280E+01
DCV,6.3072738647,6.0008521E+01
DCV,6.3226499557,5.9688125E+01
DCV,6.3468370438,5.9312896E+01
DCV,6.3621640205,5.9018894E+01
DCV,6.3774828911,5.8728685E+01
DCV,6.4002370834,5.8440371E+01
DCV,6.4162540436,5.8723328E+01
DCV,6.4391818047,5.9673860E+01
DCV,6.4543337822,6.0301860E+01
DCV,6.4693589211,6.0200860E+01
DCV,6.4921917915,6.0073918E+01
DCV,6.5078010559,5.9917362E+01
DCV,6.5304298401,5.9607650E+01
DCV,6.5457739830,5.9232060E+01
DCV,6.5608038902,5.8941158E+01
DCV,6.5834641457,5.8655854E+01
DCV,6.5993299484,5.8370941E+01
DCV,6.6219739914,5.8789538E+01
DCV,6.6370959282,5.9743079E+01
DCV,6.6523351669,6.0237697E+01
DCV,6.6750397682,6.0132213E+01
DCV,6.6907567978,6.0004097E+01
DCV,6.7063589096,5.9839204E+01
DCV,6.7287378311,5.9526062E+01
DCV,6.7437629700,5.9153782E+01
DCV,6.7671132088,5.8863482E+01
DCV,6.7828321457,5.8577395E+01
DCV,6.7981748581,5.8290647E+01
DCV,6.8207650185,5.8861556E+01
DCV,6.8359870911,5.9829212E+01
DCV,6.8594360352,6.0187648E+01
DCV,6.8751301765,6.0077620E+01
DCV,6.8905420303,5.9948420E+01
DCV,6.9131140709,5.9811396E+01
DCV,6.9285821915,5.9669857E+01
DCV,6.9443850517,5.9527386E+01
DCV,6.9672408104,5.9383951E+01
DCV,6.9823570251,5.9238591E+01
DCV,7.0046172142,6.0165618E+01
DCV,7.0202617645,6.1251429E+01
DCV,7.0359182358,6.1508474E+01
DCV,7.0588469505,6.1541880E+01
DCV,7.0744099617,6.1561111E+01
DCV,7.0970940590,6.1573721E+01
DCV,7.1127910614,6.1583291E+01
DCV,7.1284332275,6.1591537E+01
DCV,7.1508269310,6.1598098E+01
DCV,7.1658630371,6.1604027E+01
DCV,7.1887397766,6.1609474E+01
DCV,7.2043271065,6.1614530E+01
DCV,7.2199220657,6.1619285E+01
DCV,7.2429380417,6.1622776E+01
DCV,7.2580928802,6.1626538E+01
DCV,7.2735171318,6.1630541E+01
DCV,7.2967581749,6.1632978E+01
DCV,7.3124108315,6.1635928E+01
DCV,7.3278532028,6.1639539E+01
DCV,7.3507399559,6.1641857E+01
DCV,7.3661541939,6.1644264E+01
DCV,7.3887591362,6.1646612E+01
DCV,7.4045209885,6.1648387E+01
DCV,7.4199719429,6.1650404E+01
DCV,7.4427518845,6.1651999E+01
DCV,7.4583292007,6.1654647E+01
DCV,7.4808959961,6.1656754E+01
DCV,7.4964227676,6.1658800E+01
DCV,7.5120878220,6.1661419E+01
DCV,7.5348758698,6.1662592E+01
DCV,7.5502958298,6.1663525E+01
DCV,7.5661530495,6.1664910E+01
DCV,7.5890879631,6.1666746E+01
DCV,7.6048102379,6.1668491E+01
DCV,7.6206669807,6.1669936E+01
DCV,7.6431708336,6.1670869E+01
DCV,7.6582679749,6.1671892E+01
DCV,7.6813611984,6.1673427E+01
DCV,7.6972708702,6.1675383E+01
DCV,7.7126770020,6.1676948E+01
DCV,7.7352728844,6.1677941E+01
DCV,7.7504210472,6.1679295E+01
DCV,7.7735338211,6.1680108E+01
DCV,7.7892751694,6.1680680E+01
DCV,7.8046112061,6.1681221E+01
DCV,7.8272070885,6.1682245E+01
DCV,7.8423500061,6.1683779E+01
DCV,7.8653039932,6.1685375E+01
DCV,7.8810310364,6.1686157E+01
DCV,7.8961777687,6.1687150E+01
DCV,7.9184651375,6.1688264E+01
DCV,7.9337310791,6.1688896E+01
DCV,7.9565892220,6.1690009E+01
DCV,7.9720292091,6.1690822E+01
DCV,7.9873909950,6.1691424E+01
DCV,8.0097007751,6.1692026E+01
DCV,8.0247659683,6.1692688E+01
DCV,8.0479087830,6.1692718E+01
DCV,8.0633430481,6.1694554E+01
DCV,8.0784587860,6.1696058E+01
DCV,8.1009902954,6.1696690E+01
DCV,8.1163558960,6.1696931E+01
DCV,8.1396636963,6.1697653E+01
DCV,8.1554203033,6.1698496E+01
DCV,8.1705837250,6.1698917E+01
DCV,8.1928615570,6.1699339E+01
DCV,8.2086439133,6.1700513E+01
DCV,8.2243671417,6.1701235E+01
DCV,8.2472743988,6.1701656E+01
DCV,8.2628726959,6.1702740E+01
DCV,8.2854661942,6.1703673E+01
DCV,8.3012523651,6.1704124E+01
DCV,8.3169231415,6.1704094E+01
DCV,8.3393173218,6.1704575E+01
DCV,8.3543272018,6.1705358E+01
DCV,8.3770923615,6.1705719E+01
DCV,8.3927097321,6.1706321E+01
DCV,8.4083309174,6.1706742E+01
DCV,8.4312477112,6.1707705E+01
DCV,8.4463872910,6.1708097E+01
DCV,8.4616909027,6.1709150E+01
DCV,8.4847898483,6.1709601E+01
DCV,8.5004673004,6.1709932E+01
DCV,8.5233831406,6.1709240E+01
DCV,8.5385131836,6.1709631E+01
DCV,8.5539445877,6.1710625E+01
DCV,8.5770111084,6.1710775E+01
DCV,8.5925827026,6.1711467E+01
DCV,8.6080188751,6.1711858E+01
DCV,8.6309509277,6.1713092E+01
DCV,8.6465511322,6.1713514E+01
DCV,8.6695346832,6.1713454E+01
DCV,8.6851177216,6.1714928E+01
DCV,8.7002754211,6.1715410E+01
DCV,8.7231006622,6.1715199E+01
DCV,8.7387676239,6.1716313E+01
DCV,8.7541112900,6.1716824E+01
DCV,8.7770233154,6.1716072E+01
DCV,8.7925977707,6.1716794E+01
DCV,8.8155660629,6.1717757E+01
DCV,8.8309116364,6.1717215E+01
DCV,8.8464527130,6.1717336E+01
DCV,8.8693723679,6.1718118E+01
DCV,8.8847990036,6.1718389E+01
DCV,8.9005937576,6.1719142E+01
DCV,8.9232082367,6.1719443E+01
DCV,8.9384813309,6.1719412E+01
DCV,8.9615688324,6.1720466E+01
DCV,8.9774379730,6.1720917E+01
DCV,8.9929151535,6.1720466E+01
DCV,9.0155487061,6.1721760E+01
DCV,9.0307979584,6.1722753E+01
DCV,9.0537109375,6.1722813E+01
DCV,9.0695991516,6.1722723E+01
DCV,9.0849571228,6.1722422E+01
DCV,9.1073293686,6.1723054E+01
DCV,9.1227626801,6.1723686E+01
DCV,9.1382856369,6.1724258E+01
DCV,9.1612977982,6.1724589E+01
DCV,9.1768865585,6.1724619E+01
DCV,9.1992568970,6.1724980E+01
DCV,9.2145023346,6.1724860E+01
DCV,9.2302694321,6.1724860E+01
DCV,9.2529811859,6.1726003E+01
DCV,9.2680892944,6.1726003E+01
DCV,9.2905979156,6.1726033E+01
DCV,9.3060398102,6.1726455E+01
DCV,9.3217182159,6.1726485E+01
DCV,9.3446435928,6.1726455E+01
DCV,9.3598079681,6.1726996E+01
DCV,9.3823347092,6.1727809E+01
DCV,9.3975801468,6.1728260E+01
DCV,9.4132242203,6.1728230E+01
DCV,9.4361944199,6.1728682E+01
DCV,9.4513177872,6.1729344E+01
DCV,9.4735898972,6.1729344E+01
DCV,9.4924154282,6.1728892E+01
DCV,9.5081329346,6.1728983E+01
DCV,9.5235509872,6.1728832E+01
DCV,9.5461273193,6.1729705E+01
DCV,9.5611553192,6.1730819E+01
DCV,9.5841684341,6.1731300E+01
DCV,9.6001043320,6.1730638E+01
DCV,9.6155824661,6.1730879E+01
DCV,9.6379394531,6.1731872E+01
DCV,9.6535749435,6.1731812E+01
DCV,9.6693906784,6.1731210E+01
DCV,9.6920843124,6.1731360E+01
DCV,9.7074241638,6.1732384E+01
DCV,9.7297191620,6.1732955E+01
DCV,9.7476892471,6.1733076E+01
DCV,9.7636051178,6.1733316E+01
DCV,9.7792367935,6.1733798E+01
DCV,9.8018417358,6.1733768E+01
DCV,9.8171434402,6.1733768E+01
DCV,9.8326139450,6.1734099E+01
DCV,9.8556337357,6.1734159E+01
DCV,9.8712005615,6.1734611E+01
DCV,9.8935804367,6.1734851E+01
DCV,9.9087800980,6.1735002E+01
DCV,9.9247102737,6.1735212E+01
DCV,9.9479560852,6.1735303E+01
DCV,9.9634017944,6.1736055E+01
DCV,9.9860286713,6.1735935E+01
DCV,10.0014772415,6.1735363E+01
DCV,10.0169620514,6.1735784E+01
DCV,10.0402145386,6.1737018E+01
DCV,10.0556659698,6.1736928E+01
DCV,10.0707683563,6.1736446E+01
DCV,10.0936899185,6.1736567E+01
DCV,10.1091127396,6.1737259E+01
DCV,10.1320905685,6.1738132E+01
DCV,10.1477470398,6.1737921E+01
DCV,10.1629037857,6.1737650E+01
DCV,10.1858377457,6.1738162E+01
DCV,10.2014770508,6.1738372E+01
DCV,10.2169456482,6.1737771E+01
DCV,10.2398462296,6.1738222E+01
DCV,10.2557468414,6.1738914E+01
DCV,10.2784509659,6.1739366E+01
DCV,10.2936372757,6.1739185E+01
DCV,10.3094024658,6.1739336E+01
DCV,10.3323268890,6.1740118E+01
DCV,10.3480081558,6.1740419E+01
DCV,10.3636207581,6.1739727E+01
DCV,10.3863716125,6.1739366E+01
DCV,10.4017810822,6.1740118E+01
DCV,10.4246549606,6.1740780E+01
DCV,10.4402208328,6.1740720E+01
DCV,10.4554243088,6.1741081E+01
DCV,10.4781589508,6.1742405E+01
DCV,10.4936847687,6.1742496E+01
DCV,10.5093793869,6.1741533E+01
DCV,10.5323047638,6.1741352E+01
DCV,10.5474891663,6.1741051E+01
DCV,10.5702190399,6.1741081E+01
DCV,10.5857782364,6.1741773E+01
DCV,10.6015071869,6.1742345E+01
DCV,10.6243600845,6.1741773E+01
DCV,10.6394739151,6.1742315E+01
DCV,10.6619777679,6.1742797E+01
DCV,10.6778011322,6.1742827E+01
DCV,10.6934356689,6.1742797E+01
DCV,10.7159805298,6.1742797E+01
DCV,10.7312879562,6.1742917E+01
DCV,10.7537851334,6.1742947E+01
DCV,10.7692823410,6.1743579E+01
DCV,10.7849683762,6.1743218E+01
DCV,10.8074226379,6.1742857E+01
DCV,10.8224763870,6.1743729E+01
DCV,10.8554620743,6.1744542E+01
DCV,10.8638849258,6.1743880E+01
DCV,10.8793077469,6.1744662E+01
DCV,10.8946666718,6.1745716E+01
DCV,10.9169731140,6.1745294E+01
DCV,10.9323396683,6.1744813E+01
DCV,10.9482536316,6.1744993E+01
DCV,10.9708499908,6.1745204E+01
DCV,10.9859485626,6.1745445E+01
DCV,11.0084371567,6.1745204E+01
DCV,11.0266628265,6.1744813E+01
DCV,11.0424118042,6.1745144E+01
DCV,11.0580749512,6.1745716E+01
DCV,11.0804700851,6.1746227E+01
DCV,11.0955152512,6.1746558E+01
DCV,11.1187219620,6.1746528E+01
DCV,11.1344766617,6.1746468E+01
DCV,11.1499261856,6.1746227E+01
DCV,11.1725664139,6.1746047E+01
DCV,11.1878309250,6.1746167E+01
DCV,11.2111053467,6.1746589E+01
DCV,11.2270593643,6.1746980E+01
DCV,11.2424926758,6.1747461E+01
DCV,11.2648830414,6.1748123E+01
DCV,11.2805891037,6.1747822E+01
DCV,11.2963314056,6.1747582E+01
DCV,11.3192892075,6.1747732E+01
DCV,11.3348159790,6.1747612E+01
DCV,11.3499126434,6.1747702E+01
DCV,11.3750801086,6.1748545E+01
DCV,11.3910207748,6.1748906E+01
DCV,11.4066495895,6.1748454E+01
DCV,11.4292984009,6.1748755E+01
DCV,11.4449157715,6.1749387E+01
DCV,11.4605951309,6.1749327E+01
DCV,11.4834709167,6.1749026E+01
DCV,11.4990348816,6.1748876E+01
DCV,11.5214004517,6.1748515E+01
DCV,11.5369176865,6.1747943E+01
DCV,11.5526075363,6.1748635E+01
DCV,11.5755681992,6.1749658E+01
DCV,11.5910263062,6.1750019E+01
DCV,11.6063871384,6.1749989E+01
DCV,11.6292324066,6.1749779E+01
DCV,11.6446466446,6.1750140E+01
DCV,11.6678075790,6.1750080E+01
DCV,11.6832466125,6.1750381E+01
DCV,11.6984148026,6.1750381E+01
DCV,11.7214288712,6.1749658E+01
DCV,11.7368278503,6.1750170E+01
DCV,11.7522726059,6.1750802E+01
DCV,11.7753839493,6.1750742E+01
DCV,11.7909727097,6.1751524E+01
DCV,11.8139133453,6.1751494E+01
DCV,11.8290996552,6.1751103E+01
DCV,11.8444986343,6.1750712E+01
DCV,11.8676176071,6.1751344E+01
DCV,11.8834848404,6.1751434E+01
DCV,11.8988447189,6.1751614E+01
DCV,11.9214744568,6.1751915E+01
DCV,11.9368734360,6.1751524E+01
DCV,11.9599657059,6.1751885E+01
DCV,11.9756517410,6.1752909E+01
DCV,11.9907846451,6.1752969E+01
DCV,12.0132188797,6.1752216E+01
DCV,12.0288257599,6.1752397E+01
DCV,12.0520257950,6.1752216E+01
DCV,12.0674142838,6.1752578E+01
DCV,12.0827341080,6.1752578E+01
DCV,12.1050920486,6.1752036E+01
DCV,12.1204948425,6.1752818E+01
DCV,12.1436452866,6.1753029E+01
DCV,12.1590175629,6.1753029E+01
DCV,12.1741189957,6.1753270E+01
DCV,12.1967172623,6.1753149E+01
DCV,12.2121143341,6.1753751E+01
DCV,12.2277851105,6.1753721E+01
DCV,12.2506570816,6.1753270E+01
DCV,12.2657737732,6.1753571E+01
DCV,12.2880992889,6.1753691E+01
DCV,12.3037309647,6.1753450E+01
DCV,12.3194656372,6.1753631E+01
DCV,12.3421154022,6.1753119E+01
DCV,12.3574447632,6.1753872E+01
DCV,12.3801193237,6.1754293E+01
DCV,12.3935031891,6.1754052E+01
DCV,12.4164619446,6.1754203E+01
DCV,12.4316282272,6.1753631E+01
DCV,12.4541454315,6.1753992E+01
DCV,12.4692277908,6.1754774E+01
DCV,12.4846286774,6.1754263E+01
DCV,12.5075511932,6.1753932E+01
DCV,12.5226879120,6.1755166E+01
DCV,12.5449638367,6.1755196E+01
DCV,12.5605831146,6.1755226E+01
DCV,12.5762977600,6.1755647E+01
DCV,12.5992546082,6.1755437E+01
DCV,12.6148109436,6.1755858E+01
DCV,12.6299171448,6.1755918E+01
DCV,12.6526584625,6.1755346E+01
DCV,12.6685686111,6.1755948E+01
DCV,12.6915063858,6.1755978E+01
DCV,12.7068395615,6.1755256E+01
DCV,12.7221527100,6.1756008E+01
DCV,12.7449207306,6.1756851E+01
