Mode,Time(s),Value
DCV,2.8871989250,6.1768287E+01
DCV,2.9095590115,6.1766211E+01
DCV,2.9249229431,6.1765549E+01
DCV,2.9483110905,6.1765488E+01
DCV,2.9636969566,6.1765187E+01
DCV,2.9788000584,6.1766060E+01
DCV,3.0013570786,6.1766090E+01
DCV,3.0167620182,6.1766572E+01
DCV,3.0396959782,6.1766361E+01
DCV,3.0552709103,6.1768197E+01
DCV,3.0703670979,6.1767715E+01
DCV,3.0928750038,6.1767023E+01
DCV,3.1086809635,6.1767866E+01
DCV,3.1316180229,6.1767445E+01
DCV,3.1469669342,6.1767445E+01
DCV,3.1622920036,6.1767926E+01
DCV,3.1847629547,6.1767896E+01
DCV,3.2001891136,6.1767354E+01
DCV,3.2160758972,6.1767986E+01
DCV,3.2387330532,6.1768679E+01
DCV,3.2538430691,6.1768588E+01
DCV,3.2764170170,6.1766843E+01
DCV,3.2921149731,6.1765308E+01
DCV,3.3078160286,6.1763592E+01
DCV,3.3306519985,6.1762389E+01
DCV,3.3457429409,6.1763683E+01
DCV,3.3685729504,6.1766692E+01
DCV,3.3842699528,6.1767053E+01
DCV,3.3996229172,6.1768408E+01
DCV,3.4221999645,6.1767746E+01
DCV,3.4372398853,6.1768257E+01
DCV,3.4599680901,6.1767625E+01
DCV,3.4758780003,6.1766181E+01
DCV,3.4915289879,6.1766331E+01
DCV,3.5141320229,6.1765729E+01
DCV,3.5294380188,6.1765549E+01
DCV,3.5522000790,6.1767234E+01
DCV,3.5678539276,6.1767926E+01
DCV,3.5837130547,6.1768378E+01
DCV,3.6063261032,6.1768979E+01
DCV,3.6217179298,6.1768287E+01
DCV,3.6374421120,6.1766241E+01
DCV,3.6602089405,6.1765037E+01
DCV,3.6755549908,6.1765519E+01
DCV,3.6981079578,6.1767053E+01
DCV,3.7135150433,6.1767475E+01
DCV,3.7289769650,6.1767294E+01
DCV,3.7521579266,6.1767294E+01
DCV,3.7675929070,6.1768498E+01
DCV,3.7827150822,6.1769220E+01
DCV,3.8056869507,6.1768588E+01
DCV,3.8211309910,6.1767896E+01
DCV,3.8440690041,6.1767053E+01
DCV,3.8597350121,6.1766030E+01
DCV,3.8751099110,6.1765458E+01
DCV,3.8979849815,6.1766090E+01
DCV,3.9138569832,6.1767053E+01
DCV,3.9292929173,6.1767354E+01
DCV,3.9516489506,6.1767354E+01
DCV,3.9673650265,6.1767384E+01
DCV,3.9900500774,6.1767836E+01
DCV,4.0053591728,6.1767535E+01
DCV,4.0211291313,6.1767535E+01
DCV,4.0438947678,6.1767746E+01
DCV,4.0594239235,6.1766722E+01
DCV,4.0749940872,6.1765729E+01
DCV,4.0977058411,6.1765488E+01
DCV,4.1133627892,6.1766572E+01
DCV,4.1366610527,6.1767384E+01
DCV,4.1520957947,6.1767565E+01
DCV,4.1672101021,6.1768438E+01
DCV,4.1901960373,6.1769130E+01
DCV,4.2055711746,6.1768829E+01
DCV,4.2285652161,6.1768287E+01
DCV,4.2439141273,6.1767836E+01
DCV,4.2589759827,6.1766993E+01
DCV,4.2819390297,6.1766512E+01
DCV,4.2975478172,6.1766813E+01
DCV,4.3132338524,6.1767415E+01
DCV,4.3361539841,6.1768498E+01
DCV,4.3512768745,6.1768498E+01
DCV,4.3739800453,6.1768167E+01
DCV,4.3899478912,6.1768408E+01
DCV,4.4054160118,6.1768588E+01
DCV,4.4277992249,6.1768979E+01
DCV,4.4430241585,6.1767926E+01
DCV,4.4657039642,6.1766301E+01
DCV,4.4813981056,6.1766482E+01
DCV,4.4969987869,6.1767354E+01
DCV,4.5193738937,6.1767505E+01
DCV,4.5344190598,6.1767384E+01
DCV,4.5572628975,6.1766903E+01
DCV,4.5729107857,6.1767204E+01
DCV,4.5883169174,6.1767354E+01
DCV,4.6109361649,6.1766813E+01
DCV,4.6259927750,6.1766783E+01
DCV,4.6486878395,6.1766060E+01
DCV,4.6645622253,6.1767475E+01
DCV,4.6799240112,6.1768107E+01
DCV,4.7022562027,6.1768137E+01
DCV,4.7174921036,6.1768709E+01
DCV,4.7401537895,6.1768648E+01
DCV,4.7557830811,6.1767475E+01
DCV,4.7713789940,6.1766873E+01
DCV,4.7937707901,6.1767475E+01
DCV,4.8087940216,6.1766421E+01
DCV,4.8321108818,6.1766151E+01
DCV,4.8477940559,6.1765428E+01
DCV,4.8631510735,6.1764315E+01
DCV,4.8857817650,6.1765488E+01
DCV,4.9010882378,6.1767505E+01
DCV,4.9167151451,6.1766301E+01
DCV,4.9399199486,6.1765338E+01
DCV,4.9552879333,6.1766482E+01
DCV,4.9778752327,6.1767535E+01
DCV,4.9932808876,6.1767354E+01
DCV,5.0088601112,6.1766813E+01
DCV,5.0320239067,6.1767655E+01
DCV,5.0473799706,6.1767083E+01
DCV,5.0624480247,6.1766873E+01
DCV,5.0853629112,6.1767445E+01
DCV,5.1010518074,6.1768347E+01
DCV,5.1241297722,6.1767565E+01
DCV,5.1397352219,6.1767806E+01
DCV,5.1551351547,6.1767896E+01
DCV,5.1778478622,6.1766060E+01
DCV,5.1933951378,6.1765970E+01
DCV,5.2090001106,6.1765729E+01
DCV,5.2317008972,6.1768077E+01
DCV,5.2474770546,6.1767294E+01
DCV,5.2701158524,6.1767083E+01
DCV,5.2853889465,6.1769010E+01
DCV,5.3011250496,6.1769040E+01
DCV,5.3240871429,6.1768829E+01
DCV,5.3396978378,6.1768107E+01
DCV,5.3552742004,6.1766120E+01
DCV,5.3780879974,6.1765097E+01
DCV,5.3934321404,6.1766903E+01
DCV,5.4170751572,6.1767174E+01
DCV,5.4325041771,6.1767083E+01
DCV,5.4476108551,6.1767083E+01
DCV,5.4705147743,6.1767144E+01
DCV,5.4861278534,6.1767294E+01
DCV,5.5018420219,6.1768047E+01
DCV,5.5248608589,6.1767715E+01
DCV,5.5400009155,6.1767264E+01
DCV,5.5627532005,6.1767083E+01
DCV,5.5783619881,6.1767204E+01
DCV,5.5938549042,6.1767204E+01
DCV,5.6164741516,6.1768618E+01
DCV,5.6318469048,6.1768287E+01
DCV,5.6547508240,6.1767505E+01
DCV,5.6704201698,6.1766843E+01
DCV,5.6860771179,6.1766391E+01
DCV,5.7084460258,6.1768107E+01
DCV,5.7235169411,6.1767685E+01
DCV,5.7391371727,6.1765579E+01
DCV,5.7622580528,6.1765398E+01
DCV,5.7776322365,6.1765759E+01
DCV,5.8002500534,6.1767053E+01
DCV,5.8153657913,6.1767715E+01
DCV,5.8307142258,6.1767685E+01
DCV,5.8538670540,6.1767234E+01
DCV,5.8692169189,6.1766090E+01
DCV,5.8917860985,6.1766662E+01
DCV,5.9068598747,6.1766060E+01
DCV,5.9221811295,6.1766271E+01
DCV,5.9453411102,6.1766482E+01
DCV,5.9606881142,6.1766903E+01
DCV,5.9830307961,6.1766873E+01
DCV,5.9983201027,6.1767475E+01
DCV,6.0137600899,6.1766512E+01
DCV,6.0367178917,6.1767685E+01
DCV,6.0523209572,6.1768919E+01
DCV,6.0746741295,6.1768047E+01
DCV,6.0897769928,6.1767083E+01
DCV,6.1056799889,6.1766843E+01
DCV,6.1288151741,6.1766692E+01
DCV,6.1441330910,6.1766722E+01
DCV,6.1594309807,6.1766421E+01
DCV,6.1820859909,6.1766241E+01
DCV,6.1978111267,6.1766181E+01
DCV,6.2206850052,6.1766542E+01
DCV,6.2357978821,6.1767445E+01
DCV,6.2508068085,6.1768648E+01
DCV,6.2738938332,6.1768317E+01
DCV,6.2895717621,6.1766662E+01
DCV,6.3124818802,6.1766602E+01
DCV,6.3280172348,6.1767114E+01
DCV,6.3431410789,6.1767685E+01
DCV,6.3658919334,6.1767776E+01
DCV,6.3817992210,6.1766572E+01
DCV,6.3973879814,6.1766903E+01
DCV,6.4200038910,6.1769070E+01
DCV,6.4356207848,6.1769190E+01
DCV,6.4586658478,6.1769190E+01
DCV,6.4740967751,6.1767384E+01
DCV,6.4894390106,6.1767174E+01
DCV,6.5117321014,6.1766662E+01
DCV,6.5271410942,6.1766662E+01
DCV,6.5501937866,6.1766060E+01
DCV,6.5657768250,6.1767776E+01
DCV,6.5811800957,6.1768197E+01
DCV,6.6041440964,6.1767715E+01
DCV,6.6196222305,6.1767836E+01
DCV,6.6349081993,6.1767204E+01
DCV,6.6580410004,6.1767866E+01
DCV,6.6734619141,6.1768137E+01
DCV,6.6965579987,6.1765729E+01
DCV,6.7119588852,6.1765248E+01
DCV,6.7271161079,6.1765819E+01
DCV,6.7502169609,6.1767053E+01
DCV,6.7656459808,6.1767324E+01
DCV,6.7812500000,6.1767475E+01
DCV,6.8041548729,6.1768378E+01
DCV,6.8193402290,6.1767896E+01
DCV,6.8422517776,6.1768257E+01
DCV,6.8580908775,6.1768438E+01
DCV,6.8737349510,6.1767324E+01
DCV,6.8963360786,6.1765639E+01
DCV,6.9117188454,6.1766542E+01
DCV,6.9346098900,6.1767294E+01
DCV,6.9503769875,6.1767866E+01
DCV,6.9660449028,6.1767565E+01
DCV,6.9884309769,6.1766813E+01
DCV,7.0035161972,6.1766361E+01
DCV,7.0191268921,6.1766482E+01
DCV,7.0424909592,6.1767234E+01
DCV,7.0578570366,6.1767535E+01
DCV,7.0804429054,6.1767445E+01
DCV,7.0955400467,6.1767836E+01
DCV,7.1109099388,6.1767655E+01
DCV,7.1342082024,6.1767053E+01
DCV,7.1495242119,6.1767445E+01
DCV,7.1718678474,6.1768227E+01
DCV,7.1873259544,6.1769371E+01
DCV,7.2088069916,6.1769040E+01
DCV,7.2241611481,6.1769040E+01
DCV,7.2395620346,6.1767685E+01
DCV,7.2618718147,6.1767083E+01
DCV,7.2769188881,6.1765789E+01
DCV,7.3015451431,6.1766933E+01
DCV,7.3169732094,6.1767986E+01
DCV,7.3320798874,6.1766993E+01
DCV,7.3545770645,6.1767475E+01
DCV,7.3699340820,6.1767866E+01
DCV,7.3856449127,6.1766632E+01
DCV,7.4089589119,6.1767023E+01
DCV,7.4240679741,6.1767445E+01
DCV,7.4390730858,6.1767324E+01
DCV,7.4645872116,6.1766903E+01
DCV,7.4803318977,6.1766873E+01
DCV,7.4957652092,6.1767234E+01
DCV,7.5183658600,6.1768317E+01
DCV,7.5334119797,6.1768769E+01
DCV,7.5490198135,6.1769100E+01
DCV,7.5724577904,6.1769581E+01
DCV,7.5879039764,6.1769130E+01
DCV,7.6105160713,6.1767926E+01
DCV,7.6257658005,6.1767053E+01
DCV,7.6414260864,6.1767234E+01
DCV,7.6648139954,6.1767685E+01
DCV,7.6802558899,6.1767234E+01
DCV,7.6953711510,6.1767144E+01
DCV,7.7182731628,6.1767625E+01
DCV,7.7340598106,6.1768257E+01
DCV,7.7567448616,6.1769461E+01
DCV,7.7720880508,6.1768919E+01
DCV,7.7871260643,6.1768498E+01
DCV,7.8056030273,6.1768197E+01
DCV,7.8288679123,6.1766331E+01
DCV,7.8445501328,6.1765789E+01
DCV,7.8599691391,6.1767505E+01
DCV,7.8829131126,6.1768257E+01
DCV,7.8985562325,6.1768197E+01
DCV,7.9215068817,6.1768378E+01
DCV,7.9370841980,6.1768287E+01
DCV,7.9521808624,6.1768378E+01
DCV,7.9749741554,6.1768769E+01
DCV,7.9906601906,6.1767655E+01
DCV,8.0061521530,6.1766241E+01
DCV,8.0290517807,6.1766181E+01
DCV,8.0446166992,6.1765609E+01
DCV,8.0675306320,6.1766120E+01
DCV,8.0829362869,6.1765759E+01
DCV,8.0985507965,6.1766993E+01
DCV,8.1214523315,6.1768408E+01
DCV,8.1369619370,6.1769160E+01
DCV,8.1528291702,6.1768889E+01
DCV,8.1757869720,6.1768227E+01
DCV,8.1912117004,6.1768077E+01
DCV,8.2138280869,6.1767866E+01
DCV,8.2292032242,6.1767324E+01
DCV,8.2446498871,6.1767354E+01
DCV,8.2674617767,6.1766572E+01
DCV,8.2829885483,6.1767324E+01
DCV,8.2984657288,6.1768648E+01
DCV,8.3216657639,6.1769010E+01
DCV,8.3370122910,6.1769130E+01
DCV,8.3595476151,6.1768679E+01
DCV,8.3752918243,6.1768919E+01
DCV,8.3906936646,6.1767535E+01
DCV,8.4134340286,6.1767354E+01
DCV,8.4290666580,6.1766933E+01
DCV,8.4516553879,6.1766903E+01
DCV,8.4672012329,6.1767384E+01
DCV,8.4831066132,6.1768468E+01
DCV,8.5058584213,6.1768799E+01
DCV,8.5209865570,6.1768618E+01
DCV,8.5363025665,6.1767836E+01
DCV,8.5592012405,6.1766632E+01
DCV,8.5749044418,6.1766271E+01
DCV,8.5977516174,6.1767384E+01
DCV,8.6128549576,6.1765127E+01
DCV,8.6279230118,6.1765549E+01
DCV,8.6510543823,6.1767174E+01
DCV,8.6664857864,6.1768047E+01
DCV,8.6890850067,6.1769371E+01
DCV,8.7041196823,6.1769250E+01
DCV,8.7191600800,6.1768317E+01
DCV,8.7422485352,6.1767354E+01
DCV,8.7577466965,6.1766482E+01
DCV,8.7801303864,6.1766060E+01
DCV,8.7953672409,6.1767776E+01
DCV,8.8104352951,6.1767535E+01
DCV,8.8333463669,6.1768257E+01
DCV,8.8490848541,6.1768648E+01
DCV,8.8714828491,6.1768799E+01
DCV,8.8865003586,6.1769311E+01
DCV,8.9017553329,6.1768648E+01
DCV,8.9246768951,6.1767685E+01
DCV,8.9401283264,6.1768468E+01
DCV,8.9627180099,6.1766813E+01
DCV,8.9777746201,6.1766181E+01
DCV,9.0006065369,6.1768107E+01
DCV,9.0165710449,6.1766752E+01
DCV,9.0320053101,6.1766421E+01
DCV,9.0543966293,6.1767595E+01
DCV,9.0696592331,6.1767294E+01
DCV,9.0851364136,6.1768468E+01
DCV,9.1082954407,6.1769461E+01
DCV,9.1239662170,6.1767746E+01
DCV,9.1396217346,6.1767144E+01
DCV,9.1625146866,6.1766391E+01
DCV,9.1784667969,6.1767324E+01
DCV,9.2011423111,6.1767986E+01
DCV,9.2162590027,6.1768408E+01
DCV,9.2315130234,6.1768197E+01
DCV,9.2543039322,6.1768257E+01
DCV,9.2698621750,6.1768498E+01
DCV,9.2856779099,6.1768287E+01
DCV,9.3084144592,6.1766662E+01
DCV,9.3235282898,6.1765458E+01
DCV,9.3466529846,6.1764856E+01
DCV,9.3622198105,6.1764164E+01
DCV,9.3777561188,6.1765819E+01
DCV,9.4006567001,6.1767174E+01
DCV,9.4160022736,6.1767144E+01
DCV,9.4391222000,6.1767896E+01
DCV,9.4548397064,6.1768949E+01
DCV,9.4701662064,6.1767866E+01
DCV,9.4927501678,6.1767415E+01
DCV,9.5081367493,6.1767986E+01
DCV,9.5236034393,6.1767415E+01
DCV,9.5466375351,6.1768016E+01
DCV,9.5622787476,6.1768347E+01
DCV,9.5848951340,6.1766903E+01
DCV,9.6008815765,6.1766602E+01
DCV,9.6162357330,6.1769070E+01
DCV,9.6390361786,6.1768317E+01
DCV,9.6547288895,6.1767354E+01
DCV,9.6698551178,6.1766722E+01
DCV,9.6927499771,6.1767023E+01
DCV,9.7083978653,6.1768438E+01
DCV,9.7314071655,6.1768137E+01
DCV,9.7468566895,6.1767445E+01
DCV,9.7624702454,6.1768438E+01
DCV,9.7851676941,6.1768468E+01
DCV,9.8003559113,6.1767836E+01
DCV,9.8234586716,6.1767926E+01
DCV,9.8389425278,6.1768227E+01
DCV,9.8544015884,6.1768679E+01
DCV,9.8772315979,6.1767625E+01
DCV,9.8923902512,6.1766572E+01
DCV,9.9077405930,6.1767174E+01
DCV,9.9310359955,6.1767023E+01
DCV,9.9464597702,6.1767565E+01
DCV,9.9688653946,6.1767866E+01
DCV,9.9842061996,6.1768378E+01
DCV,9.9995889664,6.1768648E+01
DCV,10.0226802826,6.1768859E+01
DCV,10.0382843018,6.1769431E+01
DCV,10.0533971786,6.1769611E+01
DCV,10.0757522583,6.1767083E+01
DCV,10.0913619995,6.1765157E+01
DCV,10.1143865585,6.1765067E+01
DCV,10.1297540665,6.1767595E+01
DCV,10.1453714371,6.1768438E+01
DCV,10.1679639816,6.1768227E+01
DCV,10.1833963394,6.1768889E+01
DCV,10.2067499161,6.1768137E+01
DCV,10.2221250534,6.1767866E+01
DCV,10.2372102737,6.1768378E+01
DCV,10.2597999573,6.1768287E+01
DCV,10.2751731873,6.1768016E+01
DCV,10.2983446121,6.1766692E+01
DCV,10.3137378693,6.1766662E+01
DCV,10.3288488388,6.1766933E+01
DCV,10.3513965607,6.1766933E+01
DCV,10.3667716980,6.1768167E+01
DCV,10.3897047043,6.1768739E+01
DCV,10.4053010941,6.1768919E+01
DCV,10.4204216003,6.1769401E+01
DCV,10.4430570602,6.1767926E+01
DCV,10.4590692520,6.1766783E+01
DCV,10.4747142792,6.1766211E+01
DCV,10.4973192215,6.1766692E+01
DCV,10.5126199722,6.1768498E+01
DCV,10.5353975296,6.1768618E+01
DCV,10.5510730743,6.1767264E+01
DCV,10.5669107437,6.1767114E+01
DCV,10.5895166397,6.1767354E+01
DCV,10.6046047211,6.1768137E+01
DCV,10.6275749207,6.1768618E+01
DCV,10.6432485580,6.1768618E+01
DCV,10.6589422226,6.1768167E+01
DCV,10.6817865372,6.1766783E+01
DCV,10.6971740723,6.1765549E+01
DCV,10.7126626968,6.1765097E+01
DCV,10.7356491089,6.1766482E+01
DCV,10.7510232925,6.1768438E+01
DCV,10.7733716965,6.1768408E+01
DCV,10.7891340256,6.1768618E+01
DCV,10.8045902252,6.1769040E+01
DCV,10.8275737762,6.1766151E+01
DCV,10.8432521820,6.1765639E+01
DCV,10.8584423065,6.1766060E+01
DCV,10.8813295364,6.1767896E+01
DCV,10.8972082138,6.1767715E+01
DCV,10.9126291275,6.1766722E+01
DCV,10.9349765778,6.1767264E+01
DCV,10.9504003525,6.1768498E+01
DCV,10.9732437134,6.1768137E+01
DCV,10.9888210297,6.1768197E+01
DCV,11.0046529770,6.1767535E+01
DCV,11.0273427963,6.1766692E+01
DCV,11.0428133011,6.1767535E+01
DCV,11.0657472610,6.1767445E+01
DCV,11.0811338425,6.1767655E+01
DCV,11.0966749191,6.1769040E+01
DCV,11.1198005676,6.1768077E+01
DCV,11.1353826523,6.1767655E+01
DCV,11.1509895325,6.1768588E+01
DCV,11.1742153168,6.1768588E+01
DCV,11.1895370483,6.1768618E+01
DCV,11.2124013901,6.1767926E+01
DCV,11.2278232574,6.1766542E+01
DCV,11.2429199219,6.1766722E+01
DCV,11.2658252716,6.1767926E+01
DCV,11.2814426422,6.1767685E+01
DCV,11.2970609665,6.1768709E+01
DCV,11.3199825287,6.1769431E+01
DCV,11.3351221085,6.1768167E+01
DCV,11.3577957153,6.1768287E+01
DCV,11.3736495972,6.1768558E+01
DCV,11.3893022537,6.1767144E+01
DCV,11.4119129181,6.1766451E+01
DCV,11.4272718430,6.1766000E+01
DCV,11.4499826431,6.1766602E+01
DCV,11.4657840729,6.1767083E+01
DCV,11.4814605713,6.1766542E+01
DCV,11.5038671494,6.1768588E+01
DCV,11.5188884735,6.1767776E+01
DCV,11.5417642593,6.1767445E+01
DCV,11.5573997498,6.1767685E+01
DCV,11.5727796555,6.1766903E+01
DCV,11.5954008102,6.1767746E+01
DCV,11.6104516983,6.1768438E+01
DCV,11.6256561279,6.1767505E+01
DCV,11.6488008499,6.1767144E+01
DCV,11.6641826630,6.1767595E+01
DCV,11.6865100861,6.1767956E+01
DCV,11.7017393112,6.1767715E+01
DCV,11.7244243622,6.1768257E+01
DCV,11.7400865555,6.1768137E+01
DCV,11.7556896210,6.1767475E+01
DCV,11.7780447006,6.1767836E+01
DCV,11.7930517197,6.1767926E+01
DCV,11.8308887482,6.1766903E+01
DCV,11.8462591171,6.1765609E+01
DCV,11.8688573837,6.1767294E+01
DCV,11.8839015961,6.1768889E+01
DCV,11.9071283340,6.1768558E+01
DCV,11.9228391647,6.1768287E+01
DCV,11.9382047653,6.1768859E+01
DCV,11.9607820511,6.1769371E+01
DCV,11.9761247635,6.1768047E+01
DCV,11.9917325974,6.1766752E+01
DCV,12.0149259567,6.1767294E+01
DCV,12.0303554535,6.1768107E+01
DCV,12.0527286530,6.1768438E+01
DCV,12.0683717728,6.1768618E+01
DCV,12.0839281082,6.1768498E+01
DCV,12.1068677902,6.1768648E+01
DCV,12.1224775314,6.1768979E+01
DCV,12.1375951767,6.1767685E+01
DCV,12.1630878448,6.1766120E+01
DCV,12.1790065765,6.1766331E+01
DCV,12.1943521500,6.1766933E+01
DCV,12.2167253494,6.1767053E+01
DCV,12.2322721481,6.1765880E+01
DCV,12.2477340698,6.1767204E+01
DCV,12.2707595825,6.1769040E+01
DCV,12.2864398956,6.1769341E+01
DCV,12.3088188171,6.1768498E+01
DCV,12.3242664337,6.1767264E+01
DCV,12.3398971558,6.1765759E+01
DCV,12.3628530502,6.1765759E+01
DCV,12.3783483505,6.1767926E+01
DCV,12.3942232132,6.1768257E+01
DCV,12.4169311523,6.1768528E+01
DCV,12.4325799942,6.1767565E+01
DCV,12.4555082321,6.1767655E+01
DCV,12.4706287384,6.1768889E+01
DCV,12.4859151840,6.1768979E+01
DCV,12.5090436935,6.1768287E+01
DCV,12.5245342255,6.1767535E+01
DCV,12.5400924683,6.1767595E+01
DCV,12.5630874634,6.1767986E+01
DCV,12.5787343979,6.1768408E+01
DCV,12.6014013290,6.1768197E+01
DCV,12.6169967651,6.1767926E+01
DCV,12.6325216293,6.1768408E+01
DCV,12.6553974152,6.1768889E+01
DCV,12.6712617874,6.1769220E+01
DCV,12.6866064072,6.1769401E+01
DCV,12.7091455460,6.1767565E+01
DCV,12.7248992920,6.1767294E+01
DCV,12.7479867935,6.1767475E+01
DCV,12.7634353638,6.1767083E+01
