Mode,Time(s),Value
DCV,6.8023738861,6.1790287E+01
DCV,6.8174781799,6.1790167E+01
DCV,6.8405609131,6.1789685E+01
DCV,6.8561639786,6.1790167E+01
DCV,6.8712630272,6.1791039E+01
DCV,6.8935470581,6.1790648E+01
DCV,6.9088377953,6.1790227E+01
DCV,6.9315428734,6.1790317E+01
DCV,6.9469327927,6.1790197E+01
DCV,6.9622712135,6.1790137E+01
DCV,6.9846091270,6.1789775E+01
DCV,6.9999418259,6.1789565E+01
DCV,7.0231389999,6.1790227E+01
DCV,7.0384960175,6.1789986E+01
DCV,7.0535669327,6.1790407E+01
DCV,7.0760598183,6.1791100E+01
DCV,7.0915451050,6.1791130E+01
DCV,7.1147489548,6.1791069E+01
DCV,7.1301240921,6.1790949E+01
DCV,7.1451997757,6.1790468E+01
DCV,7.1679182053,6.1790197E+01
DCV,7.1835570335,6.1789836E+01
DCV,7.2065072060,6.1790799E+01
DCV,7.2220630646,6.1791280E+01
DCV,7.2373671532,6.1790498E+01
DCV,7.2600951195,6.1790106E+01
DCV,7.2758259773,6.1790167E+01
DCV,7.2913088799,6.1790317E+01
DCV,7.3139338493,6.1790648E+01
DCV,7.3292479515,6.1790287E+01
DCV,7.3519988060,6.1790558E+01
DCV,7.3674750328,6.1790558E+01
DCV,7.3831901550,6.1789384E+01
DCV,7.4062461853,6.1789986E+01
DCV,7.4215078354,6.1790558E+01
DCV,7.4444561005,6.1790227E+01
DCV,7.4601001740,6.1790137E+01
DCV,7.4755339622,6.1790167E+01
DCV,7.4981589317,6.1790347E+01
DCV,7.5134859085,6.1790889E+01
DCV,7.5289211273,6.1790799E+01
DCV,7.5519142151,6.1790046E+01
DCV,7.5673918724,6.1789625E+01
DCV,7.5897507668,6.1790347E+01
DCV,7.6054091454,6.1790618E+01
DCV,7.6207551956,6.1790528E+01
DCV,7.6434259415,6.1790528E+01
DCV,7.6590909958,6.1790618E+01
DCV,7.6817731857,6.1790137E+01
DCV,7.6971988678,6.1789896E+01
DCV,7.7126379013,6.1790016E+01
DCV,7.7353501320,6.1789956E+01
DCV,7.7507882118,6.1790317E+01
DCV,7.7737789154,6.1791009E+01
DCV,7.7891387939,6.1791009E+01
DCV,7.8042268753,6.1790528E+01
DCV,7.8271098137,6.1790648E+01
DCV,7.8425478935,6.1790678E+01
DCV,7.8581838608,6.1790859E+01
DCV,7.8810911179,6.1790588E+01
DCV,7.8961920738,6.1790588E+01
DCV,7.9190330505,6.1790648E+01
DCV,7.9345841408,6.1790227E+01
DCV,7.9502048492,6.1790708E+01
DCV,7.9730629921,6.1790919E+01
DCV,7.9881677628,6.1791160E+01
DCV,8.0107927322,6.1790979E+01
DCV,8.0268983841,6.1790678E+01
DCV,8.0423288345,6.1790588E+01
DCV,8.0647592545,6.1790197E+01
DCV,8.0800218582,6.1790317E+01
DCV,8.1027078629,6.1790317E+01
DCV,8.1184263229,6.1790347E+01
DCV,8.1340322495,6.1790738E+01
DCV,8.1564130783,6.1791250E+01
DCV,8.1714258194,6.1790708E+01
DCV,8.1942672729,6.1790468E+01
DCV,8.2096996307,6.1790468E+01
DCV,8.2248077393,6.1790769E+01
DCV,8.2473058701,6.1790919E+01
DCV,8.2622938156,6.1790257E+01
DCV,8.2852344513,6.1789986E+01
DCV,8.3009023666,6.1790317E+01
DCV,8.3160238266,6.1790317E+01
DCV,8.3382740021,6.1790106E+01
DCV,8.3534841537,6.1789474E+01
DCV,8.3764972687,6.1790167E+01
DCV,8.3947067261,6.1791039E+01
DCV,8.4104461670,6.1790859E+01
DCV,8.4256963730,6.1790588E+01
DCV,8.4483261108,6.1790738E+01
DCV,8.4642915726,6.1790197E+01
DCV,8.4797143936,6.1790257E+01
DCV,8.5020999908,6.1789986E+01
DCV,8.5173625946,6.1789956E+01
DCV,8.5401229858,6.1790468E+01
DCV,8.5558395386,6.1790738E+01
DCV,8.5714941025,6.1790287E+01
DCV,8.5938758850,6.1790016E+01
DCV,8.6088905334,6.1789896E+01
DCV,8.6318988800,6.1790347E+01
DCV,8.6475410461,6.1790046E+01
DCV,8.6629819870,6.1789896E+01
DCV,8.6855707169,6.1790317E+01
DCV,8.7006053925,6.1789956E+01
DCV,8.7190561295,6.1790468E+01
DCV,8.7422714233,6.1790829E+01
DCV,8.7577114105,6.1790769E+01
DCV,8.7728357315,6.1790528E+01
DCV,8.7958402634,6.1789805E+01
DCV,8.8112516403,6.1789896E+01
DCV,8.8342924118,6.1790257E+01
DCV,8.8496332169,6.1790076E+01
DCV,8.8647089005,6.1790437E+01
DCV,8.8877611160,6.1790558E+01
DCV,8.9031152725,6.1789896E+01
DCV,8.9185199738,6.1790287E+01
DCV,8.9414596558,6.1789956E+01
DCV,8.9568061829,6.1789956E+01
DCV,8.9795351028,6.1790257E+01
DCV,8.9951019287,6.1790919E+01
DCV,9.0105495453,6.1791220E+01
DCV,9.0332250595,6.1790708E+01
DCV,9.0488605499,6.1789896E+01
DCV,9.0642986298,6.1789565E+01
DCV,9.0866699219,6.1789956E+01
DCV,9.1023015976,6.1790287E+01
DCV,9.1250810623,6.1790257E+01
DCV,9.1405706406,6.1790678E+01
DCV,9.1561470032,6.1790889E+01
DCV,9.1784992218,6.1790889E+01
DCV,9.1938819885,6.1790377E+01
DCV,9.2170410156,6.1790046E+01
DCV,9.2324848175,6.1790528E+01
DCV,9.2476654053,6.1790287E+01
DCV,9.2701778412,6.1790167E+01
DCV,9.2855596542,6.1789866E+01
DCV,9.3086147308,6.1789625E+01
DCV,9.3241977692,6.1790076E+01
DCV,9.3392868042,6.1790046E+01
DCV,9.3615942001,6.1790137E+01
DCV,9.3771686554,6.1790437E+01
DCV,9.4004373550,6.1790407E+01
DCV,9.4159832001,6.1789896E+01
DCV,9.4314594269,6.1790347E+01
DCV,9.4537792206,6.1790437E+01
DCV,9.4691953659,6.1790317E+01
DCV,9.4850740433,6.1790708E+01
DCV,9.5076665878,6.1790588E+01
DCV,9.5227813721,6.1790678E+01
DCV,9.5453176498,6.1790287E+01
DCV,9.5607137680,6.1789956E+01
DCV,9.5761833191,6.1790016E+01
DCV,9.5987911224,6.1790257E+01
DCV,9.6138486862,6.1789354E+01
DCV,9.6362943649,6.1789745E+01
DCV,9.6520214081,6.1789745E+01
DCV,9.6748075485,6.1789655E+01
DCV,9.6902523041,6.1790046E+01
DCV,9.7053852081,6.1789926E+01
DCV,9.7279453278,6.1789715E+01
DCV,9.7439041138,6.1790738E+01
DCV,9.7593393326,6.1790257E+01
DCV,9.7816905975,6.1789926E+01
DCV,9.7969198227,6.1790317E+01
DCV,9.8196735382,6.1789655E+01
DCV,9.8353672028,6.1789775E+01
DCV,9.8510179520,6.1790498E+01
DCV,9.8734159470,6.1790347E+01
DCV,9.8884572983,6.1790437E+01
DCV,9.9114665985,6.1790678E+01
DCV,9.9271335602,6.1790498E+01
DCV,9.9425601959,6.1790799E+01
DCV,9.9652595520,6.1790257E+01
DCV,9.9804143906,6.1789926E+01
DCV,10.0032062531,6.1790528E+01
DCV,10.0190773010,6.1790648E+01
DCV,10.0345315933,6.1790498E+01
DCV,10.0569067001,6.1790648E+01
DCV,10.0724468231,6.1790708E+01
DCV,10.0951967239,6.1790468E+01
DCV,10.1106433868,6.1790588E+01
DCV,10.1262931824,6.1790437E+01
DCV,10.1486759186,6.1790468E+01
DCV,10.1640748978,6.1790889E+01
DCV,10.1796550751,6.1790799E+01
DCV,10.2023515701,6.1790076E+01
DCV,10.2178297043,6.1790257E+01
DCV,10.2407312393,6.1790708E+01
DCV,10.2561960220,6.1790738E+01
DCV,10.2713050842,6.1790738E+01
DCV,10.2941865921,6.1790799E+01
DCV,10.3096151352,6.1790738E+01
DCV,10.3325872421,6.1790648E+01
DCV,10.3479986191,6.1790618E+01
DCV,10.3630971909,6.1790678E+01
DCV,10.3859672546,6.1791100E+01
DCV,10.4013566971,6.1791009E+01
DCV,10.4242267609,6.1791190E+01
DCV,10.4397869110,6.1791762E+01
DCV,10.4548892975,6.1791280E+01
DCV,10.4775018692,6.1790979E+01
DCV,10.4931564331,6.1790317E+01
DCV,10.5159168243,6.1790618E+01
DCV,10.5312681198,6.1790618E+01
DCV,10.5466365814,6.1790407E+01
DCV,10.5692825317,6.1790046E+01
DCV,10.5849447250,6.1790407E+01
DCV,10.6006031036,6.1790588E+01
DCV,10.6229887009,6.1790558E+01
DCV,10.6380167007,6.1790528E+01
DCV,10.6608181000,6.1790046E+01
DCV,10.6765985489,6.1789655E+01
DCV,10.6919994354,6.1789836E+01
DCV,10.7145938873,6.1789956E+01
DCV,10.7296209335,6.1789986E+01
DCV,10.7522468567,6.1790678E+01
DCV,10.7682170868,6.1790498E+01
DCV,10.7835645676,6.1790618E+01
DCV,10.8059043884,6.1791069E+01
DCV,10.8211345673,6.1791039E+01
DCV,10.8438510895,6.1791100E+01
DCV,10.8593063354,6.1790889E+01
DCV,10.8746747971,6.1790949E+01
DCV,10.8969821930,6.1790167E+01
DCV,10.9119710922,6.1789926E+01
DCV,10.9350671768,6.1790167E+01
DCV,10.9505138397,6.1790167E+01
DCV,10.9656238556,6.1790287E+01
DCV,10.9881334305,6.1790558E+01
DCV,11.0031299591,6.1790919E+01
DCV,11.0262527466,6.1791190E+01
DCV,11.0416879654,6.1790949E+01
DCV,11.0640497208,6.1790949E+01
DCV,11.0792980194,6.1791009E+01
DCV,11.0945434570,6.1791130E+01
DCV,11.1177377701,6.1791220E+01
DCV,11.1334390640,6.1791039E+01
DCV,11.1485786438,6.1790829E+01
DCV,11.1708498001,6.1790317E+01
DCV,11.1889543533,6.1790648E+01
DCV,11.2046241760,6.1790648E+01
DCV,11.2273502350,6.1790257E+01
DCV,11.2427148819,6.1791160E+01
DCV,11.2652540207,6.1791069E+01
DCV,11.2808647156,6.1790227E+01
DCV,11.2967023849,6.1790016E+01
DCV,11.3193883896,6.1790227E+01
DCV,11.3345050812,6.1790528E+01
DCV,11.3499650955,6.1790829E+01
DCV,11.3728246689,6.1790919E+01
DCV,11.3884725571,6.1790859E+01
DCV,11.4114189148,6.1790618E+01
DCV,11.4269790649,6.1790317E+01
DCV,11.4428148270,6.1790588E+01
DCV,11.4657468796,6.1790678E+01
DCV,11.4813165665,6.1789896E+01
DCV,11.4966793060,6.1789505E+01
DCV,11.5193662643,6.1789444E+01
DCV,11.5347890854,6.1790046E+01
DCV,11.5574798584,6.1790769E+01
DCV,11.5731554031,6.1791190E+01
DCV,11.5885038376,6.1790738E+01
DCV,11.6111097336,6.1790588E+01
DCV,11.6267738342,6.1790347E+01
DCV,11.6492309570,6.1789986E+01
DCV,11.6646652222,6.1790197E+01
DCV,11.6802539825,6.1790407E+01
DCV,11.7030229568,6.1790558E+01
DCV,11.7184143066,6.1790407E+01
DCV,11.7337436676,6.1789805E+01
DCV,11.7565135956,6.1790076E+01
DCV,11.7718687057,6.1790588E+01
DCV,11.7948436737,6.1790708E+01
DCV,11.8101682663,6.1790949E+01
DCV,11.8252353668,6.1791069E+01
DCV,11.8482170105,6.1790738E+01
DCV,11.8638172150,6.1790437E+01
DCV,11.8867282867,6.1790468E+01
DCV,11.9018583298,6.1790046E+01
DCV,11.9168844223,6.1790648E+01
DCV,11.9398260117,6.1790468E+01
DCV,11.9555778503,6.1790498E+01
DCV,11.9782323837,6.1790347E+01
DCV,11.9935503006,6.1790738E+01
DCV,12.0086746216,6.1790859E+01
DCV,12.0315179825,6.1790558E+01
DCV,12.0474166870,6.1790227E+01
DCV,12.0628271103,6.1790167E+01
DCV,12.0851860046,6.1790347E+01
DCV,12.1004238129,6.1790287E+01
DCV,12.1233434677,6.1790437E+01
DCV,12.1387872696,6.1790738E+01
DCV,12.1759014130,6.1791401E+01
DCV,12.1909418106,6.1790588E+01
DCV,12.2139053345,6.1790227E+01
DCV,12.2292575836,6.1790618E+01
DCV,12.2515850067,6.1791100E+01
DCV,12.2668142319,6.1790708E+01
DCV,12.2894287109,6.1790588E+01
DCV,12.3051424026,6.1790889E+01
DCV,12.3207731247,6.1790829E+01
DCV,12.3431310654,6.1790769E+01
DCV,12.3581428528,6.1791220E+01
DCV,12.3735790253,6.1791160E+01
DCV,12.3967809677,6.1790498E+01
DCV,12.4121522903,6.1790437E+01
DCV,12.4304265976,6.1790106E+01
DCV,12.4530143738,6.1790106E+01
DCV,12.4685192108,6.1790227E+01
DCV,12.4843845367,6.1790468E+01
DCV,12.5069837570,6.1790769E+01
DCV,12.5220546722,6.1790859E+01
DCV,12.5448446274,6.1790708E+01
DCV,12.5604572296,6.1790498E+01
DCV,12.5760459900,6.1790046E+01
DCV,12.5989017487,6.1790678E+01
DCV,12.6140432358,6.1790678E+01
DCV,12.6370515823,6.1789805E+01
DCV,12.6525087357,6.1790016E+01
DCV,12.6680297852,6.1789986E+01
DCV,12.6908979416,6.1790919E+01
DCV,12.7060146332,6.1791160E+01
DCV,12.7214860916,6.1789926E+01
DCV,12.7444705963,6.1790498E+01
DCV,12.7599515915,6.1791220E+01
