Mode,Time(s),Value
DCV,1.4827489853,6.0742487E+01
DCV,1.5056920052,6.0741945E+01
DCV,1.5210280418,6.0741132E+01
DCV,1.5363340378,6.0741403E+01
DCV,1.5586769581,6.0741674E+01
DCV,1.5742260218,6.0742035E+01
DCV,1.5971529484,6.0742396E+01
DCV,1.6122839451,6.0742035E+01
DCV,1.6273050308,6.0741975E+01
DCV,1.6498130560,6.0741975E+01
DCV,1.6652599573,6.0741824E+01
DCV,1.6881090403,6.0741975E+01
DCV,1.7032519579,6.0742246E+01
DCV,1.7254849672,6.0741915E+01
DCV,1.7410390377,6.0741704E+01
DCV,1.7566839457,6.0741734E+01
DCV,1.7792999744,6.0741855E+01
DCV,1.7946159840,6.0741915E+01
DCV,1.8169180155,6.0742155E+01
DCV,1.8324099779,6.0742155E+01
DCV,1.8483649492,6.0741704E+01
DCV,1.8710299730,6.0741794E+01
DCV,1.8860989809,6.0741885E+01
DCV,1.9088280201,6.0742065E+01
DCV,1.9243040085,6.0741915E+01
DCV,1.9399980307,6.0742125E+01
DCV,1.9628490210,6.0741855E+01
DCV,1.9779479504,6.0740982E+01
DCV,1.9929540157,6.0741162E+01
DCV,2.0158710480,6.0741674E+01
DCV,2.0315380096,6.0741975E+01
DCV,2.0541529655,6.0741824E+01
DCV,2.0694830418,6.0741644E+01
DCV,2.0847909451,6.0741764E+01
DCV,2.1075239182,6.0742216E+01
DCV,2.1232860088,6.0742035E+01
DCV,2.1458909512,6.0741223E+01
DCV,2.1609659195,6.0741253E+01
DCV,2.1766250134,6.0741885E+01
DCV,2.1993200779,6.0741915E+01
DCV,2.2148180008,6.0741945E+01
DCV,2.2376470566,6.0742396E+01
DCV,2.2530438900,6.0742035E+01
DCV,2.2685000896,6.0742005E+01
DCV,2.2911639214,6.0742487E+01
DCV,2.3066210747,6.0742276E+01
DCV,2.3249409199,6.0741945E+01
DCV,2.3407120705,6.0741493E+01
DCV,2.3633949757,6.0741704E+01
DCV,2.3785800934,6.0742065E+01
DCV,2.4014720917,6.0741253E+01
DCV,2.4168798923,6.0741493E+01
DCV,2.4323270321,6.0741644E+01
DCV,2.4551630020,6.0741764E+01
DCV,2.4703049660,6.0741975E+01
DCV,2.4932179451,6.0741945E+01
DCV,2.5088770390,6.0741855E+01
DCV,2.5243000984,6.0742276E+01
DCV,2.5468969345,6.0741824E+01
DCV,2.5619869232,6.0741674E+01
DCV,2.5846650600,6.0741885E+01
DCV,2.6006250381,6.0741855E+01
DCV,2.6160340309,6.0741313E+01
DCV,2.6383709908,6.0741463E+01
DCV,2.6540100574,6.0741283E+01
DCV,2.6694769859,6.0741523E+01
DCV,2.6925649643,6.0741343E+01
DCV,2.7081539631,6.0741433E+01
DCV,2.7305819988,6.0741945E+01
DCV,2.7456400394,6.0741764E+01
DCV,2.7612481117,6.0741824E+01
DCV,2.7841920853,6.0741975E+01
DCV,2.7995200157,6.0741885E+01
DCV,2.8220820427,6.0741493E+01
DCV,2.8371789455,6.0741554E+01
DCV,2.8527081013,6.0741554E+01
DCV,2.8756570816,6.0741674E+01
DCV,2.8907749653,6.0741975E+01
DCV,2.9130740166,6.0742155E+01
DCV,2.9283440113,6.0742216E+01
DCV,2.9438359737,6.0742276E+01
DCV,2.9664459229,6.0742848E+01
DCV,2.9817810059,6.0742426E+01
DCV,3.0040709972,6.0742276E+01
DCV,3.0192990303,6.0742637E+01
DCV,3.0351450443,6.0742276E+01
DCV,3.0577630997,6.0742306E+01
DCV,3.0728530884,6.0742727E+01
DCV,3.0953199863,6.0742216E+01
DCV,3.1106700897,6.0742125E+01
DCV,3.1263968945,6.0741824E+01
DCV,3.1492381096,6.0741824E+01
DCV,3.1643440723,6.0742456E+01
DCV,3.1868500710,6.0742517E+01
DCV,3.2023169994,6.0742065E+01
DCV,3.2179989815,6.0741493E+01
DCV,3.2409060001,6.0741523E+01
DCV,3.2560160160,6.0742005E+01
DCV,3.2786650658,6.0742186E+01
DCV,3.2943708897,6.0741885E+01
DCV,3.3098890781,6.0741975E+01
DCV,3.3329861164,6.0741764E+01
DCV,3.3485291004,6.0741283E+01
DCV,3.3712670803,6.0741945E+01
DCV,3.3866789341,6.0742336E+01
DCV,3.4023880959,6.0742306E+01
DCV,3.4250121117,6.0742186E+01
DCV,3.4401180744,6.0741885E+01
DCV,3.4557540417,6.0742306E+01
DCV,3.4784700871,6.0742276E+01
DCV,3.4939739704,6.0741794E+01
DCV,3.5168199539,6.0742216E+01
DCV,3.5322039127,6.0742005E+01
DCV,3.5477230549,6.0741704E+01
DCV,3.5705060959,6.0741493E+01
DCV,3.5860080719,6.0741764E+01
DCV,3.6086359024,6.0742125E+01
DCV,3.6244568825,6.0742276E+01
DCV,3.6398530006,6.0741824E+01
DCV,3.6622540951,6.0741855E+01
DCV,3.6778450012,6.0741554E+01
DCV,3.6932170391,6.0741644E+01
DCV,3.7161290646,6.0741644E+01
DCV,3.7317130566,6.0741674E+01
DCV,3.7541201115,6.0741704E+01
DCV,3.7695059776,6.0741584E+01
DCV,3.7852869034,6.0741674E+01
DCV,3.8080530167,6.0741674E+01
DCV,3.8234250546,6.0741403E+01
DCV,3.8460400105,6.0741343E+01
DCV,3.8614480495,6.0741554E+01
DCV,3.8770511150,6.0741794E+01
DCV,3.8999619484,6.0742487E+01
DCV,3.9150810242,6.0741945E+01
DCV,3.9376499653,6.0741523E+01
DCV,3.9530580044,6.0742005E+01
DCV,3.9687500000,6.0742035E+01
DCV,3.9915809631,6.0742306E+01
DCV,4.0066871643,6.0741915E+01
DCV,4.0290031433,6.0741855E+01
DCV,4.0448179245,6.0741975E+01
DCV,4.0602822304,6.0741885E+01
DCV,4.0826520920,6.0741644E+01
DCV,4.0978841782,6.0742065E+01
DCV,4.1201810837,6.0741855E+01
DCV,4.1357140541,6.0741584E+01
DCV,4.1513638496,6.0742216E+01
DCV,4.1737351418,6.0741734E+01
DCV,4.1887822151,6.0741283E+01
DCV,4.2113499641,6.0741614E+01
DCV,4.2250809669,6.0741704E+01
DCV,4.2475881577,6.0741674E+01
DCV,4.2628750801,6.0742366E+01
DCV,4.2851262093,6.0742517E+01
DCV,4.3004322052,6.0742697E+01
DCV,4.3163318634,6.0741704E+01
DCV,4.3391819000,6.0741072E+01
DCV,4.3544092178,6.0741223E+01
DCV,4.3697118759,6.0741885E+01
DCV,4.3925170898,6.0742547E+01
DCV,4.4082260132,6.0742065E+01
DCV,4.4311089516,6.0741915E+01
DCV,4.4462141991,6.0741824E+01
DCV,4.4612479210,6.0741644E+01
DCV,4.4843621254,6.0741403E+01
DCV,4.5000519753,6.0741704E+01
DCV,4.5228848457,6.0741975E+01
DCV,4.5380029678,6.0742186E+01
DCV,4.5531468391,6.0742065E+01
DCV,4.5764660835,6.0741584E+01
DCV,4.5921449661,6.0741463E+01
DCV,4.6075048447,6.0741283E+01
DCV,4.6300511360,6.0742186E+01
DCV,4.6455712318,6.0742065E+01
DCV,4.6683149338,6.0742065E+01
DCV,4.6840929985,6.0742155E+01
DCV,4.6994438171,6.0742216E+01
DCV,4.7217597961,6.0742577E+01
DCV,4.7373981476,6.0742727E+01
DCV,4.7600498199,6.0742276E+01
DCV,4.7755627632,6.0742426E+01
DCV,4.7911272049,6.0742426E+01
DCV,4.8137741089,6.0742186E+01
DCV,4.8293142319,6.0742487E+01
DCV,4.8519759178,6.0742125E+01
DCV,4.8674178123,6.0741855E+01
DCV,4.8827810287,6.0741855E+01
DCV,4.9057888985,6.0741343E+01
DCV,4.9211292267,6.0741945E+01
DCV,4.9435081482,6.0742125E+01
DCV,4.9591159821,6.0742607E+01
DCV,4.9744510651,6.0742186E+01
DCV,4.9972028732,6.0742035E+01
DCV,5.0127677917,6.0741855E+01
DCV,5.0278759003,6.0741584E+01
DCV,5.0505990982,6.0741674E+01
DCV,5.0664391518,6.0741975E+01
DCV,5.0893192291,6.0742336E+01
DCV,5.1045589447,6.0742396E+01
DCV,5.1198391914,6.0742336E+01
DCV,5.1426191330,6.0742125E+01
DCV,5.1583600044,6.0742306E+01
DCV,5.1740670204,6.0742216E+01
DCV,5.1964969635,6.0742396E+01
DCV,5.2115440369,6.0742186E+01
DCV,5.2347168922,6.0741373E+01
DCV,5.2504000664,6.0741523E+01
DCV,5.2657361031,6.0741493E+01
DCV,5.2883129120,6.0741824E+01
DCV,5.3033719063,6.0741584E+01
DCV,5.3265299797,6.0741584E+01
DCV,5.3421349525,6.0741373E+01
DCV,5.3573732376,6.0741674E+01
DCV,5.3799161911,6.0742005E+01
DCV,5.3949251175,6.0741584E+01
DCV,5.4130439758,6.0741764E+01
DCV,5.4359879494,6.0741493E+01
DCV,5.4511170387,6.0741554E+01
DCV,5.4733819962,6.0741192E+01
DCV,5.4885931015,6.0741012E+01
DCV,5.5041608810,6.0740891E+01
DCV,5.5268530846,6.0741403E+01
DCV,5.5421581268,6.0742095E+01
DCV,5.5644431114,6.0742276E+01
DCV,5.5797472000,6.0742246E+01
DCV,5.5956869125,6.0742517E+01
DCV,5.6183981895,6.0742547E+01
DCV,5.6335330009,6.0742065E+01
DCV,5.6560249329,6.0741855E+01
DCV,5.6714410782,6.0742005E+01
DCV,5.6871061325,6.0741192E+01
DCV,5.7100358009,6.0741794E+01
DCV,5.7251410484,6.0742125E+01
DCV,5.7476630211,6.0741554E+01
DCV,5.7634720802,6.0741794E+01
DCV,5.7791309357,6.0741373E+01
DCV,5.8018198013,6.0741523E+01
DCV,5.8171458244,6.0741704E+01
DCV,5.8323488235,6.0741674E+01
DCV,5.8551969528,6.0741042E+01
DCV,5.8710441589,6.0741403E+01
DCV,5.8937177658,6.0741885E+01
DCV,5.9088129997,6.0741614E+01
DCV,5.9245181084,6.0741644E+01
DCV,5.9471960068,6.0741584E+01
DCV,5.9626469612,6.0741433E+01
DCV,5.9855570793,6.0741824E+01
DCV,6.0006718636,6.0742547E+01
DCV,6.0161070824,6.0742095E+01
DCV,6.0389628410,6.0741915E+01
DCV,6.0544290543,6.0742125E+01
DCV,6.0699272156,6.0742517E+01
DCV,6.0928220749,6.0741824E+01
DCV,6.1082491875,6.0741794E+01
DCV,6.1308979988,6.0742125E+01
DCV,6.1462841034,6.0742456E+01
DCV,6.1616959572,6.0741734E+01
DCV,6.1847190857,6.0741343E+01
DCV,6.2002081871,6.0741072E+01
DCV,6.2225861549,6.0742005E+01
DCV,6.2381677628,6.0742246E+01
DCV,6.2536177635,6.0741343E+01
DCV,6.2763571739,6.0741554E+01
DCV,6.2919192314,6.0741764E+01
DCV,6.3142681122,6.0741885E+01
DCV,6.3296380043,6.0741433E+01
DCV,6.3457551003,6.0741132E+01
DCV,6.3686251640,6.0741674E+01
DCV,6.3838667870,6.0742005E+01
DCV,6.3991460800,6.0741493E+01
DCV,6.4217867851,6.0740861E+01
DCV,6.4375948906,6.0741433E+01
DCV,6.4605221748,6.0741975E+01
DCV,6.4756278992,6.0742125E+01
DCV,6.4906401634,6.0741824E+01
DCV,6.5134510994,6.0741975E+01
DCV,6.5291771889,6.0741855E+01
DCV,6.5517802238,6.0741885E+01
DCV,6.5671091080,6.0741584E+01
DCV,6.5821328163,6.0741674E+01
DCV,6.6047258377,6.0742336E+01
DCV,6.6203842163,6.0741764E+01
DCV,6.6427860260,6.0741614E+01
DCV,6.6577978134,6.0742035E+01
DCV,6.6802358627,6.0741704E+01
DCV,6.6958169937,6.0741975E+01
DCV,6.7112531662,6.0741824E+01
DCV,6.7338461876,6.0742246E+01
DCV,6.7488799095,6.0742426E+01
DCV,6.7715959549,6.0743028E+01
DCV,6.7874059677,6.0742035E+01
DCV,6.8028712273,6.0741523E+01
DCV,6.8254718781,6.0741915E+01
DCV,6.8405079842,6.0742155E+01
DCV,6.8661088943,6.0742336E+01
DCV,6.8820190430,6.0742005E+01
DCV,6.8973689079,6.0741614E+01
DCV,6.9124498367,6.0741584E+01
DCV,6.9349331856,6.0741794E+01
DCV,6.9504117966,6.0742035E+01
DCV,6.9662189484,6.0742186E+01
DCV,6.9890661240,6.0742125E+01
DCV,7.0041661263,6.0742186E+01
DCV,7.0265350342,6.0741283E+01
DCV,7.0423159599,6.0740801E+01
DCV,7.0579710007,6.0741493E+01
DCV,7.0806069374,6.0742125E+01
DCV,7.0958981514,6.0742125E+01
DCV,7.1185398102,6.0741945E+01
DCV,7.1340079308,6.0741614E+01
DCV,7.1497340202,6.0741794E+01
DCV,7.1723408699,6.0741493E+01
DCV,7.1874370575,6.0741523E+01
DCV,7.2103362083,6.0741734E+01
DCV,7.2257351875,6.0742065E+01
DCV,7.2412600517,6.0741975E+01
DCV,7.2641038895,6.0741463E+01
DCV,7.2791819572,6.0741554E+01
DCV,7.3018651009,6.0741915E+01
DCV,7.3174839020,6.0742005E+01
DCV,7.3329701424,6.0742757E+01
DCV,7.3559880257,6.0742336E+01
DCV,7.3717532158,6.0742095E+01
DCV,7.3871808052,6.0742065E+01
DCV,7.4095849991,6.0742125E+01
DCV,7.4251971245,6.0741824E+01
DCV,7.4477910995,6.0741614E+01
DCV,7.4632492065,6.0741042E+01
DCV,7.4788289070,6.0741764E+01
DCV,7.5012331009,6.0741855E+01
DCV,7.5166521072,6.0741855E+01
DCV,7.5397291183,6.0741885E+01
DCV,7.5553212166,6.0742065E+01
DCV,7.5705828667,6.0741674E+01
DCV,7.5932269096,6.0741584E+01
DCV,7.6086740494,6.0742125E+01
DCV,7.6242060661,6.0742276E+01
DCV,7.6472749710,6.0742276E+01
DCV,7.6625809669,6.0741915E+01
DCV,7.6851658821,6.0741975E+01
DCV,7.7005782127,6.0742276E+01
DCV,7.7163081169,6.0742276E+01
DCV,7.7392449379,6.0741915E+01
DCV,7.7543587685,6.0741734E+01
DCV,7.7767062187,6.0741343E+01
DCV,7.7923321724,6.0741554E+01
DCV,7.8079991341,6.0741855E+01
DCV,7.8306879997,6.0741915E+01
DCV,7.8460640907,6.0741855E+01
DCV,7.8684368134,6.0741734E+01
DCV,7.8839898109,6.0741975E+01
DCV,7.8996682167,6.0742306E+01
DCV,7.9220709801,6.0741764E+01
DCV,7.9370889664,6.0742005E+01
DCV,7.9596161842,6.0742667E+01
DCV,7.9750480652,6.0742125E+01
DCV,7.9904217720,6.0741704E+01
DCV,8.0129976273,6.0742396E+01
DCV,8.0280246735,6.0742366E+01
DCV,8.0505542755,6.0742246E+01
DCV,8.0664377213,6.0741704E+01
DCV,8.0817899704,6.0741283E+01
DCV,8.1041212082,6.0741523E+01
DCV,8.1193380356,6.0742005E+01
DCV,8.1450128555,6.0741764E+01
DCV,8.1604757309,6.0741704E+01
DCV,8.1758499146,6.0742005E+01
DCV,8.1909093857,6.0742186E+01
DCV,8.2131958008,6.0741433E+01
DCV,8.2289514542,6.0740982E+01
DCV,8.2519512177,6.0741704E+01
DCV,8.2672910690,6.0741915E+01
DCV,8.2826070786,6.0741885E+01
DCV,8.3050975800,6.0741945E+01
DCV,8.3205862045,6.0741855E+01
DCV,8.3437795639,6.0741855E+01
DCV,8.3591070175,6.0741734E+01
DCV,8.3741750717,6.0741764E+01
DCV,8.3969211578,6.0742125E+01
DCV,8.4124174118,6.0741855E+01
DCV,8.4354248047,6.0741824E+01
DCV,8.4507932663,6.0741824E+01
DCV,8.4659080505,6.0741794E+01
DCV,8.4888362885,6.0741373E+01
DCV,8.5042295456,6.0741824E+01
DCV,8.5197267532,6.0741885E+01
DCV,8.5425567627,6.0742276E+01
DCV,8.5576620102,6.0741704E+01
DCV,8.5803403854,6.0742216E+01
DCV,8.5959539413,6.0742336E+01
DCV,8.6114473343,6.0741704E+01
DCV,8.6340465546,6.0741433E+01
DCV,8.6496429443,6.0741945E+01
DCV,8.6723165512,6.0741855E+01
DCV,8.6874780655,6.0741794E+01
DCV,8.7031106949,6.0742005E+01
DCV,8.7257099152,6.0741794E+01
DCV,8.7412414551,6.0741915E+01
DCV,8.7641315460,6.0741674E+01
DCV,8.7793207169,6.0741584E+01
DCV,8.7947397232,6.0741493E+01
DCV,8.8177614212,6.0741102E+01
DCV,8.8334217072,6.0740952E+01
DCV,8.8487577438,6.0741523E+01
DCV,8.8713932037,6.0741614E+01
DCV,8.8867979050,6.0741945E+01
DCV,8.9097375870,6.0741674E+01
DCV,8.9253816605,6.0742125E+01
DCV,8.9404983521,6.0742276E+01
DCV,8.9628238678,6.0741885E+01
DCV,8.9784841537,6.0742246E+01
DCV,9.0014696121,6.0742005E+01
DCV,9.0168056488,6.0741253E+01
DCV,9.0321054459,6.0741463E+01
DCV,9.0544738770,6.0741945E+01
DCV,9.0698862076,6.0741915E+01
DCV,9.0930690765,6.0742035E+01
DCV,9.1084461212,6.0742065E+01
DCV,9.1235303879,6.0742095E+01
DCV,9.1461286545,6.0742065E+01
DCV,9.1616897583,6.0741704E+01
DCV,9.1846313477,6.0741704E+01
DCV,9.1998052597,6.0742186E+01
DCV,9.2148771286,6.0741734E+01
DCV,9.2374038696,6.0741373E+01
DCV,9.2529106140,6.0741132E+01
DCV,9.2755603790,6.0741493E+01
DCV,9.2908954620,6.0741644E+01
DCV,9.3059091568,6.0741463E+01
DCV,9.3287858963,6.0741644E+01
DCV,9.3445816040,6.0742005E+01
DCV,9.3608503342,6.0741734E+01
DCV,9.3834371567,6.0741493E+01
DCV,9.3987569809,6.0741644E+01
DCV,9.4241857529,6.0741403E+01
DCV,9.4396333694,6.0741614E+01
DCV,9.4549474716,6.0742155E+01
DCV,9.4772243500,6.0742396E+01
DCV,9.4922046661,6.0742276E+01
DCV,9.5096540451,6.0741885E+01
DCV,9.5323619843,6.0741764E+01
DCV,9.5474443436,6.0742065E+01
DCV,9.5626649857,6.0742396E+01
DCV,9.5851297379,6.0742155E+01
DCV,9.6009817123,6.0742186E+01
DCV,9.6239318848,6.0742366E+01
DCV,9.6390590668,6.0742216E+01
DCV,9.6542053223,6.0742005E+01
DCV,9.6799621582,6.0741764E+01
DCV,9.6956481934,6.0741824E+01
DCV,9.7110157013,6.0742065E+01
DCV,9.7336101532,6.0742517E+01
DCV,9.7486667633,6.0742306E+01
DCV,9.7641201019,6.0742547E+01
DCV,9.7874135971,6.0741824E+01
DCV,9.8027496338,6.0741855E+01
DCV,9.8178453445,6.0742366E+01
DCV,9.8404865265,6.0741523E+01
DCV,9.8560886383,6.0741012E+01
DCV,9.8791599274,6.0741824E+01
DCV,9.8947391510,6.0741945E+01
DCV,9.9098329544,6.0742005E+01
DCV,9.9325914383,6.0741915E+01
DCV,9.9482250214,6.0741975E+01
DCV,9.9711656570,6.0741945E+01
DCV,9.9865007401,6.0742005E+01
DCV,10.0018081665,6.0742216E+01
DCV,10.0245294571,6.0741975E+01
DCV,10.0398693085,6.0742577E+01
DCV,10.0629196167,6.0742246E+01
DCV,10.0782899857,6.0741373E+01
DCV,10.0934324265,6.0741403E+01
DCV,10.1163330078,6.0741554E+01
DCV,10.1316757202,6.0741403E+01
DCV,10.1470718384,6.0741945E+01
DCV,10.1699943542,6.0741915E+01
DCV,10.1853876114,6.0741764E+01
DCV,10.2085323334,6.0741704E+01
DCV,10.2236776352,6.0742276E+01
DCV,10.2390775681,6.0742426E+01
DCV,10.2620086670,6.0742697E+01
DCV,10.2774801254,6.0742005E+01
DCV,10.3000993729,6.0741493E+01
DCV,10.3153972626,6.0741373E+01
DCV,10.3307771683,6.0741614E+01
DCV,10.3563156128,6.0741734E+01
DCV,10.3721761703,6.0742336E+01
DCV,10.3874721527,6.0742577E+01
DCV,10.4098577499,6.0742366E+01
DCV,10.4254970551,6.0742035E+01
DCV,10.4411134720,6.0741493E+01
DCV,10.4638175964,6.0740711E+01
DCV,10.4791555405,6.0740801E+01
DCV,10.4941883087,6.0741614E+01
DCV,10.5168905258,6.0742125E+01
DCV,10.5327796936,6.0741554E+01
DCV,10.5554122925,6.0740891E+01
DCV,10.5705604553,6.0740440E+01
DCV,10.5858678818,6.0740741E+01
DCV,10.6088371277,6.0741223E+01
DCV,10.6245145798,6.0741704E+01
DCV,10.6473340988,6.0741945E+01
DCV,10.6624298096,6.0741584E+01
DCV,10.6774263382,6.0741012E+01
DCV,10.7004518509,6.0741463E+01
DCV,10.7159414291,6.0741403E+01
DCV,10.7383165359,6.0741313E+01
DCV,10.7535810471,6.0741824E+01
DCV,10.7686119080,6.0741704E+01
DCV,10.7896890640,6.0741584E+01
DCV,10.8053092957,6.0741824E+01
DCV,10.8276700974,6.0742095E+01
DCV,10.8426980972,6.0742065E+01
DCV,10.8654499054,6.0742276E+01
DCV,10.8812551498,6.0742095E+01
DCV,10.8966922760,6.0741463E+01
DCV,10.9192790985,6.0741644E+01
DCV,10.9343042374,6.0741794E+01
DCV,10.9572267532,6.0742125E+01
DCV,10.9729623795,6.0741885E+01
DCV,10.9883842468,6.0742005E+01
DCV,11.0110244751,6.0742155E+01
DCV,11.0260734558,6.0741855E+01
DCV,11.0488452911,6.0742035E+01
DCV,11.0647449493,6.0741915E+01
DCV,11.0801782608,6.0741794E+01
DCV,11.1025390625,6.0741824E+01
DCV,11.1177759171,6.0742306E+01
DCV,11.1404857635,6.0742216E+01
DCV,11.1562061310,6.0741945E+01
DCV,11.1718750000,6.0742818E+01
DCV,11.1942796707,6.0743028E+01
DCV,11.2096357346,6.0742667E+01
DCV,11.2325439453,6.0741824E+01
DCV,11.2480154037,6.0741855E+01
DCV,11.2634925842,6.0742216E+01
DCV,11.2861299515,6.0742336E+01
DCV,11.3015546799,6.0742276E+01
DCV,11.3169088364,6.0741614E+01
DCV,11.3398437500,6.0742276E+01
DCV,11.3552503586,6.0742456E+01
DCV,11.3791131973,6.0742456E+01
DCV,11.3947868347,6.0743329E+01
DCV,11.4099073410,6.0742487E+01
DCV,11.4326820374,6.0741373E+01
DCV,11.4482688904,6.0741584E+01
DCV,11.4636974335,6.0742336E+01
DCV,11.4864692688,6.0742005E+01
DCV,11.5018310547,6.0742095E+01
DCV,11.5246152878,6.0741554E+01
DCV,11.5399599075,6.0741824E+01
DCV,11.5556564331,6.0742005E+01
DCV,11.5782728195,6.0742065E+01
DCV,11.5933952332,6.0741674E+01
DCV,11.6163835526,6.0741764E+01
DCV,11.6319932938,6.0741554E+01
DCV,11.6476182938,6.0742186E+01
DCV,11.6704072952,6.0741403E+01
DCV,11.6854763031,6.0741463E+01
DCV,11.7083959579,6.0741584E+01
DCV,11.7242174149,6.0741523E+01
DCV,11.7396526337,6.0741644E+01
DCV,11.7622556686,6.0742155E+01
DCV,11.7773103714,6.0742095E+01
DCV,11.7926683426,6.0742547E+01
DCV,11.8159751892,6.0741855E+01
DCV,11.8313531876,6.0741704E+01
DCV,11.8536853790,6.0742426E+01
DCV,11.8689117432,6.0742065E+01
DCV,11.8842287064,6.0741493E+01
DCV,11.9072008133,6.0741734E+01
DCV,11.9227724075,6.0742487E+01
DCV,11.9450988770,6.0742125E+01
DCV,11.9601097107,6.0741644E+01
DCV,11.9756851196,6.0741373E+01
DCV,11.9983949661,6.0741855E+01
DCV,12.0136280060,6.0742035E+01
DCV,12.0361413956,6.0741223E+01
DCV,12.0511417389,6.0740560E+01
DCV,12.0667276382,6.0741253E+01
DCV,12.0896883011,6.0741614E+01
DCV,12.1048126221,6.0741734E+01
DCV,12.1270666122,6.0741523E+01
DCV,12.1423969269,6.0741283E+01
DCV,12.1581249237,6.0741644E+01
DCV,12.1808919907,6.0741704E+01
DCV,12.1962909698,6.0741132E+01
DCV,12.2186250687,6.0741102E+01
DCV,12.2339076996,6.0740922E+01
DCV,12.2498617172,6.0740741E+01
DCV,12.2725372314,6.0741614E+01
DCV,12.2876253128,6.0741644E+01
DCV,12.3101472855,6.0741554E+01
DCV,12.3255558014,6.0742336E+01
DCV,12.3412265778,6.0742697E+01
DCV,12.3641519547,6.0742065E+01
DCV,12.3797597885,6.0742517E+01
DCV,12.4028148651,6.0741463E+01
DCV,12.4182224274,6.0741162E+01
DCV,12.4337968826,6.0741493E+01
DCV,12.4566478729,6.0742005E+01
DCV,12.4717674255,6.0742125E+01
DCV,12.4870891571,6.0742396E+01
DCV,12.5100660324,6.0742577E+01
DCV,12.5255632401,6.0742456E+01
DCV,12.5481557846,6.0742035E+01
DCV,12.5635719299,6.0741855E+01
DCV,12.5790100098,6.0741945E+01
DCV,12.6017131805,6.0742005E+01
DCV,12.6174182892,6.0741584E+01
DCV,12.6400356293,6.0741523E+01
DCV,12.6554098129,6.0741824E+01
DCV,12.6712217331,6.0741614E+01
DCV,12.6938133240,6.0741403E+01
DCV,12.7092866898,6.0742125E+01
DCV,12.7248601913,6.0741584E+01
DCV,12.7476816177,6.0741734E+01
