freq,offset,resistance,theta
0.1,0,0.009457935996092834,-0.14709381877666572
0.1492299737992774,0,0.009250727124929267,-0.11620542911351484
0.22269585080133017,0,0.00906832476482036,-0.09041411792999104
0.3323289598029029,0,0.008943011333753213,-0.06899786082327264
0.49593441964128304,0,0.008847998095289902,-0.05535764251695774
0.7400828044922851,0,0.008786130972645802,-0.04651672311513222
1.1044253752367945,0,0.008698932609817725,-0.03572869724093419
1.6481336980984396,0,0.008683791048495154,-0.030715599824369333
2.459509485849363,0,0.0086243070191557,-0.02831684660291378
3.6703253613237465,0,0.008619074868015487,-0.02779786157650843
5.477225575051659,0,0.008558363735012701,-0.028745855427542155
8.173662290576912,0,0.00852651303831004,-0.031517603015485784
12.197554094669341,0,0.00846830279615313,-0.03853900691267542
18.20240677962775,0,0.008407497952166562,-0.050321387677957574
27.16344686807639,0,0.008349123749925334,-0.06658319186695794
40.53600464421105,0,0.008161832000109514,-0.08040744659653187
60.49186910983003,0,0.008012182862931065,-0.09728016867751099
90.27200042329255,0,0.007745423858374475,-0.10736162149601569
134.7128825797631,0,0.007508123884249637,-0.11641576683930022
201.03199937803183,0,0.007230690990502705,-0.11934262433401521
