freq,offset,resistance,theta
0.1,0,0.009613971685140485,-0.14201496575260855
0.1492299737992774,0,0.009434662553984766,-0.11185969648242922
0.22269585080133017,0,0.009211698149924456,-0.08804528490414687
0.3323289598029029,0,0.009090151051446388,-0.07119574959818276
0.49593441964128304,0,0.008985040852513837,-0.05642243565491434
0.7400828044922851,0,0.008948311895937311,-0.04580827113624775
1.1044253752367945,0,0.00889861832105421,-0.03410006441098301
1.6481336980984396,0,0.00883972721782492,-0.03071469293391993
2.459509485849363,0,0.008788152479085685,-0.02782793031816433
3.6703253613237465,0,0.008764255600465032,-0.026560941329316634
5.477225575051659,0,0.008727716113243328,-0.028134607404789458
8.173662290576912,0,0.008703342444662083,-0.030792770351488752
12.197554094669341,0,0.008627729472037597,-0.04157210704165981
18.20240677962775,0,0.0085832477986793,-0.05216371964457567
27.16344686807639,0,0.008473373984773476,-0.064676930328186
40.53600464421105,0,0.008347791409783922,-0.08545393066681628
60.49186910983003,0,0.008113902165195638,-0.09355902674958166
90.27200042329255,0,0.007849644737444554,-0.10934179663461596
134.7128825797631,0,0.007604563574874098,-0.11943726085117157
201.03199937803183,0,0.007320476985982681,-0.12253228164996077
