freq,offset,resistance,theta
0.1,0,0.009471189319444146,-0.14516152478506897
0.1492299737992774,0,0.009267910287579685,-0.11550266000303466
0.22269585080133017,0,0.009087192305129051,-0.0920333109105721
0.3323289598029029,0,0.008991507564783088,-0.0742355977363558
0.49593441964128304,0,0.008903895024925458,-0.05007553155110367
0.7400828044922851,0,0.008821825485829358,-0.048973218616843006
1.1044253752367945,0,0.008735511061326754,-0.03768772798482389
1.6481336980984396,0,0.00869847424324514,-0.03662935448202376
2.459509485849363,0,0.008657194458320028,-0.025982618023961068
3.6703253613237465,0,0.008636541317687183,-0.027540324693831053
5.477225575051659,0,0.008583146907458145,-0.027376093465709683
8.173662290576912,0,0.008583888019837577,-0.030396241215795206
12.197554094669341,0,0.008501985590602683,-0.037479135312565165
18.20240677962775,0,0.008474124503163628,-0.042194545409846906
27.16344686807639,0,0.008325069529258836,-0.0678027165486983
40.53600464421105,0,0.00824753443955473,-0.08395519131708973
60.49186910983003,0,0.007985704348545612,-0.09175570347513595
90.27200042329255,0,0.00785790780694911,-0.10555540758039328
134.7128825797631,0,0.007584760372106117,-0.11430277399477251
201.03199937803183,0,0.007311686332672825,-0.12093114234144542
