freq,offset,resistance,theta
0.1,0,0.009409141757561003,-0.14940542435330584
0.1492299737992774,0,0.009165601654267342,-0.11358998053499891
0.22269585080133017,0,0.008992799548739631,-0.09018466979606632
0.3323289598029029,0,0.008880933861674515,-0.07338265406658273
0.49593441964128304,0,0.008793559553458568,-0.05939046368585332
0.7400828044922851,0,0.008719508910942309,-0.04226799423597072
1.1044253752367945,0,0.00860195092795719,-0.032098686057625
1.6481336980984396,0,0.008595502294844076,-0.03088462242123735
2.459509485849363,0,0.008574691124442046,-0.027755471723022396
3.6703253613237465,0,0.00851688591190623,-0.025202967579942115
5.477225575051659,0,0.008519740575368674,-0.02393871695150218
8.173662290576912,0,0.00847093248700038,-0.031884504661381374
12.197554094669341,0,0.008398712070084803,-0.038066817974310274
18.20240677962775,0,0.00834522334313033,-0.04961658029653693
27.16344686807639,0,0.00828180242945738,-0.06222608625916426
40.53600464421105,0,0.008117880910867294,-0.07617038859044589
60.49186910983003,0,0.007921939530807191,-0.08567341913166748
90.27200042329255,0,0.007737302875731226,-0.10271197043010805
134.7128825797631,0,0.007481420039720648,-0.11275372127149974
201.03199937803183,0,0.007205044373026873,-0.11752351585363008
