freq,offset,resistance,theta
0.1,0,0.009456377026429926,-0.14675417296717308
0.1492299737992774,0,0.00920599324638309,-0.11565719756355364
0.22269585080133017,0,0.009020652522752097,-0.0915067454295001
0.3323289598029029,0,0.008934325888589176,-0.07126889357894195
0.49593441964128304,0,0.008815512671286163,-0.05573678517307279
0.7400828044922851,0,0.008727295709579542,-0.04570226758981555
1.1044253752367945,0,0.008639193532322901,-0.035413679349275196
1.6481336980984396,0,0.008587235376191686,-0.03280200741116679
2.459509485849363,0,0.008596346707402168,-0.02745448138168549
3.6703253613237465,0,0.008539553714634879,-0.025829212487191278
5.477225575051659,0,0.008492327483720332,-0.029678808613679664
8.173662290576912,0,0.008476084536996682,-0.03333441142127236
12.197554094669341,0,0.008470989666727007,-0.04079782055219544
18.20240677962775,0,0.008361713679889344,-0.05262672425914516
27.16344686807639,0,0.008270425523447826,-0.06511948839159593
40.53600464421105,0,0.008134011160534735,-0.0817106056396959
60.49186910983003,0,0.007873976574402667,-0.09360485898668891
90.27200042329255,0,0.007710913319832681,-0.1098157818097214
134.7128825797631,0,0.007415089104368241,-0.12094681595015366
201.03199937803183,0,0.007149486921299065,-0.12202910213110219
