freq,offset,resistance,theta
0.1,0,0.009478333039283738,-0.14458053669696885
0.1492299737992774,0,0.009264516592666755,-0.11423102394391327
0.22269585080133017,0,0.009101440141986604,-0.08839064122797291
0.3323289598029029,0,0.008992257089988904,-0.06903611734743476
0.49593441964128304,0,0.008871584452956924,-0.05421183306224098
0.7400828044922851,0,0.00877101868882935,-0.043645480035875206
1.1044253752367945,0,0.008730439394423034,-0.035578044912071394
1.6481336980984396,0,0.008728803423816893,-0.031875260981748976
2.459509485849363,0,0.008631848556494298,-0.02566557406768455
3.6703253613237465,0,0.0086217390251097,-0.024967155628511595
5.477225575051659,0,0.008571765643630868,-0.027850758195694825
8.173662290576912,0,0.008525370854412437,-0.027405389523957435
12.197554094669341,0,0.008502809792691308,-0.039283708916648896
18.20240677962775,0,0.008440468588572772,-0.0482796393780629
27.16344686807639,0,0.008367860859015452,-0.060412485635832014
40.53600464421105,0,0.008201810646731226,-0.07821135391356138
60.49186910983003,0,0.007989430860225463,-0.0897933912147939
90.27200042329255,0,0.007787138593110178,-0.10351802674921551
134.7128825797631,0,0.007545066072538672,-0.11323610157395958
201.03199937803183,0,0.0072636764952923975,-0.11769007525034691
