freq,offset,resistance,theta
0.1,0,0.009661621871508215,-0.1449670961016902
0.1492299737992774,0,0.009405086820239746,-0.11321631890913797
0.22269585080133017,0,0.009203295325845304,-0.08965865959701136
0.3323289598029029,0,0.009091857222448537,-0.0697892150657553
0.49593441964128304,0,0.009006198876433202,-0.05496490939035237
0.7400828044922851,0,0.008939504961577612,-0.043224761655832555
1.1044253752367945,0,0.008859186179387859,-0.03675513187094892
1.6481336980984396,0,0.008833207827840866,-0.03050990593413405
2.459509485849363,0,0.008778732798420312,-0.026279745300226587
3.6703253613237465,0,0.008741234638474838,-0.029037689780425424
5.477225575051659,0,0.008691569423332119,-0.02892128321473897
8.173662290576912,0,0.008678811846218113,-0.03564159602230421
12.197554094669341,0,0.00861679150588406,-0.04039362174172734
18.20240677962775,0,0.008562651746752891,-0.05085428539622683
27.16344686807639,0,0.008445432661299972,-0.06621618177829991
40.53600464421105,0,0.008296592391673937,-0.0825450086296704
60.49186910983003,0,0.008046740384565078,-0.09925224838613067
90.27200042329255,0,0.007839091155009123,-0.10847761395401812
134.7128825797631,0,0.00757590702329596,-0.11797616665083233
201.03199937803183,0,0.007251793190667977,-0.12272754176695477
