freq,offset,resistance,theta
0.1,0,0.009653320755158542,-0.1436095638020753
0.1492299737992774,0,0.009415977381826807,-0.11327160389700364
0.22269585080133017,0,0.009258028682878198,-0.08935407282826763
0.3323289598029029,0,0.00913459900733529,-0.06991947916933927
0.49593441964128304,0,0.009037318225479948,-0.05645307649483389
0.7400828044922851,0,0.008949328289295419,-0.04779563223095584
1.1044253752367945,0,0.008889451407687314,-0.035196519249993896
1.6481336980984396,0,0.008844555547617523,-0.032699929996639954
2.459509485849363,0,0.00880719435879046,-0.025397016650427817
3.6703253613237465,0,0.008785774830532217,-0.02532289091952622
5.477225575051659,0,0.008732763395892795,-0.02885432715508851
8.173662290576912,0,0.008709905132208685,-0.0317029238181088
12.197554094669341,0,0.00864765017500041,-0.03755443344854931
18.20240677962775,0,0.00856831644569667,-0.05322042188995901
27.16344686807639,0,0.008438841970079528,-0.06564801929439623
40.53600464421105,0,0.00829350844090562,-0.08563814137029757
60.49186910983003,0,0.008121122209095694,-0.1005609957462319
90.27200042329255,0,0.007828948624932303,-0.11047789927318319
134.7128825797631,0,0.007595266608376811,-0.11795652732952966
201.03199937803183,0,0.0073031006680960445,6.162665339081094
