Time,Voltage,Current,Total mAh
647.5295944213867,3.476937,3.477031,656.4870529166647
648.029415845871,3.476634,3.476592,656.9699129166646
648.5317893028259,3.476467,3.476477,657.4527569444424
649.0326263904572,3.475987,3.475945,657.9355270833313
649.5318624973297,3.47607,3.476091,658.418317499998
650.0371482372284,3.475256,3.475413,658.901013749998
650.5519733428955,3.475423,3.475423,659.3837113888869
651.0300421714783,3.474901,3.474849,659.8663293055536
651.5313894748688,3.47487,3.474619,660.3489152777757
652.0310292243958,3.474275,3.474212,660.8314447222202
652.5346581935883,3.47416,3.474223,661.3139756944424
653.0449466705322,3.473534,3.473586,661.7964181944425
653.553674697876,3.473743,3.473367,662.2788302777758
654.0261101722717,3.472689,3.472574,662.7611322222202
654.5306725502014,3.472689,3.472887,663.2434776388869
655.0316233634949,3.471676,3.472073,663.725709999998
655.5301625728607,3.472261,3.472083,664.207943749998
656.0327572822571,3.47152,3.471499,664.6900963888869
656.5411901473999,3.471937,3.471823,665.1722940277758
657.0519390106201,3.470998,3.47081,665.6543509722203
657.5332527160645,3.471217,3.471227,666.1364658333314
658.033162355423,3.470184,3.470372,666.6184619444425
658.5330641269684,3.470382,3.470309,667.1004493055536
659.0319204330444,3.469453,3.469537,667.5823294444425
659.5471701622009,3.469432,3.469505,668.0642051388869
660.0579791069031,3.468733,3.468984,668.5460084722203
660.5324761867523,3.468775,3.468942,669.0278059722202
661.0311193466187,3.468243,3.468431,669.509532499998
661.5318582057953,3.46842,3.468222,669.991229999998
662.0310683250427,3.467616,3.46747,670.4728230555536
662.5308752059937,3.467491,3.467533,670.9544248611091
663.0645956993103,3.466468,3.466291,671.4358541666647
663.5625762939453,3.466687,3.466364,671.9172936111091
664.0329568386078,3.46555,3.465623,672.3986301388869
664.5325992107391,3.465925,3.465957,672.8800130555536
665.030604839325,3.465153,3.46508,673.3612741666648
665.5349445343018,3.464913,3.465195,673.8425512499981
666.0373039245605,3.46437,3.464329,674.3237080555537
666.5484941005707,3.464318,3.464256,674.8048547222203
667.0317220687866,3.463755,3.463796,675.2859374999981
667.5319294929504,3.46365,3.464036,675.7670536111092
668.0266654491425,3.463003,3.46292,676.2480147222203
668.531900882721,3.463024,3.463066,676.7289961111092
669.0334658622742,3.462513,3.462513,677.2099006944425
669.5489132404327,3.462836,3.462377,677.6907863888869
670.0558710098267,3.461761,3.461949,678.1716126388868
670.5324745178223,3.462054,3.461772,678.6524143055535
671.0316970348358,3.461104,3.461344,679.1331565277758
671.5290331840515,3.461051,3.461125,679.6138683333313
672.0317764282227,3.460018,3.46005,680.0944308333313
672.5351281166077,3.460446,3.460436,680.5750469444424
673.0310845375061,3.459528,3.459403,681.0555195833313
673.5488908290863,3.459371,3.459716,681.5360356944424
674.0305261611938,3.459048,3.458964,682.016447361109
674.5316905975342,3.459037,3.458776,682.4968329166646
675.0303978919983,3.458234,3.458025,682.9771141666646
675.5318953990936,3.458234,3.458693,683.4574881944424
676.0531995296478,3.457722,3.457931,683.9377563888868
676.5620546340942,3.457618,3.457649,684.4179854166646
677.03418135643,3.456971,3.457044,684.8981304166646
677.5372564792633,3.456991,3.457023,685.3782724999979
678.0288345813751,3.456282,3.456449,685.858334861109
678.531858921051,3.456897,3.456804,686.3384465277757
679.0328578948975,3.455917,3.455833,686.8184233333312
679.5452587604523,3.456136,3.456156,687.2984449999979
680.0411920547485,3.455259,3.455155,687.7783276388867
680.5338304042816,3.455436,3.455363,688.2582391666645
681.0286602973938,3.454643,3.454695,688.7380579166645
681.530161857605,3.454612,3.454643,689.2178694444423
682.0335645675659,3.453798,3.453735,689.697554861109
682.5562837123871,3.454111,3.454069,690.1772866666645
683.0561606884003,3.453433,3.45338,690.6569227777755
683.5325033664703,3.453474,3.453579,691.1365865277755
