Time,Voltage,Current,Total mAh
0.038451433181762695,3.854659,5.962,0.8280555555555555
0.5318138599395752,3.860191,5.962,1.656111111111111
1.0425951480865479,3.863583,5.962,2.484166666666667
1.5241377353668213,3.86543,5.962,3.312222222222222
2.0235683917999268,3.864543,5.962,4.1402777777777775
2.55954909324646,3.864543,5.962,4.968333333333333
3.024580955505371,3.86327,5.962,5.796388888888888
3.5256989002227783,3.862727,5.962,6.6244444444444435
4.028454303741455,3.860817,5.962,7.452499999999999
4.5246992111206055,3.859867,5.962,8.280555555555555
5.026840686798096,3.858333,5.962,9.108611111111111
5.5270256996154785,3.858751,5.962,9.936666666666667
6.035783767700195,3.857916,5.962,10.764722222222224
6.532897233963013,3.859043,5.962,11.59277777777778
7.036268711090088,3.859011,5.962,12.420833333333336
7.525830030441284,3.860066,5.962,13.248888888888892
8.07192063331604,3.860045,5.962,14.076944444444448
8.523852586746216,3.861318,5.962,14.905000000000005
9.0237295627594,3.861266,5.962,15.733055555555561
9.523773908615112,3.862602,5.962,16.561111111111117
10.024796724319458,3.863249,5.962,17.38916666666667
10.523749351501465,3.864125,5.962,18.217222222222226
11.024614334106445,3.86494,5.962,19.04527777777778
11.525679111480713,3.866265,5.962,19.873333333333335
12.037038087844849,3.86687,5.962,20.70138888888889
12.536985635757446,3.868384,5.962,21.529444444444444
13.03054928779602,3.868467,5.962,22.357499999999998
13.52624249458313,3.870106,5.962,23.185555555555553
14.023851871490479,3.870743,5.962,24.013611111111107
14.526294231414795,3.872131,5.962,24.84166666666666
15.027911901473999,3.872538,5.962,25.669722222222216
15.52693796157837,3.873811,5.962,26.49777777777777
16.028528213500977,3.901646,5.962,27.325833333333325
16.53021001815796,3.885396,5.962,28.15388888888888
17.040799140930176,3.87115,5.962,28.981944444444434
17.54071879386902,3.870262,5.962,29.809999999999988
18.034236431121826,3.859126,5.962,30.638055555555542
18.542572498321533,3.854294,5.962,31.466111111111097
19.028563499450684,3.838315,5.962,32.294166666666655
19.527591466903687,3.837595,5.962,33.12222222222221
20.027580499649048,3.836948,5.962,33.95027777777777
20.528696537017822,3.837376,5.962,34.77833333333333
21.024296522140503,3.836896,5.962,35.60638888888889
21.523297786712646,3.837637,5.962,36.434444444444445
22.02454400062561,3.837668,5.962,37.2625
22.548637866973877,3.83868,5.962,38.09055555555556
23.02257537841797,3.838847,5.962,38.91861111111112
23.536046743392944,3.839755,5.962,39.74666666666668
24.037363529205322,3.840037,5.962,40.574722222222235
24.532776594161987,3.841123,5.962,41.40277777777779
25.028889894485474,3.860441,5.962,42.23083333333335
25.527796506881714,3.895144,5.962,43.05888888888891
26.0277681350708,3.854137,5.962,43.88694444444447
26.524855136871338,3.85086,5.962,44.715000000000025
27.023343086242676,3.849055,5.962,45.54305555555558
27.523711919784546,3.848825,5.962,46.37111111111114
28.071067333221436,3.848167,5.962,47.1991666666667
28.530052423477173,3.848564,5.962,48.02722222222226
29.03355860710144,3.848585,5.962,48.855277777777815
29.540429830551147,3.849274,5.962,49.68333333333337
30.037617206573486,3.848846,5.962,50.51138888888893
30.529623985290527,3.849775,5.962,51.33944444444449
31.024402379989624,3.84941,5.962,52.16750000000005
31.529385805130005,3.850265,5.962,52.995555555555605
32.02635669708252,3.85013,5.962,53.82361111111116
32.524245738983154,3.850892,5.962,54.65166666666672
33.025880575180054,3.850954,5.962,55.47972222222228
33.524800300598145,3.851799,5.962,56.30777777777784
34.024754762649536,3.851455,5.962,57.135833333333395
34.52871251106262,3.852321,5.962,57.96388888888895
35.03716588020325,3.852207,5.962,58.79194444444451
35.53358817100525,3.852937,5.962,59.62000000000007
36.03851866722107,3.852812,5.962,60.44805555555563
36.52434253692627,3.853522,5.962,61.276111111111184
37.025635957717896,3.853689,5.962,62.10416666666674
37.52802491188049,3.854367,5.962,62.9322222222223
38.028560161590576,3.854033,5.962,63.76027777777786
38.52652883529663,3.855025,5.962,64.58833333333341
39.02711868286133,3.854962,5.962,65.41638888888896
39.5265212059021,3.855901,5.962,66.24444444444451
40.02544450759888,3.855703,5.962,67.07250000000006
40.53393077850342,3.856204,5.962,67.90055555555561
41.02938985824585,3.856298,5.962,68.72861111111116
41.536880016326904,3.857081,5.962,69.55666666666671
42.02510905265808,3.85706,5.962,70.38472222222227
42.548200845718384,3.857634,5.962,71.21277777777782
43.02469253540039,3.857738,5.962,72.04083333333337
43.52579164505005,3.858438,5.962,72.86888888888892
44.02883529663086,3.858124,5.962,73.69694444444447
44.52865719795227,3.859158,5.962,74.52500000000002
45.0284960269928,3.858938,5.962,75.35305555555557
45.524632692337036,3.859909,5.962,76.18111111111112
46.02555513381958,3.859586,5.962,77.00916666666667
46.537484884262085,3.860473,5.962,77.83722222222222
47.032814264297485,3.860358,5.962,78.66527777777777
47.53847050666809,3.861005,5.962,79.49333333333333
48.071619510650635,3.861328,5.962,80.32138888888888
48.525489807128906,3.8616,5.962,81.14944444444443
49.02435350418091,3.86136,5.962,81.97749999999998
49.525404930114746,3.862299,5.962,82.80555555555553
50.024402379989624,3.862216,5.962,83.63361111111108
50.5235869884491,3.862852,5.962,84.46166666666663
51.024073362350464,3.863009,5.962,85.28972222222218
51.52547526359558,3.863364,5.962,86.11777777777773
52.03708577156067,3.863322,5.962,86.94583333333328
52.53414750099182,3.863938,5.962,87.77388888888883
53.038339614868164,3.863844,5.962,88.60194444444438
53.52340841293335,3.864533,5.962,89.42999999999994
54.024871826171875,3.864752,5.962,90.25805555555549
54.52344036102295,3.865294,5.962,91.08611111111104
55.023393869400024,3.865054,5.962,91.91416666666659
