Time,Voltage,Current,Total mAh,Temperature,,Total mAh,Voltage
29.23668981,4.073761,4.19864,41.05089883,25,,41.05089883,4.073761
29.73278022,4.072718,4.197269,41.63385286,25,,41.63385286,4.072718
30.24340558,4.072708,4.198468,42.21697342,24.937,,42.21697342,4.072708
30.75433683,4.072019,4.197387,42.79994383,25,,42.79994383,4.072019
31.23312259,4.072071,4.198021,43.38300231,25,,43.38300231,4.072071
31.73442078,4.071205,4.197449,43.96598133,25,,43.96598133,4.071205
32.23047447,4.071121,4.198429,44.54909647,25,,44.54909647,4.071121
32.73437905,4.070474,4.197716,45.13211258,24.937,,45.13211258,4.070474
33.23549223,4.070495,4.197677,45.71512328,24.937,,45.71512328,4.070495
33.74407077,4.069514,4.197308,46.29808272,25,,46.29808272,4.069514
34.24603295,4.069556,4.197958,46.88113244,24.937,,46.88113244,4.069556
34.73434806,4.068835,4.197684,47.46414411,24.937,,47.46414411,4.068835
35.23703718,4.068376,4.197896,48.04718522,25,,48.04718522,4.068376
35.73100471,4.067886,4.197598,48.63018494,25,,48.63018494,4.067886
36.23594046,4.06775,4.197872,49.21322272,25,,49.21322272,4.06775
36.74615288,4.067103,4.197575,49.79621925,25,,49.79621925,4.067103
37.25599742,4.067155,4.197912,50.37926258,24.937,,50.37926258,4.067155
37.73177767,4.066351,4.197379,50.96223189,24.937,,50.96223189,4.066351
38.2353847,4.066487,4.197974,51.54528383,24.937,,51.54528383,4.066487
38.73694324,4.065809,4.197559,52.12827814,24.937,,52.12827814,4.065809
39.23060775,4.065934,4.197794,52.71130508,24.937,,52.71130508,4.065934
39.736552,4.064671,4.197442,53.29428314,24.937,,53.29428314,4.064671
40.25630689,4.064953,4.19752,53.87727203,24.937,,53.87727203,4.064953
40.76033854,4.063795,4.197543,54.46026411,24.937,,54.46026411,4.063795
41.23469067,4.06416,4.197935,55.04331064,25,,55.04331064,4.06416
41.73489451,4.063439,4.197575,55.62630717,25,,55.62630717,4.063439
42.23479652,4.063429,4.1981,56.20937661,24.937,,56.20937661,4.063429
42.73126888,4.062427,4.197402,56.79234911,24.937,,56.79234911,4.062427
43.24573851,4.062573,4.198029,57.37540869,24.937,,57.37540869,4.062573
43.75419855,4.061863,4.197387,57.95837911,24.937,,57.95837911,4.061863
