Mode,Time(s),Value
DCV,3.6236350536,6.1683659E+01
DCV,3.6390159130,6.1682726E+01
DCV,3.6540620327,6.1683147E+01
DCV,3.6769928932,6.1683147E+01
DCV,3.6931979656,6.1683238E+01
DCV,3.7158069611,6.1681853E+01
DCV,3.7309041023,6.1682937E+01
DCV,3.7461559772,6.1685043E+01
DCV,3.7687730789,6.1683448E+01
DCV,3.7845609188,6.1682877E+01
DCV,3.8001370430,6.1683147E+01
DCV,3.8224968910,6.1681552E+01
DCV,3.8375151157,6.1682666E+01
DCV,3.8605129719,6.1683358E+01
DCV,3.8762319088,6.1682064E+01
DCV,3.8915829659,6.1682305E+01
DCV,3.9141490459,6.1683388E+01
DCV,3.9292221069,6.1684261E+01
DCV,3.9523038864,6.1684381E+01
DCV,3.9679560661,6.1684442E+01
DCV,3.9833118916,6.1685224E+01
DCV,4.0058751106,6.1684532E+01
DCV,4.0211372375,6.1683479E+01
DCV,4.0439548492,6.1682997E+01
DCV,4.0598540306,6.1682034E+01
DCV,4.0752129555,6.1682576E+01
DCV,4.0975441933,6.1683509E+01
DCV,4.1130418777,6.1683749E+01
DCV,4.1357941628,6.1684893E+01
DCV,4.1512789726,6.1685465E+01
DCV,4.1668610573,6.1684442E+01
DCV,4.1892070770,6.1682816E+01
DCV,4.2046198845,6.1683719E+01
DCV,4.2275371552,6.1684833E+01
DCV,4.2430291176,6.1683659E+01
DCV,4.2583827972,6.1682576E+01
DCV,4.2812228203,6.1681372E+01
DCV,4.2966542244,6.1682425E+01
DCV,4.3190960884,6.1683870E+01
DCV,4.3347229958,6.1683629E+01
DCV,4.3500809669,6.1685194E+01
DCV,4.3728380203,6.1684773E+01
DCV,4.3884401321,6.1683599E+01
DCV,4.4035310745,6.1683659E+01
DCV,4.4262628555,6.1683238E+01
DCV,4.4418449402,6.1682937E+01
DCV,4.4647021294,6.1683328E+01
DCV,4.4800419807,6.1684141E+01
DCV,4.4953718185,6.1683900E+01
DCV,4.5180978775,6.1683960E+01
DCV,4.5336518288,6.1684231E+01
DCV,4.5567479134,6.1683569E+01
DCV,4.5720720291,6.1683178E+01
DCV,4.5871391296,6.1682606E+01
DCV,4.6101179123,6.1682576E+01
DCV,4.6257491112,6.1684020E+01
DCV,4.6411910057,6.1683509E+01
DCV,4.6638078690,6.1683719E+01
DCV,4.6791062355,6.1683719E+01
DCV,4.7022981644,6.1683599E+01
DCV,4.7181448936,6.1684622E+01
DCV,4.7334980965,6.1685134E+01
DCV,4.7560758591,6.1684803E+01
DCV,4.7711100578,6.1682726E+01
DCV,4.7939529419,6.1681883E+01
DCV,4.8096508980,6.1683960E+01
DCV,4.8249177933,6.1683990E+01
DCV,4.8472099304,6.1683268E+01
DCV,4.8624200821,6.1682937E+01
DCV,4.8807978630,6.1683900E+01
DCV,4.9035081863,6.1683298E+01
DCV,4.9188308716,6.1682365E+01
DCV,4.9344458580,6.1682847E+01
DCV,4.9566888809,6.1683268E+01
DCV,4.9725060463,6.1682786E+01
DCV,4.9952149391,6.1682636E+01
DCV,5.0103340149,6.1682606E+01
DCV,5.0255951881,6.1684050E+01
DCV,5.0481538773,6.1684111E+01
DCV,5.0638570786,6.1684592E+01
DCV,5.0868358612,6.1685194E+01
DCV,5.1019678116,6.1685164E+01
DCV,5.1169857979,6.1685314E+01
DCV,5.1399760246,6.1683719E+01
DCV,5.1556510925,6.1682245E+01
DCV,5.1783871651,6.1682937E+01
DCV,5.1937398911,6.1684442E+01
DCV,5.2087779045,6.1684803E+01
DCV,5.2316188812,6.1684291E+01
DCV,5.2475218773,6.1684050E+01
DCV,5.2629652023,6.1684351E+01
DCV,5.2853431702,6.1684291E+01
DCV,5.3007440567,6.1684381E+01
DCV,5.3235988617,6.1683629E+01
DCV,5.3393011093,6.1682997E+01
DCV,5.3549451828,6.1683719E+01
DCV,5.3773207664,6.1683659E+01
DCV,5.3928298950,6.1684201E+01
DCV,5.4157309532,6.1684743E+01
DCV,5.4312319756,6.1683358E+01
DCV,5.4466481209,6.1683990E+01
DCV,5.4692311287,6.1684291E+01
DCV,5.4846558571,6.1683659E+01
DCV,5.5074758530,6.1684201E+01
DCV,5.5229320526,6.1684111E+01
DCV,5.5383510590,6.1683208E+01
DCV,5.5612459183,6.1682094E+01
DCV,5.5766901970,6.1681402E+01
DCV,5.5917820930,6.1682425E+01
DCV,5.6145992279,6.1684020E+01
DCV,5.6300210953,6.1685104E+01
DCV,5.6527800560,6.1684833E+01
DCV,5.6683502197,6.1684502E+01
DCV,5.6836972237,6.1684743E+01
DCV,5.7066960335,6.1683900E+01
DCV,5.7223649025,6.1684201E+01
DCV,5.7451858521,6.1684020E+01
DCV,5.7605190277,6.1683900E+01
DCV,5.7758250237,6.1683298E+01
DCV,5.7984919548,6.1683057E+01
DCV,5.8142490387,6.1682937E+01
DCV,5.8300008774,6.1684351E+01
DCV,5.8524718285,6.1685736E+01
DCV,5.8675208092,6.1684562E+01
DCV,5.8903870583,6.1683208E+01
DCV,5.9061641693,6.1682696E+01
DCV,5.9215569496,6.1683569E+01
DCV,5.9441981316,6.1683328E+01
DCV,5.9592719078,6.1683539E+01
DCV,5.9819087982,6.1683749E+01
DCV,5.9978380203,6.1684201E+01
DCV,6.0131869316,6.1684411E+01
DCV,6.0355582237,6.1685194E+01
DCV,6.0507988930,6.1684411E+01
DCV,6.0734419823,6.1683659E+01
DCV,6.0889568329,6.1682847E+01
DCV,6.1043119431,6.1682395E+01
DCV,6.1266250610,6.1682485E+01
DCV,6.1416292191,6.1683810E+01
DCV,6.1647062302,6.1684171E+01
DCV,6.1801548004,6.1683057E+01
DCV,6.1952548027,6.1684171E+01
DCV,6.2177667618,6.1685946E+01
DCV,6.2327671051,6.1685645E+01
DCV,6.2560129166,6.1685074E+01
DCV,6.2714719772,6.1685796E+01
DCV,6.2865719795,6.1683147E+01
DCV,6.3091168404,6.1682455E+01
DCV,6.3270311356,6.1684532E+01
DCV,6.3428401947,6.1684261E+01
DCV,6.3657698631,6.1682726E+01
DCV,6.3808879852,6.1683599E+01
DCV,6.4031510353,6.1685194E+01
DCV,6.4188227654,6.1685525E+01
DCV,6.4345741272,6.1685043E+01
DCV,6.4572830200,6.1684803E+01
DCV,6.4726200104,6.1684351E+01
DCV,6.4876518250,6.1683208E+01
DCV,6.5104198456,6.1682154E+01
DCV,6.5263080597,6.1682786E+01
DCV,6.5490579605,6.1683479E+01
DCV,6.5641789436,6.1684381E+01
DCV,6.5794148445,6.1683930E+01
DCV,6.6023468971,6.1684682E+01
DCV,6.6179800034,6.1685976E+01
DCV,6.6409392357,6.1684773E+01
DCV,6.6560549736,6.1684171E+01
DCV,6.6713509560,6.1683539E+01
DCV,6.6946110725,6.1682335E+01
DCV,6.7102251053,6.1682124E+01
DCV,6.7256431580,6.1681643E+01
DCV,6.7482490540,6.1681793E+01
DCV,6.7636837959,6.1683509E+01
DCV,6.7863969803,6.1686037E+01
DCV,6.8021650314,6.1685104E+01
DCV,6.8175969124,6.1684923E+01
DCV,6.8402781487,6.1685104E+01
DCV,6.8559279442,6.1683749E+01
DCV,6.8783020973,6.1682726E+01
DCV,6.8936581612,6.1683147E+01
DCV,6.9093179703,6.1681763E+01
DCV,6.9321131706,6.1683328E+01
DCV,6.9474921227,6.1685555E+01
DCV,6.9700608253,6.1686247E+01
DCV,6.9854221344,6.1685104E+01
DCV,7.0008420944,6.1684983E+01
DCV,7.0239710808,6.1685826E+01
DCV,7.0393080711,6.1683840E+01
DCV,7.0543961525,6.1680860E+01
DCV,7.0772452354,6.1682124E+01
DCV,7.0928568840,6.1684532E+01
DCV,7.1159648895,6.1684502E+01
DCV,7.1312708855,6.1683749E+01
DCV,7.1463799477,6.1684020E+01
DCV,7.1692581177,6.1685946E+01
DCV,7.1850399971,6.1685946E+01
DCV,7.2077460289,6.1686127E+01
DCV,7.2230792046,6.1684712E+01
DCV,7.2382011414,6.1683298E+01
DCV,7.2608270645,6.1683358E+01
DCV,7.2768778801,6.1683659E+01
DCV,7.2922430038,6.1684562E+01
DCV,7.3145871162,6.1684050E+01
DCV,7.3298368454,6.1684351E+01
DCV,7.3524651527,6.1684682E+01
DCV,7.3679189682,6.1684622E+01
DCV,7.3905258179,6.1685164E+01
DCV,7.4055590630,6.1684682E+01
DCV,7.4205517769,6.1683599E+01
DCV,7.4436488152,6.1683388E+01
DCV,7.4591422081,6.1681703E+01
DCV,7.4815158844,6.1682455E+01
DCV,7.4967727661,6.1684652E+01
DCV,7.5117759705,6.1683719E+01
DCV,7.5348048210,6.1684472E+01
DCV,7.5504918098,6.1685856E+01
DCV,7.5728621483,6.1685585E+01
DCV,7.5878682137,6.1685164E+01
DCV,7.6059560776,6.1684171E+01
DCV,7.6217389107,6.1683448E+01
DCV,7.6444177628,6.1683629E+01
DCV,7.6597619057,6.1682967E+01
DCV,7.6820468903,6.1681733E+01
DCV,7.6975221634,6.1683208E+01
DCV,7.7134361267,6.1684381E+01
DCV,7.7361311913,6.1684532E+01
DCV,7.7512388229,6.1685194E+01
DCV,7.7738552094,6.1685736E+01
DCV,7.7893800735,6.1684080E+01
DCV,7.8050217628,6.1683539E+01
DCV,7.8279409409,6.1682696E+01
DCV,7.8431000710,6.1684111E+01
DCV,7.8658871651,6.1683057E+01
DCV,7.8813338280,6.1682786E+01
DCV,7.8967809677,6.1683689E+01
DCV,7.9198842049,6.1684833E+01
DCV,7.9350237846,6.1684472E+01
DCV,7.9577021599,6.1684321E+01
DCV,7.9732909203,6.1683238E+01
DCV,7.9887251854,6.1681673E+01
DCV,8.0114774704,6.1682335E+01
DCV,8.0269021988,6.1682034E+01
DCV,8.0423812866,6.1681853E+01
DCV,8.0649852753,6.1683569E+01
DCV,8.0806379318,6.1683930E+01
DCV,8.1033430099,6.1682485E+01
DCV,8.1187257767,6.1682636E+01
DCV,8.1344375610,6.1683268E+01
DCV,8.1568670273,6.1684111E+01
DCV,8.1722373962,6.1684682E+01
DCV,8.1951494217,6.1683749E+01
DCV,8.2106513977,6.1683087E+01
DCV,8.2260150909,6.1683178E+01
DCV,8.2485866547,6.1681823E+01
DCV,8.2640028000,6.1682305E+01
DCV,8.2794275284,6.1684472E+01
DCV,8.3025188446,6.1685164E+01
DCV,8.3178606033,6.1685254E+01
DCV,8.3402328491,6.1684050E+01
DCV,8.3558149338,6.1682576E+01
DCV,8.3714103699,6.1681853E+01
DCV,8.3943138123,6.1680228E+01
DCV,8.4098587036,6.1680710E+01
DCV,8.4322175980,6.1683479E+01
DCV,8.4476032257,6.1684502E+01
DCV,8.4635095596,6.1684442E+01
DCV,8.4862003326,6.1684442E+01
DCV,8.5012979507,6.1684622E+01
DCV,8.5238037109,6.1684442E+01
DCV,8.5392265320,6.1684592E+01
DCV,8.5549507141,6.1684020E+01
DCV,8.5778131485,6.1682756E+01
DCV,8.5929183960,6.1682154E+01
DCV,8.6153812408,6.1683027E+01
DCV,8.6307525635,6.1683208E+01
DCV,8.6461944580,6.1683900E+01
DCV,8.6687955856,6.1683779E+01
DCV,8.6838827133,6.1684712E+01
DCV,8.7096157074,6.1685405E+01
DCV,8.7254848480,6.1685134E+01
DCV,8.7408599854,6.1684532E+01
DCV,8.7559642792,6.1683388E+01
DCV,8.7784528732,6.1682937E+01
DCV,8.7935256958,6.1681944E+01
DCV,8.8166532516,6.1683539E+01
DCV,8.8322868347,6.1684231E+01
DCV,8.8473892212,6.1684682E+01
DCV,8.8696756363,6.1684773E+01
DCV,8.8850641251,6.1685254E+01
DCV,8.9082326889,6.1685013E+01
DCV,8.9236698151,6.1684171E+01
DCV,8.9390497208,6.1683930E+01
DCV,8.9613447189,6.1684442E+01
DCV,8.9797220230,6.1683629E+01
DCV,8.9956169128,6.1683569E+01
DCV,9.0109653473,6.1684231E+01
DCV,9.0332965851,6.1684442E+01
DCV,9.0485439301,6.1684652E+01
DCV,9.0714502335,6.1684652E+01
DCV,9.0871210098,6.1685916E+01
DCV,9.1027288437,6.1685074E+01
DCV,9.1251096725,6.1683659E+01
DCV,9.1402568817,6.1682786E+01
DCV,9.1633434296,6.1682064E+01
DCV,9.1790637970,6.1682215E+01
DCV,9.1944246292,6.1683448E+01
DCV,9.2170171738,6.1685104E+01
DCV,9.2323436737,6.1684622E+01
DCV,9.2550992966,6.1684622E+01
DCV,9.2707691193,6.1684712E+01
DCV,9.2861051559,6.1685013E+01
DCV,9.3084383011,6.1685284E+01
DCV,9.3240194321,6.1684231E+01
DCV,9.3466920853,6.1682726E+01
DCV,9.3621673584,6.1683810E+01
DCV,9.3777360916,6.1684201E+01
DCV,9.4003915787,6.1683749E+01
DCV,9.4158163071,6.1684291E+01
DCV,9.4311637878,6.1685856E+01
DCV,9.4539813995,6.1685405E+01
DCV,9.4693460464,6.1685013E+01
DCV,9.4923162460,6.1685254E+01
DCV,9.5076532364,6.1685465E+01
DCV,9.5227499008,6.1685976E+01
DCV,9.5457525253,6.1684983E+01
DCV,9.5611095428,6.1684111E+01
DCV,9.5841398239,6.1683388E+01
DCV,9.5994815826,6.1683087E+01
DCV,9.6145544052,6.1684201E+01
DCV,9.6375207901,6.1685194E+01
DCV,9.6532030106,6.1685284E+01
DCV,9.6688137054,6.1685706E+01
DCV,9.6916370392,6.1684923E+01
DCV,9.7069101334,6.1683659E+01
DCV,9.7298192978,6.1684020E+01
DCV,9.7457637787,6.1684502E+01
DCV,9.7612113953,6.1684351E+01
DCV,9.7837600708,6.1683298E+01
DCV,9.7991409302,6.1683448E+01
DCV,9.8220138550,6.1685495E+01
DCV,9.8376617432,6.1686097E+01
DCV,9.8532419205,6.1685555E+01
DCV,9.8756256104,6.1686007E+01
DCV,9.8906955719,6.1684833E+01
DCV,9.9137601852,6.1683087E+01
DCV,9.9292039871,6.1682395E+01
DCV,9.9443197250,6.1684050E+01
DCV,9.9668626785,6.1684983E+01
DCV,9.9819326401,6.1684803E+01
DCV,10.0048761368,6.1684201E+01
DCV,10.0204925537,6.1683328E+01
DCV,10.0356121063,6.1683779E+01
DCV,10.0578823090,6.1684712E+01
DCV,10.0731401443,6.1685104E+01
DCV,10.0958461761,6.1684442E+01
DCV,10.1112155914,6.1684622E+01
DCV,10.1265487671,6.1684111E+01
DCV,10.1488409042,6.1682726E+01
DCV,10.1641044617,6.1683840E+01
DCV,10.1872434616,6.1684171E+01
DCV,10.2025995255,6.1684803E+01
DCV,10.2176637650,6.1685675E+01
DCV,10.2401590347,6.1686187E+01
DCV,10.2557497025,6.1686488E+01
DCV,10.2790250778,6.1685495E+01
DCV,10.2943801880,6.1683990E+01
DCV,10.3094682693,6.1683689E+01
DCV,10.3319597244,6.1683178E+01
DCV,10.3474082947,6.1682606E+01
DCV,10.3704557419,6.1684291E+01
DCV,10.3860530853,6.1686127E+01
DCV,10.4011592865,6.1685675E+01
DCV,10.4237136841,6.1685375E+01
DCV,10.4394617081,6.1685675E+01
DCV,10.4549875259,6.1685043E+01
DCV,10.4776096344,6.1684562E+01
DCV,10.4929304123,6.1684050E+01
DCV,10.5156087875,6.1683900E+01
DCV,10.5310277939,6.1684532E+01
DCV,10.5467967987,6.1684502E+01
DCV,10.5694198608,6.1684622E+01
DCV,10.5845050812,6.1685645E+01
DCV,10.6074132919,6.1685976E+01
DCV,10.6228122711,6.1685976E+01
DCV,10.6382894516,6.1684923E+01
DCV,10.6612043381,6.1685074E+01
DCV,10.6766347885,6.1685013E+01
DCV,10.6995201111,6.1684141E+01
DCV,10.7152299881,6.1683900E+01
DCV,10.7308683395,6.1685284E+01
DCV,10.7534866333,6.1685013E+01
DCV,10.7693119049,6.1685104E+01
DCV,10.7847347260,6.1685585E+01
DCV,10.8071842194,6.1685284E+01
DCV,10.8228111267,6.1684773E+01
DCV,10.8455476761,6.1684923E+01
DCV,10.8611383438,6.1684592E+01
DCV,10.8767337799,6.1683840E+01
DCV,10.8991937637,6.1683388E+01
DCV,10.9146060944,6.1683659E+01
DCV,10.9303569794,6.1683840E+01
DCV,10.9531574249,6.1684803E+01
DCV,10.9684953690,6.1686398E+01
DCV,10.9911842346,6.1686428E+01
DCV,11.0066680908,6.1685495E+01
DCV,11.0223197937,6.1684622E+01
DCV,11.0452442169,6.1684532E+01
DCV,11.0603580475,6.1685164E+01
DCV,11.0829095840,6.1683569E+01
DCV,11.0983324051,6.1683539E+01
DCV,11.1140604019,6.1684201E+01
DCV,11.1369524002,6.1684351E+01
DCV,11.1520795822,6.1684472E+01
DCV,11.1744308472,6.1684923E+01
DCV,11.1902647018,6.1685435E+01
DCV,11.2057123184,6.1685856E+01
DCV,11.2280912399,6.1684893E+01
DCV,11.2433309555,6.1684080E+01
DCV,11.2656507492,6.1684411E+01
DCV,11.2811756134,6.1684321E+01
DCV,11.2968206406,6.1683539E+01
DCV,11.3192310333,6.1683810E+01
DCV,11.3342828751,6.1683810E+01
DCV,11.3596868515,6.1684803E+01
DCV,11.3754377365,6.1685675E+01
DCV,11.3908166885,6.1683719E+01
DCV,11.4061508179,6.1683057E+01
DCV,11.4284677505,6.1684111E+01
DCV,11.4437389374,6.1684111E+01
DCV,11.4671449661,6.1684442E+01
DCV,11.4825162888,6.1684743E+01
DCV,11.4975919724,6.1683238E+01
DCV,11.5201158524,6.1684682E+01
DCV,11.5355720520,6.1686067E+01
DCV,11.5586690903,6.1685284E+01
DCV,11.5743007660,6.1684893E+01
DCV,11.5894041061,6.1683689E+01
DCV,11.6116638184,6.1682816E+01
DCV,11.6302375793,6.1683087E+01
DCV,11.6459178925,6.1683689E+01
DCV,11.6685523987,6.1684201E+01
DCV,11.6839227676,6.1684532E+01
DCV,11.6992673874,6.1685224E+01
DCV,11.7224073410,6.1686067E+01
DCV,11.7383155823,6.1685555E+01
DCV,11.7537403107,6.1684321E+01
DCV,11.7761020660,6.1683057E+01
DCV,11.7919406891,6.1684111E+01
DCV,11.8149538040,6.1683840E+01
DCV,11.8303947449,6.1684743E+01
DCV,11.8457450867,6.1685013E+01
DCV,11.8681459427,6.1684953E+01
DCV,11.8835830688,6.1685525E+01
DCV,11.8992414474,6.1686368E+01
DCV,11.9219999313,6.1685043E+01
DCV,11.9373474121,6.1684712E+01
DCV,11.9602108002,6.1685766E+01
DCV,11.9756488800,6.1684983E+01
DCV,11.9908094406,6.1684562E+01
DCV,12.0138225555,6.1684923E+01
DCV,12.0291786194,6.1683238E+01
DCV,12.0521306992,6.1682756E+01
DCV,12.0674982071,6.1684111E+01
DCV,12.0826425552,6.1685585E+01
DCV,12.1056003571,6.1684682E+01
DCV,12.1209726334,6.1683659E+01
DCV,12.1437778473,6.1684502E+01
DCV,12.1593809128,6.1684743E+01
DCV,12.1745491028,6.1685104E+01
DCV,12.1972446442,6.1685344E+01
DCV,12.2130794525,6.1685856E+01
DCV,12.2285451889,6.1684622E+01
DCV,12.2509689331,6.1683599E+01
DCV,12.2662792206,6.1683810E+01
DCV,12.2890081406,6.1685495E+01
DCV,12.3047618866,6.1685555E+01
DCV,12.3203725815,6.1684863E+01
DCV,12.3427648544,6.1685284E+01
DCV,12.3578319550,6.1685826E+01
DCV,12.3808746338,6.1685104E+01
DCV,12.3965921402,6.1685104E+01
DCV,12.4119405746,6.1685314E+01
DCV,12.4345321655,6.1685164E+01
DCV,12.4496250153,6.1685435E+01
DCV,12.4725856781,6.1685555E+01
DCV,12.4882678986,6.1684803E+01
DCV,12.5034008026,6.1685916E+01
DCV,12.5256795883,6.1686970E+01
DCV,12.5409622192,6.1685585E+01
DCV,12.5639181137,6.1684652E+01
DCV,12.5793018341,6.1683900E+01
DCV,12.5946531296,6.1684080E+01
DCV,12.6169576645,6.1685043E+01
DCV,12.6320037842,6.1685134E+01
DCV,12.6549520493,6.1686247E+01
DCV,12.6703195572,6.1686277E+01
DCV,12.6854085922,6.1686458E+01
DCV,12.7079763412,6.1685856E+01
DCV,12.7233705521,6.1685134E+01
DCV,12.7469692230,6.1683719E+01
