Mode,Time(s),Value
DCV,1.9520590305,6.1715380E+01
DCV,1.9748749733,6.1715741E+01
DCV,1.9903290272,6.1717035E+01
DCV,2.0131371021,6.1717968E+01
DCV,2.0287020206,6.1717276E+01
DCV,2.0438089371,6.1716252E+01
DCV,2.0664160252,6.1715410E+01
DCV,2.0823009014,6.1714748E+01
DCV,2.0977230072,6.1715711E+01
DCV,2.1201770306,6.1717787E+01
DCV,2.1354598999,6.1717968E+01
DCV,2.1581380367,6.1716614E+01
DCV,2.1739439964,6.1715831E+01
DCV,2.1895689964,6.1715681E+01
DCV,2.2119219303,6.1715951E+01
DCV,2.2269179821,6.1716192E+01
DCV,2.2496719360,6.1715741E+01
DCV,2.2653739452,6.1715289E+01
DCV,2.2807259560,6.1714657E+01
DCV,2.3033471107,6.1715620E+01
DCV,2.3184859753,6.1717516E+01
DCV,2.3413839340,6.1717486E+01
DCV,2.3568470478,6.1717306E+01
DCV,2.3719620705,6.1716884E+01
DCV,2.3944559097,6.1716523E+01
DCV,2.4095439911,6.1716493E+01
DCV,2.4324390888,6.1715951E+01
DCV,2.4481410980,6.1716674E+01
DCV,2.4632749557,6.1717215E+01
DCV,2.4855339527,6.1716824E+01
DCV,2.5007541180,6.1716734E+01
DCV,2.5236580372,6.1717005E+01
DCV,2.5391070843,6.1716704E+01
DCV,2.5617170334,6.1716854E+01
DCV,2.5767500401,6.1716734E+01
DCV,2.5919730663,6.1716072E+01
DCV,2.6154088974,6.1715771E+01
DCV,2.6308600903,6.1715590E+01
DCV,2.6679708958,6.1716313E+01
DCV,2.6833560467,6.1716373E+01
DCV,2.7063488960,6.1717787E+01
DCV,2.7220048904,6.1716553E+01
DCV,2.7444019318,6.1716644E+01
DCV,2.7594261169,6.1717246E+01
DCV,2.7750248909,6.1715982E+01
DCV,2.7979660034,6.1715229E+01
DCV,2.8134710789,6.1714928E+01
DCV,2.8288180828,6.1714808E+01
DCV,2.8513770103,6.1716162E+01
DCV,2.8667929173,6.1716914E+01
DCV,2.8897409439,6.1716975E+01
DCV,2.9051699638,6.1716644E+01
DCV,2.9202659130,6.1716734E+01
DCV,2.9432110786,6.1717878E+01
DCV,2.9585518837,6.1717516E+01
DCV,2.9814360142,6.1717366E+01
DCV,2.9968640804,6.1717306E+01
DCV,3.0119779110,6.1717246E+01
DCV,3.0348849297,6.1716252E+01
DCV,3.0502591133,6.1715891E+01
DCV,3.0729689598,6.1716072E+01
DCV,3.0886189938,6.1715891E+01
DCV,3.1040289402,6.1717938E+01
DCV,3.1268849373,6.1718931E+01
DCV,3.1423859596,6.1717546E+01
DCV,3.1650810242,6.1716945E+01
DCV,3.1805129051,6.1717125E+01
DCV,3.1962521076,6.1716343E+01
DCV,3.2189431190,6.1714778E+01
DCV,3.2340459824,6.1714958E+01
DCV,3.2568891048,6.1716042E+01
DCV,3.2724549770,6.1716313E+01
DCV,3.2879209518,6.1716734E+01
DCV,3.3108379841,6.1717065E+01
DCV,3.3259549141,6.1717095E+01
DCV,3.3410539627,6.1717155E+01
DCV,3.3641450405,6.1716764E+01
DCV,3.3795900345,6.1716523E+01
DCV,3.4019720554,6.1716282E+01
DCV,3.4172279835,6.1716854E+01
DCV,3.4322960377,6.1716222E+01
DCV,3.4552369118,6.1716403E+01
DCV,3.4708280563,6.1717787E+01
DCV,3.4931719303,6.1718028E+01
DCV,3.5082030296,6.1717185E+01
DCV,3.5310499668,6.1716313E+01
DCV,3.5465500355,6.1714748E+01
DCV,3.5616750717,6.1714687E+01
DCV,3.5841829777,6.1714146E+01
DCV,3.5991630554,6.1712912E+01
DCV,3.6243329048,6.1715350E+01
DCV,3.6397910118,6.1715921E+01
DCV,3.6548769474,6.1716313E+01
DCV,3.6698710918,6.1716884E+01
DCV,3.6923260689,6.1716734E+01
DCV,3.7078349590,6.1716734E+01
DCV,3.7311489582,6.1716614E+01
DCV,3.7464890480,6.1715289E+01
DCV,3.7615671158,6.1715139E+01
DCV,3.7842509747,6.1716162E+01
DCV,3.7997500896,6.1715199E+01
DCV,3.8227028847,6.1715380E+01
DCV,3.8382809162,6.1717817E+01
DCV,3.8533680439,6.1717787E+01
DCV,3.8759129047,6.1717908E+01
DCV,3.8916180134,6.1717065E+01
DCV,3.9144361019,6.1715229E+01
DCV,3.9297690392,6.1715199E+01
DCV,3.9451019764,6.1715921E+01
DCV,3.9678258896,6.1716644E+01
DCV,3.9832789898,6.1716644E+01
DCV,4.0062842369,6.1717155E+01
DCV,4.0216178894,6.1717246E+01
DCV,4.0366888046,6.1717727E+01
DCV,4.0595698357,6.1717757E+01
DCV,4.0749721527,6.1716644E+01
DCV,4.0904288292,6.1715560E+01
DCV,4.1132650375,6.1715530E+01
DCV,4.1286549568,6.1714176E+01
DCV,4.1513299942,6.1714507E+01
DCV,4.1667428017,6.1716373E+01
DCV,4.1821799278,6.1716794E+01
DCV,4.2047848701,6.1715650E+01
DCV,4.2205867767,6.1715530E+01
DCV,4.2432460785,6.1717065E+01
DCV,4.2584009171,6.1718540E+01
DCV,4.2740077972,6.1716704E+01
DCV,4.2967910767,6.1716222E+01
DCV,4.3124141693,6.1716072E+01
DCV,4.3279700279,6.1715741E+01
DCV,4.3504238129,6.1716583E+01
DCV,4.3658819199,6.1717095E+01
DCV,4.3891038895,6.1717276E+01
DCV,4.4045219421,6.1717215E+01
DCV,4.4196238518,6.1717908E+01
DCV,4.4421730042,6.1717035E+01
DCV,4.4576020241,6.1715590E+01
DCV,4.4808588028,6.1714958E+01
DCV,4.4961919785,6.1714477E+01
DCV,4.5112948418,6.1715410E+01
DCV,4.5338501930,6.1715831E+01
DCV,4.5493049622,6.1716373E+01
DCV,4.5722799301,6.1716884E+01
DCV,4.5878610611,6.1716975E+01
DCV,4.6030158997,6.1717637E+01
DCV,4.6295189857,6.1717637E+01
DCV,4.6455402374,6.1717125E+01
DCV,4.6610088348,6.1717607E+01
DCV,4.6761970520,6.1718088E+01
DCV,4.6987371445,6.1717005E+01
DCV,4.7141208649,6.1716704E+01
DCV,4.7371587753,6.1716884E+01
DCV,4.7527527809,6.1716523E+01
DCV,4.7678527832,6.1717005E+01
DCV,4.7901477814,6.1716914E+01
DCV,4.8056950569,6.1716493E+01
DCV,4.8286647797,6.1717637E+01
DCV,4.8441438675,6.1717366E+01
DCV,4.8594660759,6.1716463E+01
DCV,4.8817591667,6.1716794E+01
DCV,4.8971381187,6.1716674E+01
DCV,4.9200930595,6.1716914E+01
DCV,4.9352011681,6.1717817E+01
DCV,4.9502029419,6.1717577E+01
DCV,4.9726538658,6.1716343E+01
DCV,4.9882988930,6.1716463E+01
DCV,5.0110230446,6.1718148E+01
DCV,5.0263800621,6.1718088E+01
DCV,5.0414252281,6.1717306E+01
DCV,5.0638079643,6.1716282E+01
DCV,5.0797410011,6.1716252E+01
DCV,5.1024398804,6.1716373E+01
DCV,5.1175479889,6.1716282E+01
DCV,5.1327772141,6.1716252E+01
DCV,5.1553587914,6.1715951E+01
DCV,5.1711120605,6.1716914E+01
DCV,5.1940231323,6.1718269E+01
DCV,5.2091469765,6.1718811E+01
DCV,5.2241578102,6.1717065E+01
DCV,5.2470169067,6.1717065E+01
DCV,5.2626872063,6.1717155E+01
DCV,5.2856578827,6.1716433E+01
DCV,5.3007969856,6.1715831E+01
DCV,5.3158531189,6.1716553E+01
DCV,5.3387818336,6.1717215E+01
DCV,5.3544259071,6.1718028E+01
DCV,5.3771052361,6.1716674E+01
DCV,5.3924350739,6.1716794E+01
DCV,5.4077610970,6.1717998E+01
DCV,5.4305200577,6.1717757E+01
DCV,5.4462041855,6.1716914E+01
DCV,5.4616260529,6.1716282E+01
DCV,5.4839692116,6.1715951E+01
DCV,5.4996991158,6.1716553E+01
DCV,5.5223360062,6.1716975E+01
DCV,5.5377712250,6.1717938E+01
DCV,5.5534791946,6.1718178E+01
DCV,5.5760850906,6.1717607E+01
DCV,5.5916771889,6.1717366E+01
DCV,5.6146497726,6.1716162E+01
DCV,5.6303348541,6.1715380E+01
DCV,5.6457099915,6.1715169E+01
DCV,5.6687698364,6.1716192E+01
DCV,5.6841988564,6.1716824E+01
DCV,5.6993389130,6.1718148E+01
DCV,5.7222900391,6.1716222E+01
DCV,5.7376279831,6.1715560E+01
DCV,5.7605757713,6.1717637E+01
DCV,5.7761578560,6.1718178E+01
DCV,5.7912559509,6.1716704E+01
DCV,5.8140168190,6.1714928E+01
DCV,5.8295979500,6.1714928E+01
DCV,5.8523941040,6.1714868E+01
DCV,5.8677148819,6.1715951E+01
DCV,5.8830728531,6.1716794E+01
DCV,5.9059410095,6.1716794E+01
DCV,5.9215579033,6.1716132E+01
DCV,5.9372129440,6.1716192E+01
DCV,5.9595870972,6.1717336E+01
DCV,5.9746041298,6.1718058E+01
DCV,5.9975500107,6.1717607E+01
DCV,6.0132851601,6.1717456E+01
DCV,6.0286421776,6.1716403E+01
DCV,6.0512619019,6.1716282E+01
DCV,6.0663309097,6.1717155E+01
DCV,6.0894541740,6.1715771E+01
DCV,6.1049590111,6.1715590E+01
DCV,6.1201062202,6.1717456E+01
DCV,6.1426157951,6.1718449E+01
DCV,6.1576142311,6.1717366E+01
DCV,6.1804680824,6.1716523E+01
DCV,6.1961369514,6.1716313E+01
DCV,6.2112498283,6.1717155E+01
DCV,6.2335171700,6.1716614E+01
DCV,6.2487101555,6.1715711E+01
DCV,6.2714810371,6.1716343E+01
DCV,6.2868509293,6.1717125E+01
DCV,6.3094820976,6.1718660E+01
DCV,6.3245520592,6.1718329E+01
DCV,6.3395447731,6.1717035E+01
DCV,6.3627519608,6.1716975E+01
DCV,6.3781561852,6.1716975E+01
DCV,6.4005122185,6.1716975E+01
DCV,6.4157800674,6.1717486E+01
DCV,6.4310750961,6.1717276E+01
DCV,6.4542269707,6.1717035E+01
DCV,6.4698109627,6.1717697E+01
DCV,6.4921698570,6.1718058E+01
DCV,6.5072069168,6.1717456E+01
DCV,6.5228638649,6.1717516E+01
DCV,6.5459427834,6.1717727E+01
DCV,6.5612988472,6.1717306E+01
DCV,6.5838670731,6.1714868E+01
DCV,6.5991029739,6.1714025E+01
DCV,6.6147131920,6.1715169E+01
DCV,6.6381402016,6.1716914E+01
DCV,6.6535181999,6.1717215E+01
DCV,6.6685991287,6.1716824E+01
DCV,6.6915240288,6.1717005E+01
DCV,6.7069311142,6.1716884E+01
DCV,6.7300090790,6.1716222E+01
DCV,6.7453989983,6.1715650E+01
DCV,6.7604980469,6.1716132E+01
DCV,6.7835559845,6.1715982E+01
DCV,6.7989201546,6.1716282E+01
DCV,6.8217282295,6.1715319E+01
DCV,6.8373122215,6.1716192E+01
DCV,6.8524250984,6.1716854E+01
DCV,6.8751468658,6.1717306E+01
DCV,6.8907260895,6.1717847E+01
DCV,6.9061889648,6.1717577E+01
DCV,6.9288921356,6.1717727E+01
DCV,6.9445099831,6.1717366E+01
DCV,6.9672398567,6.1715440E+01
DCV,6.9823360443,6.1715169E+01
DCV,6.9979119301,6.1716222E+01
DCV,7.0207328796,6.1716945E+01
DCV,7.0362448692,6.1717697E+01
DCV,7.0590977669,6.1718389E+01
DCV,7.0741858482,6.1718088E+01
DCV,7.0895690918,6.1717276E+01
DCV,7.1127519608,6.1717396E+01
DCV,7.1282320023,6.1717005E+01
DCV,7.1506152153,6.1717366E+01
DCV,7.1658539772,6.1718178E+01
DCV,7.1811971664,6.1716854E+01
DCV,7.2043299675,6.1715620E+01
DCV,7.2199602127,6.1717366E+01
DCV,7.2350859642,6.1718269E+01
DCV,7.2574357986,6.1717938E+01
DCV,7.2730011940,6.1716975E+01
DCV,7.2961730957,6.1716914E+01
DCV,7.3115468025,6.1716794E+01
DCV,7.3268952370,6.1717486E+01
DCV,7.3491678238,6.1717456E+01
DCV,7.3645029068,6.1716493E+01
DCV,7.3879308701,6.1716553E+01
DCV,7.4033041000,6.1715681E+01
DCV,7.4183788300,6.1715891E+01
DCV,7.4408597946,6.1717968E+01
DCV,7.4562320709,6.1718690E+01
DCV,7.4791650772,6.1719232E+01
DCV,7.4942979813,6.1718540E+01
DCV,7.5093407631,6.1716764E+01
DCV,7.5318059921,6.1716644E+01
DCV,7.5474009514,6.1716373E+01
DCV,7.5701990128,6.1716433E+01
DCV,7.5855541229,6.1717125E+01
DCV,7.6006069183,6.1717366E+01
DCV,7.6231298447,6.1718239E+01
DCV,7.6392707825,6.1718088E+01
DCV,7.6619491577,6.1718239E+01
DCV,7.6770229340,6.1717246E+01
DCV,7.6922578812,6.1716704E+01
DCV,7.7149691582,6.1717185E+01
DCV,7.7307257652,6.1716162E+01
DCV,7.7536649704,6.1716373E+01
DCV,7.7687940598,6.1717035E+01
DCV,7.7837901115,6.1717396E+01
DCV,7.8020820618,6.1717426E+01
DCV,7.8251628876,6.1717878E+01
DCV,7.8405141830,6.1717516E+01
DCV,7.8631339073,6.1717456E+01
DCV,7.8785109520,6.1717426E+01
DCV,7.8941102028,6.1717396E+01
DCV,7.9173398018,6.1717336E+01
DCV,7.9327378273,6.1716945E+01
DCV,7.9478240013,6.1717185E+01
DCV,7.9708018303,6.1717095E+01
DCV,7.9862289429,6.1717366E+01
DCV,8.0090761185,6.1717787E+01
DCV,8.0246639252,6.1717456E+01
DCV,8.0397710800,6.1717456E+01
DCV,8.0625114441,6.1717787E+01
DCV,8.0781517029,6.1716012E+01
DCV,8.1009969711,6.1715681E+01
DCV,8.1163597107,6.1716553E+01
DCV,8.1316909790,6.1718028E+01
DCV,8.1543931961,6.1717306E+01
DCV,8.1697750092,6.1716463E+01
DCV,8.1928091049,6.1717246E+01
DCV,8.2081823349,6.1718871E+01
DCV,8.2235488892,6.1719202E+01
DCV,8.2464752197,6.1718750E+01
DCV,8.2615909576,6.1718570E+01
DCV,8.2845630646,6.1717607E+01
DCV,8.2999219894,6.1716764E+01
DCV,8.3153791428,6.1715831E+01
DCV,8.3384523392,6.1716614E+01
DCV,8.3536281586,6.1717908E+01
DCV,8.3690290451,6.1718780E+01
DCV,8.3922166824,6.1718329E+01
DCV,8.4076747894,6.1716583E+01
DCV,8.4300966263,6.1716403E+01
DCV,8.4453258514,6.1716794E+01
DCV,8.4607028961,6.1716042E+01
DCV,8.4837942123,6.1715831E+01
DCV,8.4993963242,6.1715711E+01
DCV,8.5217800140,6.1715921E+01
DCV,8.5367898941,6.1717215E+01
DCV,8.5523595810,6.1716975E+01
DCV,8.5755586624,6.1717817E+01
DCV,8.5909099579,6.1717667E+01
DCV,8.6062221527,6.1716884E+01
DCV,8.6284952164,6.1717577E+01
DCV,8.6489801407,6.1716313E+01
DCV,8.6646480560,6.1716343E+01
DCV,8.6797828674,6.1717215E+01
DCV,8.7020654678,6.1717697E+01
DCV,8.7172698975,6.1717817E+01
DCV,8.7401475906,6.1717155E+01
DCV,8.7556543350,6.1716523E+01
DCV,8.7710161209,6.1718088E+01
DCV,8.7932929993,6.1718239E+01
DCV,8.8082637787,6.1717938E+01
DCV,8.8315334320,6.1718510E+01
DCV,8.8469829559,6.1717968E+01
DCV,8.8620796204,6.1716975E+01
DCV,8.8845930099,6.1715831E+01
DCV,8.9026746750,6.1715380E+01
DCV,8.9184913635,6.1716824E+01
DCV,8.9414110184,6.1717938E+01
DCV,8.9565191269,6.1718991E+01
DCV,8.9790010452,6.1717817E+01
DCV,8.9944629669,6.1717577E+01
DCV,9.0102052689,6.1718901E+01
DCV,9.0331401825,6.1718570E+01
DCV,9.0482606888,6.1717757E+01
DCV,9.0632991791,6.1716884E+01
DCV,9.0862674713,6.1717246E+01
DCV,9.1019573212,6.1717005E+01
DCV,9.1246557236,6.1716583E+01
DCV,9.1399936676,6.1716313E+01
DCV,9.1550235748,6.1717878E+01
DCV,9.1734046936,6.1718871E+01
DCV,9.1966638565,6.1718419E+01
DCV,9.2120256424,6.1717727E+01
DCV,9.2343635559,6.1717426E+01
DCV,9.2500486374,6.1717787E+01
DCV,9.2654628754,6.1717215E+01
DCV,9.2882661819,6.1718118E+01
DCV,9.3039760590,6.1719292E+01
DCV,9.3191242218,6.1717697E+01
DCV,9.3419408798,6.1716102E+01
DCV,9.3575983047,6.1717095E+01
DCV,9.3805150986,6.1718780E+01
DCV,9.3958568573,6.1718058E+01
DCV,9.4113779068,6.1716433E+01
DCV,9.4341115952,6.1715801E+01
DCV,9.4494514465,6.1716252E+01
DCV,9.4724664688,6.1718028E+01
DCV,9.4878063202,6.1717396E+01
DCV,9.5037040710,6.1717486E+01
DCV,9.5266199112,6.1718630E+01
DCV,9.5417461395,6.1719172E+01
DCV,9.5571231842,6.1719593E+01
DCV,9.5800523758,6.1718148E+01
DCV,9.5955724716,6.1716764E+01
DCV,9.6182117462,6.1716102E+01
DCV,9.6335353851,6.1717095E+01
DCV,9.6489362717,6.1717998E+01
DCV,9.6721315384,6.1716553E+01
DCV,9.6878023148,6.1716072E+01
DCV,9.7029819489,6.1718630E+01
DCV,9.7252683640,6.1719382E+01
DCV,9.7408170700,6.1718871E+01
DCV,9.7638998032,6.1718961E+01
DCV,9.7792711258,6.1717968E+01
DCV,9.7945747375,6.1717035E+01
DCV,9.8168554306,6.1717185E+01
DCV,9.8321886063,6.1717878E+01
DCV,9.8555707932,6.1718479E+01
DCV,9.8709287643,6.1718449E+01
DCV,9.8860015869,6.1717246E+01
DCV,9.9085073471,6.1717246E+01
DCV,9.9238643646,6.1718028E+01
DCV,9.9470882416,6.1717607E+01
DCV,9.9624280930,6.1717276E+01
DCV,9.9775552750,6.1717667E+01
DCV,10.0000410080,6.1716614E+01
DCV,10.0154104233,6.1716373E+01
DCV,10.0381555557,6.1716975E+01
DCV,10.0535240173,6.1716704E+01
DCV,10.0685863495,6.1715951E+01
DCV,10.0908279419,6.1716132E+01
DCV,10.1066541672,6.1717667E+01
DCV,10.1293697357,6.1716884E+01
DCV,10.1444654465,6.1717577E+01
DCV,10.1669645309,6.1717938E+01
DCV,10.1822748184,6.1716764E+01
DCV,10.1979951859,6.1716132E+01
DCV,10.2210149765,6.1716012E+01
DCV,10.2361307144,6.1715410E+01
DCV,10.2584114075,6.1716162E+01
DCV,10.2741613388,6.1718148E+01
DCV,10.2898950577,6.1718359E+01
DCV,10.3126583099,6.1717486E+01
DCV,10.3282356262,6.1718088E+01
DCV,10.3433656693,6.1718871E+01
DCV,10.3661813736,6.1718570E+01
DCV,10.3820810318,6.1718118E+01
DCV,10.4047851562,6.1718299E+01
DCV,10.4198799133,6.1717727E+01
DCV,10.4352703094,6.1717667E+01
DCV,10.4581336975,6.1717246E+01
DCV,10.4737567902,6.1718088E+01
DCV,10.4894113541,6.1718088E+01
DCV,10.5118303299,6.1717908E+01
DCV,10.5273714066,6.1717336E+01
DCV,10.5503978729,6.1717667E+01
DCV,10.5658884048,6.1718931E+01
DCV,10.5813217163,6.1718570E+01
DCV,10.6039266586,6.1717878E+01
DCV,10.6193675995,6.1717577E+01
DCV,10.6422138214,6.1717125E+01
DCV,10.6576738358,6.1717727E+01
DCV,10.6733875275,6.1717366E+01
DCV,10.6964387894,6.1717396E+01
DCV,10.7119159698,6.1718058E+01
DCV,10.7270431519,6.1717095E+01
DCV,10.7506322861,6.1716433E+01
DCV,10.7660503387,6.1716975E+01
DCV,10.7888031006,6.1717396E+01
DCV,10.8043832779,6.1717757E+01
DCV,10.8195066452,6.1718058E+01
DCV,10.8421707153,6.1718209E+01
DCV,10.8578577042,6.1718118E+01
DCV,10.8734235764,6.1718058E+01
DCV,10.8960304260,6.1718630E+01
DCV,10.9113521576,6.1718329E+01
DCV,10.9339914322,6.1718871E+01
DCV,10.9496526718,6.1717847E+01
DCV,10.9653091431,6.1717486E+01
DCV,10.9876918793,6.1718088E+01
DCV,11.0027446747,6.1719021E+01
DCV,11.0255880356,6.1719172E+01
DCV,11.0413942337,6.1718239E+01
DCV,11.0567741394,6.1716132E+01
DCV,11.0793542862,6.1716674E+01
DCV,11.0944414139,6.1717607E+01
DCV,11.1170082092,6.1717727E+01
DCV,11.1329011917,6.1717486E+01
DCV,11.1482830048,6.1717396E+01
DCV,11.1706237793,6.1717035E+01
DCV,11.1858682632,6.1717697E+01
DCV,11.2085304260,6.1718419E+01
DCV,11.2239675522,6.1718269E+01
DCV,11.2393207550,6.1717546E+01
DCV,11.2616233826,6.1718841E+01
DCV,11.2766132355,6.1719894E+01
DCV,11.2996749878,6.1718841E+01
DCV,11.3151473999,6.1717215E+01
DCV,11.3302936554,6.1716884E+01
DCV,11.3528490067,6.1716313E+01
DCV,11.3678703308,6.1717065E+01
DCV,11.3910427094,6.1718329E+01
DCV,11.4064874649,6.1717306E+01
DCV,11.4215993881,6.1717607E+01
DCV,11.4441471100,6.1717667E+01
DCV,11.4593963623,6.1717847E+01
DCV,11.4825401306,6.1717998E+01
DCV,11.4982404709,6.1717546E+01
DCV,11.5133829117,6.1716583E+01
DCV,11.5356845856,6.1718419E+01
DCV,11.5512609482,6.1717095E+01
DCV,11.5742387772,6.1717215E+01
DCV,11.5896835327,6.1718841E+01
DCV,11.6050310135,6.1719834E+01
DCV,11.6273326874,6.1719473E+01
DCV,11.6427326202,6.1718991E+01
DCV,11.6659402847,6.1719111E+01
DCV,11.6815757751,6.1717577E+01
DCV,11.6969375610,6.1716192E+01
DCV,11.7198486328,6.1715620E+01
DCV,11.7352991104,6.1715440E+01
DCV,11.7581024170,6.1717456E+01
DCV,11.7737579346,6.1718510E+01
DCV,11.7888813019,6.1717847E+01
DCV,11.8115787506,6.1718600E+01
DCV,11.8271751404,6.1719623E+01
DCV,11.8423471451,6.1718359E+01
DCV,11.8650493622,6.1716192E+01
DCV,11.8806238174,6.1716884E+01
DCV,11.9033803940,6.1716644E+01
DCV,11.9187164307,6.1716764E+01
DCV,11.9341144562,6.1716704E+01
DCV,11.9568481445,6.1717246E+01
DCV,11.9724607468,6.1717757E+01
DCV,11.9954233170,6.1719051E+01
DCV,12.0105676651,6.1719683E+01
DCV,12.0257272720,6.1719683E+01
DCV,12.0485925674,6.1719804E+01
DCV,12.0643377304,6.1719292E+01
DCV,12.0797319412,6.1716794E+01
DCV,12.1023387909,6.1716975E+01
DCV,12.1174421310,6.1718209E+01
DCV,12.1404275894,6.1717426E+01
DCV,12.1560888290,6.1717306E+01
DCV,12.1714229584,6.1718630E+01
DCV,12.1939983368,6.1719834E+01
DCV,12.2090930939,6.1719111E+01
DCV,12.2319927216,6.1718570E+01
DCV,12.2476797104,6.1717035E+01
DCV,12.2628784180,6.1716132E+01
DCV,12.2851552963,6.1716252E+01
DCV,12.3004436493,6.1717396E+01
DCV,12.3234262466,6.1717516E+01
DCV,12.3388080597,6.1717787E+01
DCV,12.3541202545,6.1718209E+01
DCV,12.3764047623,6.1718269E+01
DCV,12.3914461136,6.1718510E+01
DCV,12.4143800735,6.1718811E+01
DCV,12.4297580719,6.1718359E+01
DCV,12.4521093369,6.1717486E+01
DCV,12.4673461914,6.1717847E+01
DCV,12.4826440811,6.1717757E+01
DCV,12.5056190491,6.1717035E+01
DCV,12.5212030411,6.1717577E+01
DCV,12.5435686111,6.1719081E+01
DCV,12.5585861206,6.1719864E+01
DCV,12.5770606995,6.1719924E+01
DCV,12.5925216675,6.1718359E+01
DCV,12.6149263382,6.1716403E+01
DCV,12.6301765442,6.1715831E+01
DCV,12.6526813507,6.1717426E+01
DCV,12.6704683304,6.1716764E+01
DCV,12.6862888336,6.1715861E+01
DCV,12.7015371323,6.1717125E+01
DCV,12.7238540649,6.1718720E+01
DCV,12.7393884659,6.1719172E+01
DCV,12.7625741959,6.1718359E+01
