Mode,Time(s),Value
DCV,1.4648510218,6.0603085E+01
DCV,1.4838490486,6.0603265E+01
DCV,1.4997229576,6.0603175E+01
DCV,1.5154050589,6.0603295E+01
DCV,1.5380649567,6.0603265E+01
DCV,1.5533989668,6.0602934E+01
DCV,1.5684250593,6.0603085E+01
DCV,1.5910700560,6.0602784E+01
DCV,1.6069580317,6.0602934E+01
DCV,1.6296490431,6.0603326E+01
DCV,1.6447939873,6.0603897E+01
DCV,1.6604130268,6.0603777E+01
DCV,1.6831020117,6.0603747E+01
DCV,1.6985440254,6.0603717E+01
DCV,1.7214310169,6.0604108E+01
DCV,1.7365269661,6.0604078E+01
DCV,1.7518999577,6.0603416E+01
DCV,1.7747249603,6.0603265E+01
DCV,1.7901639938,6.0603566E+01
DCV,1.8131480217,6.0602994E+01
DCV,1.8285640478,6.0603085E+01
DCV,1.8441480398,6.0604048E+01
DCV,1.8668800592,6.0604108E+01
DCV,1.8822849989,6.0603566E+01
DCV,1.8977539539,6.0603416E+01
DCV,1.9208509922,6.0602994E+01
DCV,1.9362679720,6.0603356E+01
DCV,1.9586160183,6.0603596E+01
DCV,1.9741820097,6.0603295E+01
DCV,1.9896160364,6.0603205E+01
DCV,2.0124669075,6.0603657E+01
DCV,2.0280849934,6.0603717E+01
DCV,2.0504329205,6.0603626E+01
DCV,2.0658230782,6.0603867E+01
DCV,2.0814769268,6.0603536E+01
DCV,2.1044640541,6.0603235E+01
DCV,2.1198210716,6.0602904E+01
DCV,2.1423881054,6.0602844E+01
DCV,2.1578159332,6.0603326E+01
DCV,2.1734650135,6.0603295E+01
DCV,2.1964049339,6.0603356E+01
DCV,2.2115240097,6.0603506E+01
DCV,2.2337849140,6.0603476E+01
DCV,2.2493300438,6.0602874E+01
DCV,2.2650330067,6.0603326E+01
DCV,2.2876439095,6.0603055E+01
DCV,2.3029489517,6.0603205E+01
DCV,2.3253569603,6.0603265E+01
DCV,2.3407618999,6.0603416E+01
DCV,2.3564190865,6.0603837E+01
DCV,2.3788070679,6.0603687E+01
DCV,2.3938400745,6.0603326E+01
DCV,2.4163761139,6.0603807E+01
DCV,2.4337389469,6.0603837E+01
DCV,2.4491679668,6.0603626E+01
DCV,2.4645080566,6.0603837E+01
DCV,2.4896450043,6.0603265E+01
DCV,2.5049190521,6.0602814E+01
DCV,2.5208899975,6.0603175E+01
DCV,2.5436069965,6.0603326E+01
DCV,2.5586979389,6.0603657E+01
DCV,2.5812089443,6.0603626E+01
DCV,2.5965440273,6.0603326E+01
DCV,2.6123039722,6.0603747E+01
DCV,2.6352949142,6.0603536E+01
DCV,2.6504359245,6.0603596E+01
DCV,2.6654520035,6.0603596E+01
DCV,2.6883919239,6.0603175E+01
DCV,2.7041170597,6.0602874E+01
DCV,2.7270450592,6.0602844E+01
DCV,2.7421650887,6.0602934E+01
DCV,2.7571640015,6.0603476E+01
DCV,2.7801659107,6.0603747E+01
DCV,2.7958559990,6.0603566E+01
DCV,2.8185489178,6.0603416E+01
DCV,2.8338940144,6.0603265E+01
DCV,2.8489201069,6.0603596E+01
DCV,2.8718380928,6.0603476E+01
DCV,2.8876800537,6.0603145E+01
DCV,2.9030969143,6.0603476E+01
DCV,2.9254601002,6.0603265E+01
DCV,2.9409708977,6.0603626E+01
DCV,2.9636669159,6.0603867E+01
DCV,2.9790809155,6.0603626E+01
DCV,2.9947490692,6.0603536E+01
DCV,3.0171480179,6.0604168E+01
DCV,3.0325510502,6.0603657E+01
DCV,3.0554339886,6.0603446E+01
DCV,3.0708830357,6.0602603E+01
DCV,3.0863080025,6.0602603E+01
DCV,3.1091918945,6.0603295E+01
DCV,3.1246318817,6.0603115E+01
DCV,3.1470088959,6.0604048E+01
DCV,3.1626129150,6.0604228E+01
DCV,3.1781051159,6.0603807E+01
DCV,3.2008609772,6.0603596E+01
DCV,3.2164270878,6.0603536E+01
DCV,3.2388501167,6.0603386E+01
DCV,3.2542450428,6.0603596E+01
DCV,3.2699050903,6.0603536E+01
DCV,3.2928409576,6.0603386E+01
DCV,3.3081910610,6.0603055E+01
DCV,3.3307929039,6.0603446E+01
DCV,3.3462140560,6.0603747E+01
DCV,3.3618109226,6.0603596E+01
DCV,3.3848850727,6.0603416E+01
DCV,3.4002130032,6.0603446E+01
DCV,3.4152829647,6.0603596E+01
DCV,3.4381139278,6.0603235E+01
DCV,3.4538140297,6.0603175E+01
DCV,3.4767301083,6.0603205E+01
DCV,3.4931209087,6.0603055E+01
DCV,3.5084071159,6.0603326E+01
DCV,3.5314888954,6.0603626E+01
DCV,3.5471770763,6.0603687E+01
DCV,3.5625278950,6.0602964E+01
DCV,3.5851590633,6.0602814E+01
DCV,3.6002109051,6.0602754E+01
DCV,3.6231579781,6.0603085E+01
DCV,3.6388161182,6.0603326E+01
DCV,3.6540191174,6.0603295E+01
DCV,3.6763660908,6.0602934E+01
DCV,3.6915700436,6.0603085E+01
DCV,3.7099308968,6.0603416E+01
DCV,3.7326619625,6.0603626E+01
DCV,3.7479979992,6.0603326E+01
DCV,3.7630488873,6.0603446E+01
DCV,3.7852709293,6.0603416E+01
DCV,3.8011119366,6.0603687E+01
DCV,3.8238570690,6.0602994E+01
DCV,3.8389630318,6.0603235E+01
DCV,3.8541860580,6.0603536E+01
DCV,3.8767158985,6.0603265E+01
DCV,3.8924291134,6.0602844E+01
DCV,3.9154009819,6.0602754E+01
DCV,3.9305319786,6.0603265E+01
DCV,3.9455471039,6.0602994E+01
DCV,3.9685080051,6.0602994E+01
DCV,3.9842419624,6.0602994E+01
DCV,4.0069460869,6.0602784E+01
DCV,4.0222868919,6.0603326E+01
DCV,4.0373501778,6.0603657E+01
DCV,4.0601949692,6.0602934E+01
DCV,4.0761132240,6.0603476E+01
DCV,4.0915398598,6.0604289E+01
DCV,4.1139130592,6.0604289E+01
DCV,4.1293721199,6.0603476E+01
DCV,4.1520719528,6.0603145E+01
DCV,4.1677470207,6.0603055E+01
DCV,4.1834149361,6.0603536E+01
DCV,4.2057971954,6.0603657E+01
DCV,4.2211260796,6.0603326E+01
DCV,4.2440209389,6.0603596E+01
DCV,4.2594637871,6.0603687E+01
DCV,4.2748942375,6.0603596E+01
DCV,4.2974939346,6.0603356E+01
DCV,4.3129458427,6.0603506E+01
DCV,4.3358149529,6.0602663E+01
DCV,4.3513050079,6.0602362E+01
DCV,4.3667497635,6.0603657E+01
DCV,4.3896279335,6.0604078E+01
DCV,4.4050979614,6.0603626E+01
DCV,4.4274711609,6.0603566E+01
DCV,4.4430937767,6.0603897E+01
DCV,4.4584989548,6.0604168E+01
DCV,4.4812479019,6.0603687E+01
DCV,4.4991850853,6.0603175E+01
DCV,4.5145020485,6.0603777E+01
DCV,4.5373420715,6.0603626E+01
DCV,4.5529298782,6.0603687E+01
DCV,4.5684151649,6.0603476E+01
DCV,4.5910081863,6.0603326E+01
DCV,4.6063499451,6.0603747E+01
DCV,4.6291131973,6.0603657E+01
DCV,4.6447200775,6.0603446E+01
DCV,4.6604127884,6.0604198E+01
DCV,4.6828250885,6.0603596E+01
DCV,4.6978487968,6.0603476E+01
DCV,4.7207660675,6.0603687E+01
DCV,4.7364721298,6.0603416E+01
DCV,4.7518391609,6.0602694E+01
DCV,4.7744197845,6.0602332E+01
DCV,4.7894449234,6.0602663E+01
DCV,4.8048038483,6.0603657E+01
DCV,4.8282680511,6.0603777E+01
DCV,4.8436169624,6.0603386E+01
DCV,4.8659467697,6.0604078E+01
DCV,4.8811721802,6.0603416E+01
DCV,4.8965511322,6.0602904E+01
DCV,4.9195561409,6.0603145E+01
DCV,4.9351267815,6.0603446E+01
DCV,4.9574790001,6.0603145E+01
DCV,4.9724922180,6.0602754E+01
DCV,4.9881467819,6.0603085E+01
DCV,5.0111918449,6.0603476E+01
DCV,5.0264978409,6.0603596E+01
DCV,5.0490689278,6.0603446E+01
DCV,5.0640897751,6.0603867E+01
DCV,5.0796718597,6.0603927E+01
DCV,5.1025910378,6.0603747E+01
DCV,5.1177520752,6.0603326E+01
DCV,5.1402988434,6.0603326E+01
DCV,5.1555910110,6.0603596E+01
DCV,5.1714220047,6.0603566E+01
DCV,5.1943550110,6.0603175E+01
DCV,5.2094841003,6.0603446E+01
DCV,5.2317619324,6.0603386E+01
DCV,5.2473888397,6.0603416E+01
DCV,5.2631540298,6.0603807E+01
DCV,5.2858557701,6.0603025E+01
DCV,5.3012070656,6.0602814E+01
DCV,5.3235077858,6.0602964E+01
DCV,5.3412270546,6.0602994E+01
DCV,5.3571171761,6.0603205E+01
DCV,5.3724617958,6.0602994E+01
DCV,5.3949041367,6.0603506E+01
DCV,5.4103541374,6.0604258E+01
DCV,5.4332637787,6.0603988E+01
DCV,5.4489231110,6.0603235E+01
DCV,5.4645109177,6.0602724E+01
DCV,5.4868659973,6.0603175E+01
DCV,5.5070858002,6.0603566E+01
DCV,5.5228199959,6.0603416E+01
DCV,5.5383248329,6.0603988E+01
DCV,5.5609240532,6.0604168E+01
DCV,5.5762910843,6.0603747E+01
DCV,5.5917558670,6.0603536E+01
DCV,5.6144428253,6.0603506E+01
DCV,5.6301999092,6.0603747E+01
DCV,5.6455698013,6.0603867E+01
DCV,5.6682109833,6.0603205E+01
DCV,5.6838488579,6.0603085E+01
DCV,5.7062830925,6.0603145E+01
DCV,5.7216811180,6.0602724E+01
DCV,5.7372679710,6.0602573E+01
DCV,5.7601017952,6.0603235E+01
DCV,5.7755041122,6.0603536E+01
DCV,5.7982177734,6.0603476E+01
DCV,5.8136868477,6.0603687E+01
DCV,5.8290238380,6.0603958E+01
DCV,5.8521528244,6.0603747E+01
DCV,5.8675627708,6.0603265E+01
DCV,5.8901968002,6.0603506E+01
DCV,5.9056401253,6.0603626E+01
DCV,5.9210529327,6.0603717E+01
DCV,5.9440979958,6.0603657E+01
DCV,5.9594240189,6.0603506E+01
DCV,5.9745078087,6.0604108E+01
DCV,5.9974632263,6.0604048E+01
DCV,6.0131092072,6.0603837E+01
DCV,6.0358099937,6.0603657E+01
DCV,6.0511689186,6.0603897E+01
DCV,6.0661911964,6.0603897E+01
DCV,6.0889148712,6.0603235E+01
DCV,6.1048378944,6.0603476E+01
DCV,6.1274428368,6.0603747E+01
DCV,6.1425399780,6.0603687E+01
DCV,6.1578149796,6.0603837E+01
DCV,6.1807341576,6.0603807E+01
DCV,6.1961660385,6.0603837E+01
DCV,6.2187590599,6.0603747E+01
DCV,6.2337970734,6.0603506E+01
DCV,6.2487649918,6.0603717E+01
DCV,6.2718091011,6.0603235E+01
DCV,6.2872128487,6.0603025E+01
DCV,6.3095722198,6.0603356E+01
DCV,6.3248009682,6.0603687E+01
DCV,6.3501348495,6.0603837E+01
DCV,6.3658561707,6.0603626E+01
DCV,6.3814349174,6.0603356E+01
DCV,6.3965530396,6.0603055E+01
DCV,6.4188117981,6.0603115E+01
DCV,6.4342741966,6.0602844E+01
DCV,6.4501028061,6.0603025E+01
DCV,6.4728598595,6.0603326E+01
DCV,6.4882030487,6.0603055E+01
DCV,6.5104861259,6.0603055E+01
DCV,6.5258550644,6.0603566E+01
DCV,6.5418219566,6.0604108E+01
DCV,6.5645198822,6.0603927E+01
DCV,6.5796470642,6.0603386E+01
DCV,6.6021761894,6.0603566E+01
DCV,6.6205539703,6.0603566E+01
DCV,6.6362509727,6.0603416E+01
DCV,6.6518220901,6.0603476E+01
DCV,6.6741638184,6.0602904E+01
DCV,6.6893801689,6.0603235E+01
DCV,6.7125010490,6.0603687E+01
DCV,6.7282271385,6.0603326E+01
DCV,6.7435750961,6.0602573E+01
DCV,6.7661490440,6.0602814E+01
DCV,6.7815418243,6.0603085E+01
DCV,6.8045229912,6.0603145E+01
DCV,6.8200440407,6.0603265E+01
DCV,6.8353791237,6.0602453E+01
DCV,6.8579258919,6.0602423E+01
DCV,6.8735828400,6.0603145E+01
DCV,6.8889241219,6.0603205E+01
DCV,6.9119610786,6.0602483E+01
DCV,6.9273600578,6.0603145E+01
DCV,6.9500331879,6.0604349E+01
DCV,6.9656682014,6.0604048E+01
DCV,6.9807758331,6.0602573E+01
DCV,7.0035371780,6.0602964E+01
DCV,7.0191001892,6.0603386E+01
DCV,7.0418519974,6.0603536E+01
DCV,7.0572009087,6.0603386E+01
DCV,7.0725097656,6.0603356E+01
DCV,7.0952877998,6.0603867E+01
DCV,7.1106271744,6.0604048E+01
DCV,7.1335878372,6.0603717E+01
DCV,7.1489100456,6.0603446E+01
DCV,7.1639909744,6.0603115E+01
DCV,7.1869220734,6.0602694E+01
DCV,7.2025399208,6.0602724E+01
DCV,7.2180881500,6.0602844E+01
DCV,7.2408308983,6.0603235E+01
DCV,7.2558851242,6.0603265E+01
DCV,7.2786040306,6.0603145E+01
DCV,7.2946348190,6.0603837E+01
DCV,7.3100738525,6.0603657E+01
DCV,7.3324379921,6.0603175E+01
DCV,7.3477768898,6.0603927E+01
DCV,7.3705811501,6.0603596E+01
DCV,7.3862581253,6.0603416E+01
DCV,7.4018387794,6.0603235E+01
DCV,7.4241919518,6.0603115E+01
DCV,7.4391779900,6.0603807E+01
DCV,7.4622721672,6.0604048E+01
DCV,7.4777607918,6.0603657E+01
DCV,7.4928779602,6.0603837E+01
DCV,7.5159649849,6.0603506E+01
DCV,7.5313620567,6.0602994E+01
DCV,7.5528998375,6.0602904E+01
DCV,7.5682587624,6.0603596E+01
DCV,7.5833401680,6.0603897E+01
DCV,7.6058211327,6.0603356E+01
DCV,7.6208162308,6.0603566E+01
DCV,7.6437888145,6.0603326E+01
DCV,7.6594381332,6.0603265E+01
DCV,7.6818180084,6.0603596E+01
DCV,7.6968188286,6.0603596E+01
DCV,7.7121992111,6.0603295E+01
DCV,7.7304329872,6.0603807E+01
DCV,7.7531528473,6.0603536E+01
DCV,7.7684969902,6.0602904E+01
DCV,7.7907938957,6.0603085E+01
DCV,7.8062791824,6.0604018E+01
DCV,7.8222107887,6.0603837E+01
DCV,7.8449788094,6.0603386E+01
DCV,7.8601250648,6.0603958E+01
DCV,7.8828601837,6.0603687E+01
DCV,7.8984432220,6.0603205E+01
DCV,7.9141488075,6.0603626E+01
DCV,7.9370880127,6.0603837E+01
DCV,7.9522042274,6.0603265E+01
DCV,7.9673991203,6.0602934E+01
DCV,7.9903807640,6.0603446E+01
DCV,8.0060472488,6.0603867E+01
DCV,8.0287399292,6.0603927E+01
DCV,8.0440883636,6.0603988E+01
DCV,8.0594005585,6.0603958E+01
DCV,8.0820627213,6.0603626E+01
DCV,8.0977134705,6.0603205E+01
DCV,8.1203804016,6.0603356E+01
DCV,8.1354932785,6.0603777E+01
DCV,8.1511316299,6.0602784E+01
DCV,8.1737594604,6.0602453E+01
DCV,8.1891832352,6.0602904E+01
DCV,8.2120876312,6.0602934E+01
DCV,8.2274723053,6.0602784E+01
DCV,8.2428808212,6.0603958E+01
DCV,8.2654829025,6.0604469E+01
DCV,8.2808771133,6.0603747E+01
DCV,8.3038015366,6.0603295E+01
DCV,8.3193082809,6.0603326E+01
DCV,8.3346776962,6.0603807E+01
DCV,8.3572654724,6.0604168E+01
DCV,8.3727359772,6.0603476E+01
DCV,8.3881530762,6.0603837E+01
DCV,8.4111900330,6.0604108E+01
DCV,8.4265441895,6.0603175E+01
DCV,8.4488983154,6.0602874E+01
DCV,8.4645109177,6.0603777E+01
DCV,8.4801044464,6.0603897E+01
DCV,8.5030145645,6.0603626E+01
DCV,8.5189886093,6.0603837E+01
DCV,8.5343999863,6.0604018E+01
DCV,8.5572261810,6.0602934E+01
DCV,8.5732021332,6.0603265E+01
DCV,8.5959081650,6.0603747E+01
DCV,8.6110076904,6.0604258E+01
DCV,8.6262407303,6.0603897E+01
DCV,8.6489706039,6.0603536E+01
DCV,8.6646547318,6.0603055E+01
DCV,8.6875467300,6.0603265E+01
DCV,8.7026805878,6.0603536E+01
DCV,8.7176809311,6.0603115E+01
DCV,8.7407932281,6.0603055E+01
DCV,8.7562532425,6.0603927E+01
DCV,8.7786235809,6.0603897E+01
DCV,8.7938880920,6.0603025E+01
DCV,8.8088951111,6.0603115E+01
DCV,8.8316278458,6.0603326E+01
DCV,8.8472251892,6.0603476E+01
DCV,8.8695793152,6.0603085E+01
DCV,8.8845777512,6.0603265E+01
DCV,8.8997564316,6.0602543E+01
DCV,8.9227790833,6.0602694E+01
DCV,8.9381313324,6.0603235E+01
DCV,8.9606962204,6.0603927E+01
DCV,8.9757280350,6.0604228E+01
DCV,8.9985504150,6.0603927E+01
DCV,9.0142412186,6.0603777E+01
DCV,9.0295763016,6.0603265E+01
DCV,9.0521669388,6.0603536E+01
DCV,9.0672063828,6.0602573E+01
DCV,9.0899152756,6.0602393E+01
DCV,9.1058101654,6.0602994E+01
DCV,9.1211652756,6.0603867E+01
DCV,9.1435089111,6.0603958E+01
DCV,9.1587257385,6.0603145E+01
DCV,9.1741037369,6.0603416E+01
DCV,9.1971483231,6.0603476E+01
DCV,9.2127885818,6.0602332E+01
DCV,9.2351570129,6.0602423E+01
DCV,9.2504558563,6.0603506E+01
DCV,9.2660951614,6.0603356E+01
DCV,9.2889518738,6.0603476E+01
DCV,9.3043031693,6.0603536E+01
DCV,9.3268833160,6.0603476E+01
DCV,9.3423690796,6.0603386E+01
DCV,9.3578281403,6.0603175E+01
DCV,9.3808012009,6.0603265E+01
DCV,9.3961458206,6.0604228E+01
DCV,9.4187068939,6.0603446E+01
DCV,9.4345397949,6.0602964E+01
DCV,9.4498434067,6.0602844E+01
DCV,9.4727020264,6.0602754E+01
DCV,9.4883127213,6.0603145E+01
DCV,9.5035991669,6.0603536E+01
DCV,9.5265645981,6.0603536E+01
DCV,9.5421485901,6.0603897E+01
DCV,9.5650072098,6.0603536E+01
DCV,9.5803422928,6.0603626E+01
DCV,9.5960226059,6.0603446E+01
DCV,9.6187047958,6.0603265E+01
DCV,9.6338224411,6.0602874E+01
DCV,9.6495332718,6.0603416E+01
DCV,9.6722116470,6.0603235E+01
DCV,9.6877613068,6.0603446E+01
DCV,9.7106008530,6.0603416E+01
DCV,9.7256927490,6.0603145E+01
DCV,9.7410354614,6.0603055E+01
DCV,9.7642192841,6.0603326E+01
DCV,9.7796268463,6.0603326E+01
DCV,9.8022537231,6.0603626E+01
DCV,9.8173332214,6.0603295E+01
DCV,9.8327436447,6.0603626E+01
DCV,9.8560190201,6.0603145E+01
DCV,9.8713588715,6.0603596E+01
DCV,9.8936929703,6.0603626E+01
DCV,9.9089145660,6.0603205E+01
DCV,9.9242639542,6.0603386E+01
DCV,9.9472770691,6.0603958E+01
DCV,9.9629058838,6.0603837E+01
DCV,9.9852571487,6.0603687E+01
DCV,10.0002851486,6.0603085E+01
DCV,10.0161838531,6.0603356E+01
DCV,10.0391645432,6.0603115E+01
DCV,10.0544652939,6.0603476E+01
DCV,10.0770187378,6.0603807E+01
DCV,10.0920476913,6.0604258E+01
DCV,10.1074771881,6.0603747E+01
DCV,10.1304054260,6.0603867E+01
DCV,10.1455230713,6.0603897E+01
DCV,10.1677932739,6.0603235E+01
DCV,10.1829919815,6.0602663E+01
DCV,10.1986637115,6.0602844E+01
DCV,10.2213602066,6.0602694E+01
DCV,10.2366943359,6.0602874E+01
DCV,10.2590742111,6.0603386E+01
DCV,10.2740907669,6.0603687E+01
DCV,10.2898817062,6.0604018E+01
DCV,10.3125896454,6.0603837E+01
DCV,10.3277730942,6.0604018E+01
DCV,10.3503131866,6.0604168E+01
DCV,10.3656177521,6.0603777E+01
DCV,10.3813457489,6.0602513E+01
DCV,10.4042625427,6.0602272E+01
DCV,10.4193820953,6.0602663E+01
DCV,10.4418668747,6.0603506E+01
DCV,10.4572544098,6.0603807E+01
DCV,10.4729690552,6.0603566E+01
DCV,10.4958877563,6.0603085E+01
DCV,10.5109996796,6.0603807E+01
DCV,10.5385665894,6.0604168E+01
DCV,10.5469770432,6.0603687E+01
DCV,10.5698404312,6.0603265E+01
DCV,10.5851850510,6.0603506E+01
DCV,10.6005086899,6.0602784E+01
DCV,10.6231155396,6.0603025E+01
DCV,10.6385526657,6.0603717E+01
DCV,10.6615791321,6.0604228E+01
DCV,10.6769437790,6.0604048E+01
DCV,10.6920194626,6.0603837E+01
DCV,10.7149076462,6.0603566E+01
DCV,10.7302579880,6.0603326E+01
DCV,10.7530908585,6.0603295E+01
DCV,10.7686853409,6.0603085E+01
DCV,10.7838182449,6.0603295E+01
DCV,10.8065366745,6.0603506E+01
DCV,10.8221149445,6.0603717E+01
DCV,10.8449630737,6.0603777E+01
DCV,10.8603019714,6.0603958E+01
DCV,10.8758935928,6.0603897E+01
DCV,10.8986349106,6.0603536E+01
DCV,10.9137725830,6.0603446E+01
DCV,10.9293594360,6.0603356E+01
DCV,10.9520492554,6.0602754E+01
DCV,10.9676189423,6.0602874E+01
DCV,10.9905214310,6.0603416E+01
DCV,11.0056591034,6.0603566E+01
DCV,11.0210161209,6.0603506E+01
DCV,11.0440387726,6.0603025E+01
DCV,11.0596094131,6.0602964E+01
DCV,11.0824527740,6.0603025E+01
DCV,11.0975961685,6.0603326E+01
DCV,11.1130123138,6.0603265E+01
DCV,11.1362400055,6.0602754E+01
DCV,11.1516790390,6.0602904E+01
DCV,11.1667900085,6.0603265E+01
DCV,11.1892757416,6.0603416E+01
DCV,11.2046804428,6.0603446E+01
DCV,11.2277545929,6.0603416E+01
DCV,11.2433433533,6.0604349E+01
DCV,11.2584648132,6.0604258E+01
DCV,11.2807226181,6.0603566E+01
DCV,11.2962856293,6.0603777E+01
DCV,11.3192415237,6.0603356E+01
DCV,11.3346033096,6.0603506E+01
DCV,11.3499317169,6.0603897E+01
DCV,11.3722181320,6.0603837E+01
DCV,11.3875799179,6.0604078E+01
DCV,11.4105377197,6.0604138E+01
DCV,11.4256916046,6.0603687E+01
DCV,11.4479694366,6.0603717E+01
DCV,11.4631719589,6.0603596E+01
DCV,11.4786996841,6.0603807E+01
DCV,11.5014257431,6.0603386E+01
DCV,11.5167713165,6.0603626E+01
DCV,11.5442962646,6.0603867E+01
DCV,11.5522966385,6.0604018E+01
DCV,11.5755367279,6.0602904E+01
DCV,11.5909061432,6.0603265E+01
DCV,11.6059980392,6.0603566E+01
DCV,11.6285037994,6.0603777E+01
DCV,11.6438016891,6.0603145E+01
DCV,11.6671276093,6.0603747E+01
DCV,11.6824798584,6.0603687E+01
DCV,11.6975917816,6.0603566E+01
DCV,11.7201118469,6.0603476E+01
DCV,11.7355937958,6.0603867E+01
DCV,11.7587060928,6.0603386E+01
DCV,11.7742900848,6.0603295E+01
DCV,11.7894086838,6.0603115E+01
DCV,11.8119039536,6.0603265E+01
DCV,11.8277311325,6.0604108E+01
DCV,11.8434047699,6.0603867E+01
DCV,11.8660850525,6.0603657E+01
DCV,11.8814182281,6.0602874E+01
DCV,11.9041004181,6.0602663E+01
DCV,11.9195222855,6.0603687E+01
DCV,11.9351949692,6.0603867E+01
DCV,11.9578771591,6.0603356E+01
DCV,11.9729824066,6.0603867E+01
DCV,11.9958581924,6.0604620E+01
DCV,12.0112819672,6.0604138E+01
DCV,12.0267448425,6.0603626E+01
DCV,12.0496654510,6.0603566E+01
DCV,12.0647897720,6.0603416E+01
DCV,12.0875282288,6.0603205E+01
DCV,12.1031036377,6.0602302E+01
DCV,12.1185321808,6.0603265E+01
DCV,12.1412315369,6.0603927E+01
DCV,12.1568222046,6.0603476E+01
DCV,12.1722307205,6.0603235E+01
DCV,12.1946649551,6.0603717E+01
DCV,12.2103052139,6.0604078E+01
DCV,12.2329883575,6.0603958E+01
DCV,12.2484445572,6.0603777E+01
DCV,12.2640190125,6.0603717E+01
DCV,12.2863731384,6.0603115E+01
DCV,12.3017549515,6.0603235E+01
DCV,12.3249197006,6.0603867E+01
DCV,12.3404483795,6.0603566E+01
DCV,12.3556728363,6.0603927E+01
DCV,12.3782005310,6.0603536E+01
DCV,12.3935737610,6.0603175E+01
DCV,12.4168939590,6.0603025E+01
DCV,12.4323272705,6.0603205E+01
DCV,12.4474678040,6.0603386E+01
DCV,12.4699602127,6.0603386E+01
DCV,12.4853134155,6.0603446E+01
DCV,12.5084276199,6.0603777E+01
DCV,12.5240335464,6.0603205E+01
DCV,12.5403089523,6.0603476E+01
DCV,12.5630626678,6.0604138E+01
DCV,12.5789375305,6.0603867E+01
DCV,12.5947179794,6.0603988E+01
DCV,12.6173944473,6.0603687E+01
DCV,12.6327600479,6.0603626E+01
DCV,12.6477966309,6.0603596E+01
DCV,12.6709213257,6.0603476E+01
DCV,12.6865987778,6.0603145E+01
DCV,12.7089862823,6.0603657E+01
DCV,12.7240104675,6.0604168E+01
DCV,12.7392530441,6.0603867E+01
