Mode,Time(s),Value
DCV,2.8034288883,6.1835099E+01
DCV,2.8191690445,6.1834407E+01
DCV,2.8420150280,6.1834196E+01
DCV,2.8571178913,6.1834918E+01
DCV,2.8798360825,6.1834226E+01
DCV,2.8954000473,6.1833203E+01
DCV,2.9111061096,6.1832240E+01
DCV,2.9339718819,6.1833504E+01
DCV,2.9490919113,6.1835249E+01
DCV,2.9715509415,6.1836453E+01
DCV,2.9873108864,6.1836333E+01
DCV,3.0027999878,6.1835942E+01
DCV,3.0251979828,6.1835129E+01
DCV,3.0404479504,6.1834317E+01
DCV,3.0629119873,6.1834918E+01
DCV,3.0784809589,6.1834377E+01
DCV,3.0941729546,6.1833414E+01
DCV,3.1165690422,6.1832511E+01
DCV,3.1315848827,6.1833805E+01
DCV,3.1542339325,6.1834979E+01
DCV,3.1697900295,6.1834858E+01
DCV,3.1852509975,6.1835340E+01
DCV,3.2078270912,6.1835942E+01
DCV,3.2229130268,6.1836213E+01
DCV,3.2487409115,6.1835430E+01
DCV,3.2647058964,6.1835039E+01
DCV,3.2801508904,6.1833624E+01
DCV,3.2952570915,6.1832932E+01
DCV,3.3177709579,6.1834798E+01
DCV,3.3333530426,6.1836303E+01
DCV,3.3490600586,6.1835430E+01
DCV,3.3721580505,6.1835340E+01
DCV,3.3875188828,6.1836062E+01
DCV,3.4100880623,6.1835039E+01
DCV,3.4261839390,6.1833293E+01
DCV,3.4416170120,6.1833594E+01
DCV,3.4640419483,6.1833745E+01
DCV,3.4793388844,6.1834497E+01
DCV,3.5020530224,6.1835972E+01
DCV,3.5176720619,6.1836213E+01
DCV,3.5335071087,6.1834497E+01
DCV,3.5561959743,6.1834527E+01
DCV,3.5712931156,6.1836273E+01
DCV,3.5868370533,6.1835881E+01
DCV,3.6097400188,6.1835550E+01
DCV,3.6253199577,6.1835641E+01
DCV,3.6482880116,6.1834888E+01
DCV,3.6633899212,6.1834678E+01
DCV,3.6787750721,6.1834888E+01
DCV,3.7018060684,6.1834617E+01
DCV,3.7173581123,6.1835219E+01
DCV,3.7327890396,6.1836092E+01
DCV,3.7556679249,6.1835550E+01
DCV,3.7711129189,6.1836213E+01
DCV,3.7939140797,6.1836544E+01
DCV,3.8094470501,6.1834918E+01
DCV,3.8248810768,6.1834768E+01
DCV,3.8479089737,6.1834858E+01
DCV,3.8633139133,6.1835009E+01
DCV,3.8858718872,6.1835430E+01
DCV,3.9038660526,6.1835430E+01
DCV,3.9194641113,6.1835550E+01
DCV,3.9351730347,6.1836574E+01
DCV,3.9580099583,6.1836905E+01
DCV,3.9734959602,6.1836965E+01
DCV,3.9889199734,6.1835641E+01
DCV,4.0117688179,6.1833805E+01
DCV,4.0271701813,6.1833323E+01
DCV,4.0495190620,6.1833474E+01
DCV,4.0649418831,6.1835099E+01
DCV,4.0804362297,6.1836092E+01
DCV,4.1034941673,6.1835280E+01
DCV,4.1190972328,6.1834949E+01
DCV,4.1414518356,6.1835280E+01
DCV,4.1566672325,6.1834828E+01
DCV,4.1723470688,6.1834738E+01
DCV,4.1953468323,6.1836002E+01
DCV,4.2106790543,6.1834888E+01
DCV,4.2332830429,6.1834617E+01
DCV,4.2485351562,6.1833985E+01
DCV,4.2641129494,6.1834557E+01
DCV,4.2871780396,6.1837266E+01
DCV,4.3024201393,6.1835972E+01
DCV,4.3247361183,6.1835821E+01
DCV,4.3401389122,6.1836363E+01
DCV,4.3556637764,6.1835791E+01
DCV,4.3784141541,6.1835791E+01
DCV,4.3937478065,6.1834256E+01
DCV,4.4160261154,6.1833865E+01
DCV,4.4311962128,6.1835249E+01
DCV,4.4469442368,6.1836333E+01
DCV,4.4696750641,6.1836182E+01
DCV,4.4848070145,6.1836664E+01
DCV,4.5073151588,6.1837206E+01
DCV,4.5225200653,6.1836694E+01
DCV,4.5380911827,6.1835520E+01
DCV,4.5610899925,6.1835310E+01
DCV,4.5762090683,6.1834407E+01
DCV,4.5987048149,6.1834437E+01
DCV,4.6142749786,6.1836724E+01
DCV,4.6300277710,6.1836062E+01
DCV,4.6529469490,6.1834587E+01
DCV,4.6680660248,6.1835550E+01
DCV,4.6831650734,6.1836935E+01
DCV,4.7062959671,6.1837838E+01
DCV,4.7220530510,6.1836303E+01
DCV,4.7447490692,6.1834286E+01
DCV,4.7600860596,6.1835460E+01
DCV,4.7754068375,6.1835851E+01
DCV,4.7984490395,6.1834708E+01
DCV,4.8143358231,6.1834437E+01
DCV,4.8298878670,6.1836002E+01
DCV,4.8522582054,6.1837868E+01
DCV,4.8679418564,6.1837296E+01
DCV,4.8911499977,6.1837627E+01
DCV,4.9064931870,6.1837115E+01
DCV,4.9220662117,6.1835761E+01
DCV,4.9448008537,6.1835009E+01
DCV,4.9604167938,6.1835641E+01
DCV,4.9762258530,6.1835881E+01
DCV,4.9991850853,6.1836363E+01
DCV,5.0147299767,6.1835881E+01
DCV,5.0384721756,6.1837176E+01
DCV,5.0539422035,6.1838379E+01
DCV,5.0694298744,6.1838169E+01
DCV,5.0922861099,6.1837386E+01
DCV,5.1073861122,6.1836213E+01
DCV,5.1228752136,6.1835340E+01
DCV,5.1458878517,6.1834347E+01
DCV,5.1613497734,6.1834407E+01
DCV,5.1769700050,6.1835249E+01
DCV,5.1999478340,6.1836363E+01
DCV,5.2155370712,6.1834648E+01
DCV,5.2381958961,6.1835039E+01
DCV,5.2539339066,6.1837597E+01
DCV,5.2695379257,6.1837416E+01
DCV,5.2925028801,6.1835821E+01
DCV,5.3081607819,6.1835912E+01
DCV,5.3234000206,6.1835671E+01
DCV,5.3460721970,6.1834587E+01
DCV,5.3616328239,6.1834888E+01
DCV,5.3847022057,6.1835249E+01
DCV,5.4000558853,6.1835129E+01
DCV,5.4154281616,6.1837146E+01
DCV,5.4384269714,6.1838018E+01
DCV,5.4538588524,6.1837085E+01
DCV,5.4695410728,6.1836243E+01
DCV,5.4921340942,6.1835490E+01
DCV,5.5072698593,6.1836243E+01
DCV,5.5303092003,6.1835581E+01
DCV,5.5460190773,6.1836875E+01
DCV,5.5614519119,6.1837356E+01
DCV,5.5840349197,6.1836092E+01
DCV,5.5991120338,6.1835821E+01
DCV,5.6221809387,6.1836634E+01
DCV,5.6378870010,6.1836814E+01
DCV,5.6532778740,6.1836002E+01
DCV,5.6759200096,6.1836754E+01
DCV,5.6910262108,6.1837146E+01
DCV,5.7139158249,6.1835851E+01
DCV,5.7296180725,6.1835280E+01
DCV,5.7447700500,6.1836544E+01
DCV,5.7670450211,6.1836875E+01
DCV,5.7822952271,6.1837055E+01
DCV,5.8051748276,6.1837838E+01
DCV,5.8206229210,6.1836694E+01
DCV,5.8360118866,6.1835009E+01
DCV,5.8583512306,6.1836423E+01
DCV,5.8734059334,6.1836363E+01
DCV,5.8966350555,6.1835731E+01
DCV,5.9120950699,6.1836122E+01
DCV,5.9274420738,6.1837477E+01
DCV,5.9501900673,6.1837326E+01
DCV,5.9653282166,6.1836995E+01
DCV,5.9860668182,6.1837296E+01
DCV,6.0017318726,6.1837928E+01
DCV,6.0241241455,6.1838470E+01
DCV,6.0391631126,6.1836002E+01
DCV,6.0547261238,6.1833775E+01
DCV,6.0776882172,6.1835129E+01
DCV,6.0935740471,6.1835581E+01
DCV,6.1161389351,6.1837537E+01
DCV,6.1311388016,6.1837236E+01
DCV,6.1466388702,6.1837025E+01
DCV,6.1701002121,6.1837507E+01
DCV,6.1855301857,6.1837386E+01
DCV,6.2006211281,6.1836905E+01
DCV,6.2233190536,6.1836453E+01
DCV,6.2389898300,6.1836333E+01
DCV,6.2623767853,6.1836182E+01
DCV,6.2778038979,6.1836845E+01
DCV,6.2929468155,6.1837206E+01
DCV,6.3158631325,6.1836784E+01
DCV,6.3316030502,6.1836092E+01
DCV,6.3470320702,6.1836845E+01
DCV,6.3696298599,6.1837146E+01
DCV,6.3846678734,6.1838379E+01
DCV,6.4031300545,6.1838530E+01
DCV,6.4263949394,6.1837055E+01
DCV,6.4420108795,6.1837085E+01
DCV,6.4573798180,6.1837808E+01
DCV,6.4802951813,6.1838109E+01
DCV,6.4959459305,6.1837296E+01
DCV,6.5116181374,6.1837657E+01
DCV,6.5344519615,6.1838680E+01
DCV,6.5495710373,6.1838078E+01
DCV,6.5723099709,6.1837477E+01
DCV,6.5880179405,6.1837808E+01
DCV,6.6035270691,6.1836694E+01
DCV,6.6263990402,6.1836393E+01
DCV,6.6419658661,6.1836995E+01
DCV,6.6648998260,6.1836213E+01
DCV,6.6803331375,6.1836483E+01
DCV,6.6959981918,6.1836845E+01
DCV,6.7188949585,6.1836845E+01
DCV,6.7343149185,6.1837747E+01
DCV,6.7500958443,6.1837928E+01
DCV,6.7730188370,6.1838500E+01
DCV,6.7884750366,6.1838018E+01
DCV,6.8110709190,6.1836694E+01
DCV,6.8265619278,6.1835731E+01
DCV,6.8419909477,6.1835912E+01
DCV,6.8647961617,6.1836182E+01
DCV,6.8803339005,6.1838139E+01
DCV,6.8958210945,6.1838048E+01
DCV,6.9215459824,6.1837808E+01
DCV,6.9370770454,6.1837928E+01
DCV,6.9526672363,6.1837868E+01
DCV,6.9756331444,6.1838199E+01
DCV,6.9909758568,6.1837627E+01
DCV,7.0065898895,6.1837236E+01
DCV,7.0294060707,6.1837567E+01
DCV,7.0446939468,6.1837507E+01
DCV,7.0602030754,6.1837808E+01
DCV,7.0835170746,6.1838259E+01
DCV,7.0989508629,6.1837808E+01
DCV,7.1213278770,6.1838650E+01
DCV,7.1367812157,6.1839854E+01
DCV,7.1522960663,6.1838951E+01
DCV,7.1754059792,6.1838078E+01
DCV,7.1910018921,6.1837988E+01
DCV,7.2133431435,6.1837838E+01
DCV,7.2285737991,6.1837988E+01
DCV,7.2443928719,6.1836303E+01
DCV,7.2676019669,6.1836694E+01
DCV,7.2829928398,6.1838440E+01
DCV,7.2983431816,6.1838801E+01
DCV,7.3208308220,6.1837958E+01
DCV,7.3363661766,6.1838078E+01
DCV,7.3592982292,6.1838650E+01
DCV,7.3744077682,6.1837477E+01
DCV,7.3894081116,6.1837778E+01
DCV,7.4120569229,6.1837808E+01
DCV,7.4275751114,6.1836664E+01
DCV,7.4505681992,6.1836273E+01
DCV,7.4657640457,6.1837206E+01
DCV,7.4808359146,6.1838831E+01
DCV,7.5035519600,6.1837386E+01
DCV,7.5191278458,6.1836213E+01
DCV,7.5418257713,6.1837176E+01
DCV,7.5571808815,6.1836363E+01
DCV,7.5722088814,6.1835671E+01
DCV,7.5950851440,6.1837085E+01
DCV,7.6110720634,6.1837717E+01
DCV,7.6337652206,6.1837416E+01
DCV,7.6488561630,6.1836875E+01
DCV,7.6640720367,6.1837958E+01
DCV,7.6824498177,6.1840095E+01
DCV,7.7051739693,6.1837988E+01
DCV,7.7205162048,6.1837236E+01
DCV,7.7428088188,6.1837477E+01
DCV,7.7580118179,6.1836423E+01
DCV,7.7740931511,6.1836032E+01
DCV,7.7971978188,6.1837236E+01
DCV,7.8125619888,6.1837988E+01
DCV,7.8351092339,6.1838379E+01
DCV,7.8505468369,6.1838680E+01
DCV,7.8661742210,6.1838379E+01
DCV,7.8893117905,6.1838590E+01
DCV,7.9046697617,6.1838530E+01
DCV,7.9197368622,6.1837988E+01
DCV,7.9440460205,6.1837296E+01
DCV,7.9596967697,6.1837055E+01
DCV,7.9750270844,6.1838169E+01
DCV,7.9975991249,6.1838470E+01
DCV,8.0126199722,6.1838319E+01
DCV,8.0353298187,6.1838349E+01
DCV,8.0511960983,6.1838650E+01
DCV,8.0668249130,6.1838229E+01
DCV,8.0894126892,6.1838861E+01
DCV,8.1050109863,6.1839553E+01
DCV,8.1204967499,6.1838771E+01
DCV,8.1432790756,6.1836363E+01
DCV,8.1588573456,6.1836514E+01
DCV,8.1812095642,6.1836814E+01
DCV,8.1966123581,6.1837597E+01
DCV,8.2122564316,6.1838801E+01
DCV,8.2351980209,6.1839011E+01
DCV,8.2506446838,6.1839011E+01
DCV,8.2735280991,6.1838951E+01
DCV,8.2889585495,6.1839252E+01
DCV,8.3041000366,6.1838891E+01
DCV,8.3271846771,6.1837567E+01
DCV,8.3426246643,6.1836032E+01
DCV,8.3656120300,6.1837446E+01
DCV,8.3809709549,6.1837657E+01
DCV,8.3961172104,6.1836544E+01
DCV,8.4192161560,6.1837326E+01
DCV,8.4346370697,6.1839884E+01
DCV,8.4502067566,6.1840035E+01
DCV,8.4731349945,6.1838710E+01
DCV,8.4883747101,6.1838199E+01
DCV,8.5112676620,6.1838259E+01
DCV,8.5271568298,6.1837326E+01
DCV,8.5427961349,6.1837236E+01
DCV,8.5653457642,6.1838199E+01
DCV,8.5807046890,6.1838410E+01
DCV,8.5960845947,6.1838650E+01
DCV,8.6193017960,6.1839433E+01
DCV,8.6349554062,6.1840155E+01
DCV,8.6573410034,6.1840606E+01
DCV,8.6724061966,6.1839252E+01
DCV,8.6879653931,6.1837717E+01
DCV,8.7111625671,6.1838139E+01
DCV,8.7265148163,6.1837176E+01
DCV,8.7490854263,6.1837266E+01
DCV,8.7642107010,6.1837597E+01
DCV,8.7795581818,6.1838650E+01
DCV,8.8027105331,6.1839493E+01
DCV,8.8180551529,6.1839312E+01
DCV,8.8404302597,6.1839433E+01
DCV,8.8557376862,6.1781529E+01
DCV,8.8710775375,6.1570410E+01
DCV,8.8939924240,6.1316285E+01
DCV,8.9095754623,6.1150730E+01
DCV,8.9246683121,6.0986349E+01
DCV,8.9474973679,6.0824256E+01
DCV,8.9633083344,6.0661831E+01
DCV,8.9862251282,6.0498022E+01
DCV,9.0015840530,6.0334604E+01
DCV,9.0168886185,6.0171577E+01
DCV,9.0395374298,6.0008671E+01
DCV,9.0553359985,5.9815338E+01
DCV,9.0711536407,5.9553960E+01
DCV,9.0937662125,5.9305854E+01
DCV,9.1088562012,5.9140480E+01
DCV,9.1318778992,5.8978777E+01
DCV,9.1475925446,5.8816894E+01
DCV,9.1633052826,5.8654921E+01
DCV,9.1861467361,5.8493881E+01
DCV,9.2012338638,5.8333051E+01
DCV,9.2243404388,5.8172613E+01
DCV,9.2400293350,5.8011933E+01
DCV,9.2556190491,5.7832204E+01
DCV,9.2784576416,5.7576363E+01
DCV,9.2938013077,5.7323592E+01
DCV,9.3094835281,5.7158278E+01
DCV,9.3326215744,5.6995823E+01
DCV,9.3479499817,5.6817809E+01
DCV,9.3703603745,5.6373000E+01
DCV,9.3859796524,5.5982572E+01
DCV,9.4014482498,5.5927528E+01
DCV,9.4244155884,5.5555790E+01
DCV,9.4400720596,5.4722720E+01
DCV,9.4552259445,5.4124725E+01
DCV,9.4779434204,5.4086443E+01
DCV,9.4936246872,5.4064444E+01
DCV,9.5165624619,5.4047560E+01
DCV,9.5319938660,5.4029774E+01
DCV,9.5473423004,5.4013613E+01
DCV,9.5702753067,5.3999257E+01
DCV,9.5856924057,5.3987249E+01
DCV,9.6088562012,5.3974248E+01
DCV,9.6242799759,5.3959712E+01
DCV,9.6396551132,5.3946169E+01
DCV,9.6626777649,5.3931964E+01
DCV,9.6778831482,5.3918602E+01
DCV,9.6933059692,5.3908911E+01
DCV,9.7164287567,5.3897384E+01
DCV,9.7320833206,5.3885828E+01
DCV,9.7474527359,5.3875054E+01
DCV,9.7700939178,5.3865393E+01
DCV,9.7854633331,5.3856425E+01
DCV,9.8085603714,5.3847065E+01
DCV,9.8242254257,5.3835358E+01
DCV,9.8393573761,5.3823019E+01
DCV,9.8616809845,5.3811974E+01
DCV,9.8772764206,5.3803697E+01
DCV,9.9004173279,5.3794699E+01
DCV,9.9160709381,5.3784316E+01
DCV,9.9314947128,5.3776401E+01
DCV,9.9538660049,5.3767463E+01
DCV,9.9692525864,5.3760661E+01
DCV,9.9852075577,5.3752505E+01
DCV,10.0078458786,5.3741912E+01
DCV,10.0237560272,5.3731408E+01
DCV,10.0468063354,5.3721417E+01
DCV,10.0625047684,5.3716150E+01
DCV,10.0779981613,5.3708175E+01
DCV,10.1013250351,5.3699026E+01
DCV,10.1164007187,5.3692646E+01
DCV,10.1314563751,5.3684610E+01
DCV,10.1545534134,5.3676213E+01
DCV,10.1700153351,5.3670104E+01
DCV,10.1926240921,5.3660654E+01
DCV,10.2076578140,5.3650903E+01
DCV,10.2302656174,5.3642356E+01
DCV,10.2460556030,5.3637631E+01
DCV,10.2615480423,5.3632274E+01
DCV,10.2839279175,5.3624389E+01
DCV,10.2991743088,5.3616504E+01
DCV,10.3142480850,5.3609462E+01
DCV,10.3371486664,5.3604135E+01
DCV,10.3528556824,5.3598176E+01
DCV,10.3752450943,5.3589990E+01
DCV,10.3902692795,5.3581864E+01
DCV,10.4133405685,5.3573257E+01
DCV,10.4290943146,5.3565824E+01
DCV,10.4445352554,5.3560647E+01
DCV,10.4674282074,5.3554688E+01
DCV,10.4827260971,5.3548729E+01
DCV,10.4985723495,5.3541145E+01
DCV,10.5217208862,5.3535187E+01
DCV,10.5370635986,5.3531996E+01
DCV,10.5523128510,5.3526068E+01
DCV,10.5752573013,5.3517099E+01
DCV,10.5912561417,5.3508612E+01
DCV,10.6070966721,5.3502112E+01
DCV,10.6301574707,5.3499192E+01
DCV,10.6454591751,5.3493474E+01
DCV,10.6684179306,5.3487094E+01
DCV,10.6845331192,5.3480503E+01
DCV,10.7003602982,5.3474785E+01
DCV,10.7231750488,5.3470963E+01
DCV,10.7387065887,5.3465757E+01
DCV,10.7543983459,5.3458413E+01
DCV,10.7775697708,5.3449896E+01
DCV,10.7934150696,5.3442162E+01
DCV,10.8087310791,5.3437678E+01
DCV,10.8314952850,5.3435059E+01
DCV,10.8475952148,5.3428679E+01
DCV,10.8634548187,5.3421727E+01
DCV,10.8863706589,5.3416761E+01
DCV,10.9019269943,5.3412367E+01
DCV,10.9248733521,5.3409237E+01
DCV,10.9408140182,5.3402346E+01
DCV,10.9571199417,5.3395273E+01
DCV,10.9727516174,5.3389043E+01
DCV,10.9953327179,5.3384017E+01
DCV,11.0112304688,5.3378480E+01
DCV,11.0361356735,5.3373424E+01
DCV,11.0517568588,5.3369060E+01
DCV,11.0672960281,5.3363312E+01
DCV,11.0857858658,5.3358406E+01
DCV,11.1015577316,5.3354193E+01
DCV,11.1249828339,5.3349739E+01
DCV,11.1406936646,5.3344593E+01
DCV,11.1560277939,5.3336346E+01
DCV,11.1791610718,5.3330598E+01
DCV,11.1950635910,5.3326746E+01
DCV,11.2107286453,5.3322563E+01
DCV,11.2335557938,5.3316453E+01
DCV,11.2488069534,5.3312752E+01
DCV,11.2716856003,5.3307906E+01
DCV,11.2878780365,5.3305318E+01
DCV,11.3037872314,5.3301255E+01
DCV,11.3265895844,5.3294935E+01
DCV,11.3423938751,5.3289036E+01
DCV,11.3581094742,5.3283980E+01
DCV,11.3811225891,5.3281061E+01
DCV,11.3969106674,5.3276095E+01
DCV,11.4122104645,5.3271461E+01
DCV,11.4351329803,5.3266856E+01
DCV,11.4511299133,5.3262522E+01
DCV,11.4668979645,5.3259302E+01
DCV,11.4898195267,5.3256353E+01
DCV,11.5053882599,5.3248829E+01
DCV,11.5210390091,5.3242088E+01
DCV,11.5442991257,5.3236490E+01
DCV,11.5601119995,5.3234654E+01
DCV,11.5826826096,5.3231584E+01
DCV,11.5982151031,5.3227010E+01
DCV,11.6141433716,5.3222014E+01
DCV,11.6373710632,5.3217771E+01
DCV,11.6530885696,5.3214039E+01
DCV,11.6686582565,5.3210066E+01
DCV,11.6915779114,5.3205281E+01
DCV,11.7072057724,5.3201218E+01
DCV,11.7230787277,5.3195079E+01
DCV,11.7462072372,5.3190384E+01
DCV,11.7617731094,5.3188367E+01
DCV,11.7777118683,5.3183763E+01
DCV,11.8009252548,5.3179158E+01
DCV,11.8165798187,5.3174253E+01
DCV,11.8321466446,5.3170069E+01
DCV,11.8549461365,5.3167873E+01
DCV,11.8706102371,5.3164652E+01
DCV,11.8938217163,5.3159205E+01
DCV,11.9096593857,5.3153667E+01
DCV,11.9252262115,5.3148280E+01
DCV,11.9484682083,5.3146204E+01
DCV,11.9643211365,5.3143044E+01
DCV,11.9801273346,5.3137657E+01
DCV,12.0032062531,5.3134075E+01
DCV,12.0186319351,5.3131096E+01
DCV,12.0342493057,5.3129170E+01
DCV,12.0575065613,5.3126100E+01
DCV,12.0733137131,5.3120442E+01
DCV,12.0889539719,5.3113430E+01
DCV,12.1120510101,5.3108013E+01
DCV,12.1277008057,5.3105726E+01
DCV,12.1433849335,5.3105425E+01
DCV,12.1665191650,5.3101422E+01
DCV,12.1818590164,5.3096727E+01
DCV,12.2049684525,5.3093266E+01
DCV,12.2205467224,5.3090046E+01
DCV,12.2362442017,5.3087488E+01
DCV,12.2595872879,5.3083846E+01
DCV,12.2751779556,5.3078068E+01
DCV,12.2908964157,5.3071537E+01
DCV,12.3142795563,5.3068227E+01
DCV,12.3299484253,5.3065187E+01
DCV,12.3452873230,5.3061245E+01
DCV,12.3683423996,5.3058717E+01
DCV,12.3839559555,5.3055526E+01
DCV,12.3994798660,5.3052186E+01
DCV,12.4228143692,5.3051072E+01
DCV,12.4384307861,5.3047551E+01
DCV,12.4540233612,5.3042826E+01
DCV,12.4772768021,5.3038101E+01
DCV,12.4930114746,5.3033707E+01
DCV,12.5085783005,5.3031480E+01
DCV,12.5313663483,5.3027929E+01
DCV,12.5472564697,5.3024318E+01
DCV,12.5702934265,5.3019984E+01
DCV,12.5863704681,5.3017335E+01
DCV,12.6020593643,5.3016162E+01
DCV,12.6249532700,5.3013333E+01
DCV,12.6408500671,5.3008096E+01
DCV,12.6565256119,5.3002829E+01
DCV,12.6794538498,5.2998676E+01
DCV,12.6950139999,5.2995847E+01
DCV,12.7106475830,5.2993891E+01
DCV,12.7335653305,5.2990942E+01
DCV,12.7495298386,5.2986789E+01
