Mode,Time(s),Value
DCV,2.2716391087,6.2033458E+01
DCV,2.2945339680,6.2034541E+01
DCV,2.3101890087,6.2034029E+01
DCV,2.3328549862,6.2033096E+01
DCV,2.3485219479,6.2034481E+01
DCV,2.3638548851,6.2034782E+01
DCV,2.3864479065,6.2034060E+01
DCV,2.4020829201,6.2034120E+01
DCV,2.4172689915,6.2034060E+01
DCV,2.4400160313,6.2033127E+01
DCV,2.4555759430,6.2033638E+01
DCV,2.4783279896,6.2033939E+01
DCV,2.4936909676,6.2033849E+01
DCV,2.5089941025,6.2033819E+01
DCV,2.5317571163,6.2034120E+01
DCV,2.5470900536,6.2033909E+01
DCV,2.5700790882,6.2033819E+01
DCV,2.5853979588,6.2033668E+01
DCV,2.6004390717,6.2032886E+01
DCV,2.6233370304,6.2032645E+01
DCV,2.6388919353,6.2032886E+01
DCV,2.6617579460,6.2034722E+01
DCV,2.6772520542,6.2034782E+01
DCV,2.6923120022,6.2033337E+01
DCV,2.7150220871,6.2034511E+01
DCV,2.7310409546,6.2035173E+01
DCV,2.7464690208,6.2033428E+01
DCV,2.7688341141,6.2034090E+01
DCV,2.7840719223,6.2034571E+01
DCV,2.8068199158,6.2033759E+01
DCV,2.8227589130,6.2031983E+01
DCV,2.8383219242,6.2033157E+01
DCV,2.8606810570,6.2034571E+01
DCV,2.8756799698,6.2033217E+01
DCV,2.8987390995,6.2033999E+01
DCV,2.9141659737,6.2035293E+01
DCV,2.9292650223,6.2035835E+01
DCV,2.9517579079,6.2035895E+01
DCV,2.9667699337,6.2034330E+01
DCV,2.9897179604,6.2033367E+01
DCV,3.0051119328,6.2033879E+01
DCV,3.0274589062,6.2032585E+01
DCV,3.0427069664,6.2032404E+01
DCV,3.0576879978,6.2032976E+01
DCV,3.0806429386,6.2033698E+01
DCV,3.0962309837,6.2034601E+01
DCV,3.1185851097,6.2034360E+01
DCV,3.1335849762,6.2034661E+01
DCV,3.1519069672,6.2034421E+01
DCV,3.1676220894,6.2034300E+01
DCV,3.1901950836,6.2034451E+01
DCV,3.2055239677,6.2033879E+01
DCV,3.2278039455,6.2032886E+01
DCV,3.2432889938,6.2032675E+01
DCV,3.2591989040,6.2034240E+01
DCV,3.2817940712,6.2035534E+01
DCV,3.2988700867,6.2034902E+01
DCV,3.3143820763,6.2033909E+01
DCV,3.3374340534,6.2034451E+01
DCV,3.3528599739,6.2033367E+01
DCV,3.3681991100,6.2031742E+01
DCV,3.3904800415,6.2032434E+01
DCV,3.4056119919,6.2033909E+01
DCV,3.4289600849,6.2034120E+01
DCV,3.4443619251,6.2033458E+01
DCV,3.4594800472,6.2033909E+01
DCV,3.4819700718,6.2034872E+01
DCV,3.5002400875,6.2035143E+01
DCV,3.5158979893,6.2034631E+01
DCV,3.5388040543,6.2033578E+01
DCV,3.5538980961,6.2033217E+01
DCV,3.5689051151,6.2033819E+01
DCV,3.5918979645,6.2033247E+01
DCV,3.6075749397,6.2032705E+01
DCV,3.6302700043,6.2033127E+01
DCV,3.6455950737,6.2033488E+01
DCV,3.6606891155,6.2033999E+01
DCV,3.6834421158,6.2033638E+01
DCV,3.6993269920,6.2035053E+01
DCV,3.7219879627,6.2034029E+01
DCV,3.7370870113,6.2032344E+01
DCV,3.7525959015,6.2032735E+01
DCV,3.7752869129,6.2034029E+01
DCV,3.7907071114,6.2034451E+01
DCV,3.8136000633,6.2034451E+01
DCV,3.8287220001,6.2034631E+01
DCV,3.8441069126,6.2034270E+01
DCV,3.8669281006,6.2034601E+01
DCV,3.8823399544,6.2035263E+01
DCV,3.9052700996,6.2034330E+01
DCV,3.9206650257,6.2033337E+01
DCV,3.9360818863,6.2032284E+01
DCV,3.9586639404,6.2032164E+01
DCV,3.9740469456,6.2034120E+01
DCV,3.9894709587,6.2033488E+01
DCV,4.0124630928,6.2033337E+01
DCV,4.0278477669,6.2034812E+01
DCV,4.0502538681,6.2035143E+01
DCV,4.0658469200,6.2035715E+01
DCV,4.0812420845,6.2034872E+01
DCV,4.1040711403,6.2033668E+01
DCV,4.1196489334,6.2033458E+01
DCV,4.1419711113,6.2033849E+01
DCV,4.1573328972,6.2033999E+01
DCV,4.1731691360,6.2034722E+01
DCV,4.1960248947,6.2034902E+01
DCV,4.2113189697,6.2034120E+01
DCV,4.2338938713,6.2034752E+01
DCV,4.2492718697,6.2034962E+01
DCV,4.2649350166,6.2035444E+01
DCV,4.2879009247,6.2036166E+01
DCV,4.3047590256,6.2034360E+01
DCV,4.3200879097,6.2031863E+01
DCV,4.3431968689,6.2031592E+01
DCV,4.3588647842,6.2033367E+01
DCV,4.3741798401,6.2035655E+01
DCV,4.3967671394,6.2035685E+01
DCV,4.4117889404,6.2034511E+01
DCV,4.4346508980,6.2033879E+01
DCV,4.4503808022,6.2034029E+01
DCV,4.4654808044,6.2033458E+01
DCV,4.4877710342,6.2033428E+01
DCV,4.5029978752,6.2032856E+01
DCV,4.5257549286,6.2031893E+01
DCV,4.5411310196,6.2031863E+01
DCV,4.5564441681,6.2031863E+01
DCV,4.5787410736,6.2033458E+01
DCV,4.5936961174,6.2035474E+01
DCV,4.6168870926,6.2034842E+01
DCV,4.6322379112,6.2034541E+01
DCV,4.6547989845,6.2034752E+01
DCV,4.6698617935,6.2034300E+01
DCV,4.6851520538,6.2033458E+01
DCV,4.7085800171,6.2033428E+01
DCV,4.7239160538,6.2034902E+01
DCV,4.7389860153,6.2034481E+01
DCV,4.7614450455,6.2033999E+01
DCV,4.7768211365,6.2034421E+01
DCV,4.7999448776,6.2034722E+01
DCV,4.8155469894,6.2034300E+01
DCV,4.8307909966,6.2034571E+01
DCV,4.8530678749,6.2033548E+01
DCV,4.8686399460,6.2034451E+01
DCV,4.8916630745,6.2035173E+01
DCV,4.9069929123,6.2034330E+01
DCV,4.9222831726,6.2033819E+01
DCV,4.9448142052,6.2034451E+01
DCV,4.9603180885,6.2034150E+01
DCV,4.9833498001,6.2033728E+01
DCV,4.9986891747,6.2034270E+01
DCV,5.0139660835,6.2034090E+01
DCV,5.0370998383,6.2034150E+01
DCV,5.0524630547,6.2033819E+01
DCV,5.0752778053,6.2032826E+01
DCV,5.0908360481,6.2032164E+01
DCV,5.1059107780,6.2033969E+01
DCV,5.1285791397,6.2035534E+01
DCV,5.1441440582,6.2033939E+01
DCV,5.1669688225,6.2033698E+01
DCV,5.1822810173,6.2033668E+01
DCV,5.1978540421,6.2033939E+01
DCV,5.2206139565,6.2035053E+01
DCV,5.2357730865,6.2033819E+01
DCV,5.2513527870,6.2033939E+01
DCV,5.2740230560,6.2033307E+01
DCV,5.2895507812,6.2033006E+01
DCV,5.3130140305,6.2033458E+01
DCV,5.3282752037,6.2032645E+01
DCV,5.3436460495,6.2033157E+01
DCV,5.3667368889,6.2035474E+01
DCV,5.3823251724,6.2034360E+01
DCV,5.3976359367,6.2033879E+01
DCV,5.4201841354,6.2033397E+01
DCV,5.4355788231,6.2033668E+01
DCV,5.4587411880,6.2034210E+01
DCV,5.4741511345,6.2034090E+01
DCV,5.4892420769,6.2033759E+01
DCV,5.5117511749,6.2033397E+01
DCV,5.5270872116,6.2033698E+01
DCV,5.5501399040,6.2034150E+01
DCV,5.5657019615,6.2035083E+01
DCV,5.5807719231,6.2035715E+01
DCV,5.6030240059,6.2035835E+01
DCV,5.6185841560,6.2035113E+01
DCV,5.6415510178,6.2034571E+01
DCV,5.6568632126,6.2033397E+01
DCV,5.6721611023,6.2032434E+01
DCV,5.6944141388,6.2033337E+01
DCV,5.7097520828,6.2034060E+01
DCV,5.7327117920,6.2034270E+01
DCV,5.7478637695,6.2034902E+01
DCV,5.7628808022,6.2035745E+01
DCV,5.7853388786,6.2035775E+01
DCV,5.8008608818,6.2034210E+01
DCV,5.8235421181,6.2033698E+01
DCV,5.8388648033,6.2034090E+01
DCV,5.8611321449,6.2034752E+01
DCV,5.8760938644,6.2033819E+01
DCV,5.8918309212,6.2033578E+01
DCV,5.9145388603,6.2035173E+01
DCV,5.9296121597,6.2035534E+01
DCV,5.9520912170,6.2035444E+01
DCV,5.9673891068,6.2035444E+01
DCV,5.9831070900,6.2033939E+01
DCV,6.0059971809,6.2033909E+01
DCV,6.0210862160,6.2034992E+01
DCV,6.0435810089,6.2034511E+01
DCV,6.0589828491,6.2034722E+01
DCV,6.0746331215,6.2035233E+01
DCV,6.0977897644,6.2034601E+01
DCV,6.1129431725,6.2035384E+01
DCV,6.1355681419,6.2035173E+01
DCV,6.1513118744,6.2034210E+01
DCV,6.1668519974,6.2034240E+01
DCV,6.1895232201,6.2033879E+01
DCV,6.2048320770,6.2034210E+01
DCV,6.2201662064,6.2033307E+01
DCV,6.2430157661,6.2034120E+01
DCV,6.2588310242,6.2034451E+01
DCV,6.2815108299,6.2035053E+01
DCV,6.2965908051,6.2034872E+01
DCV,6.3124861717,6.2033849E+01
DCV,6.3352560997,6.2035203E+01
DCV,6.3507409096,6.2035895E+01
DCV,6.3663811684,6.2033277E+01
DCV,6.3887829781,6.2032254E+01
DCV,6.4042401314,6.2031863E+01
DCV,6.4270830154,6.2032886E+01
DCV,6.4425010681,6.2034090E+01
DCV,6.4578971863,6.2033999E+01
DCV,6.4807538986,6.2035053E+01
DCV,6.4961938858,6.2035324E+01
DCV,6.5185518265,6.2034631E+01
DCV,6.5341258049,6.2034360E+01
DCV,6.5495471954,6.2034902E+01
DCV,6.5723180771,6.2034932E+01
DCV,6.5878629684,6.2032916E+01
DCV,6.6102089882,6.2033127E+01
DCV,6.6255669594,6.2034090E+01
DCV,6.6412000656,6.2033638E+01
DCV,6.6639552116,6.2033277E+01
DCV,6.6792721748,6.2035143E+01
DCV,6.7018160820,6.2036136E+01
DCV,6.7171950340,6.2036497E+01
DCV,6.7329401970,6.2034692E+01
DCV,6.7558398247,6.2033458E+01
DCV,6.7709498405,6.2033548E+01
DCV,6.7934131622,6.2032916E+01
DCV,6.8087439537,6.2033066E+01
DCV,6.8244981766,6.2032434E+01
DCV,6.8474287987,6.2033488E+01
DCV,6.8625669479,6.2034872E+01
DCV,6.8848252296,6.2035414E+01
DCV,6.9005742073,6.2034481E+01
DCV,6.9162788391,6.2034541E+01
DCV,6.9388718605,6.2033849E+01
DCV,6.9541821480,6.2034029E+01
DCV,6.9764637947,6.2033488E+01
DCV,6.9918198586,6.2034180E+01
DCV,7.0074901581,6.2034421E+01
DCV,7.0298590660,6.2033969E+01
DCV,7.0449061394,6.2034391E+01
DCV,7.0673937798,6.2034722E+01
DCV,7.0830368996,6.2035384E+01
DCV,7.0984477997,6.2035564E+01
DCV,7.1210179329,6.2034601E+01
DCV,7.1360378265,6.2033668E+01
DCV,7.1585469246,6.2034270E+01
DCV,7.1745591164,6.2033939E+01
DCV,7.1900291443,6.2033698E+01
DCV,7.2124161720,6.2034270E+01
DCV,7.2276558876,6.2034330E+01
DCV,7.2504730225,6.2034932E+01
DCV,7.2661919594,6.2035173E+01
DCV,7.2818169594,6.2033909E+01
DCV,7.3041791916,6.2032675E+01
DCV,7.3193860054,6.2032916E+01
DCV,7.3353171349,6.2032705E+01
DCV,7.3583221436,6.2032043E+01
DCV,7.3737301826,6.2034240E+01
DCV,7.3963198662,6.2034330E+01
DCV,7.4113321304,6.2032765E+01
DCV,7.4269289970,6.2034090E+01
DCV,7.4500989914,6.2034902E+01
DCV,7.4655089378,6.2034270E+01
DCV,7.4881229401,6.2034150E+01
DCV,7.5034518242,6.2033638E+01
DCV,7.5188698769,6.2032194E+01
DCV,7.5417718887,6.2033036E+01
DCV,7.5571990013,6.2034601E+01
DCV,7.5795469284,6.2034360E+01
DCV,7.5952281952,6.2034029E+01
DCV,7.6105737686,6.2034210E+01
DCV,7.6332178116,6.2034872E+01
DCV,7.6488690376,6.2034782E+01
DCV,7.6714911461,6.2035053E+01
DCV,7.6869049072,6.2033759E+01
DCV,7.7022218704,6.2031592E+01
DCV,7.7248630524,6.2030960E+01
DCV,7.7403411865,6.2032555E+01
DCV,7.7559738159,6.2034932E+01
DCV,7.7787189484,6.2035233E+01
DCV,7.7938580513,6.2034360E+01
DCV,7.8167161942,6.2034270E+01
DCV,7.8321142197,6.2035023E+01
DCV,7.8476829529,6.2035564E+01
DCV,7.8705787659,6.2035474E+01
DCV,7.8856730461,6.2034962E+01
DCV,7.9082980156,6.2034571E+01
DCV,7.9240617752,6.2033909E+01
DCV,7.9396429062,6.2034300E+01
DCV,7.9622001648,6.2033698E+01
DCV,7.9775099754,6.2033999E+01
DCV,8.0001573563,6.2034902E+01
DCV,8.0158386230,6.2034902E+01
DCV,8.0314588547,6.2035324E+01
DCV,8.0538196564,6.2033759E+01
DCV,8.0688133240,6.2033006E+01
DCV,8.0916738510,6.2033518E+01
DCV,8.1073980331,6.2033518E+01
DCV,8.1227350235,6.2033789E+01
DCV,8.1458282471,6.2033849E+01
DCV,8.1608829498,6.2033728E+01
DCV,8.1837129593,6.2034210E+01
DCV,8.1991481781,6.2035263E+01
DCV,8.2142381668,6.2035354E+01
DCV,8.2367019653,6.2034692E+01
DCV,8.2516851425,6.2033789E+01
DCV,8.2745046616,6.2033608E+01
DCV,8.2902307510,6.2033458E+01
DCV,8.3053474426,6.2034240E+01
DCV,8.3278064728,6.2033969E+01
DCV,8.3433208466,6.2034029E+01
DCV,8.3664398193,6.2033367E+01
DCV,8.3818550110,6.2033428E+01
DCV,8.3972015381,6.2034120E+01
DCV,8.4194717407,6.2033217E+01
DCV,8.4345092773,6.2033909E+01
DCV,8.4534921646,6.2033879E+01
DCV,8.4689083099,6.2033909E+01
DCV,8.4913072586,6.2034029E+01
DCV,8.5065574646,6.2034631E+01
DCV,8.5292940140,6.2034601E+01
DCV,8.5449981689,6.2033367E+01
DCV,8.5607404709,6.2033157E+01
DCV,8.5831289291,6.2034722E+01
DCV,8.5981254578,6.2035865E+01
DCV,8.6210260391,6.2034932E+01
DCV,8.6366939545,6.2033367E+01
DCV,8.6520938873,6.2033759E+01
DCV,8.6746673584,6.2033939E+01
DCV,8.6897258759,6.2033789E+01
DCV,8.7123842239,6.2034060E+01
DCV,8.7282419205,6.2033066E+01
DCV,8.7436437607,6.2033187E+01
DCV,8.7660360336,6.2034511E+01
DCV,8.7815504074,6.2034631E+01
DCV,8.8042268753,6.2033728E+01
DCV,8.8196525574,6.2032585E+01
DCV,8.8353147507,6.2033127E+01
DCV,8.8577003479,6.2034090E+01
DCV,8.8731355667,6.2033066E+01
DCV,8.8959493637,6.2033367E+01
DCV,8.9113512039,6.2034210E+01
DCV,8.9267673492,6.2034060E+01
DCV,8.9496269226,6.2034752E+01
DCV,8.9650573730,6.2034812E+01
DCV,8.9877052307,6.2034481E+01
DCV,9.0030965805,6.2035564E+01
DCV,9.0185279846,6.2034240E+01
DCV,9.0415639877,6.2032585E+01
DCV,9.0569972992,6.2033157E+01
DCV,9.0721111298,6.2034060E+01
DCV,9.0949459076,6.2033668E+01
DCV,9.1104068756,6.2032585E+01
DCV,9.1332912445,6.2033217E+01
DCV,9.1488656998,6.2033157E+01
DCV,9.1639661789,6.2033909E+01
DCV,9.1865901947,6.2034902E+01
DCV,9.2024087906,6.2032886E+01
DCV,9.2252283096,6.2032796E+01
DCV,9.2405509949,6.2032765E+01
DCV,9.2558412552,6.2033458E+01
DCV,9.2784729004,6.2034210E+01
DCV,9.2941312790,6.2034541E+01
DCV,9.3098020554,6.2034782E+01
DCV,9.3323621750,6.2034330E+01
DCV,9.3476648331,6.2033428E+01
DCV,9.3705940247,6.2033698E+01
DCV,9.3863058090,6.2033127E+01
DCV,9.4016275406,6.2032525E+01
DCV,9.4241828918,6.2033157E+01
DCV,9.4392013550,6.2034451E+01
DCV,9.4618196487,6.2033759E+01
DCV,9.4774847031,6.2033819E+01
DCV,9.4926481247,6.2033578E+01
DCV,9.5149574280,6.2033578E+01
DCV,9.5302143097,6.2035203E+01
DCV,9.5531520844,6.2035233E+01
DCV,9.5686025620,6.2033999E+01
DCV,9.5839319229,6.2034571E+01
DCV,9.6062126160,6.2034902E+01
DCV,9.6211805344,6.2034571E+01
DCV,9.6395006180,6.2033367E+01
DCV,9.6622943878,6.2033247E+01
DCV,9.6773948669,6.2034029E+01
DCV,9.6998872757,6.2033939E+01
DCV,9.7151422501,6.2033879E+01
DCV,9.7309427261,6.2035324E+01
DCV,9.7538471222,6.2034962E+01
DCV,9.7689657211,6.2033909E+01
DCV,9.7914333344,6.2034391E+01
DCV,9.8096494675,6.2034601E+01
DCV,9.8253488541,6.2034962E+01
DCV,9.8406944275,6.2034451E+01
DCV,9.8632612228,6.2033728E+01
DCV,9.8782644272,6.2034541E+01
DCV,9.9013156891,6.2035233E+01
DCV,9.9169845581,6.2034511E+01
DCV,9.9323043823,6.2034661E+01
DCV,9.9548768997,6.2033157E+01
DCV,9.9700727463,6.2031532E+01
DCV,9.9929113388,6.2032284E+01
DCV,10.0090789795,6.2033187E+01
DCV,10.0251760483,6.2033187E+01
DCV,10.0475873947,6.2034120E+01
DCV,10.0631885529,6.2034481E+01
DCV,10.0786485672,6.2035414E+01
DCV,10.1014060974,6.2034661E+01
DCV,10.1169710159,6.2034992E+01
DCV,10.1393108368,6.2034722E+01
DCV,10.1546649933,6.2033397E+01
DCV,10.1703367233,6.2033879E+01
DCV,10.1931161880,6.2032615E+01
DCV,10.2084369659,6.2033157E+01
DCV,10.2237491608,6.2032826E+01
DCV,10.2464399338,6.2033578E+01
DCV,10.2618503571,6.2035324E+01
DCV,10.2848024368,6.2034872E+01
DCV,10.3001737595,6.2035986E+01
DCV,10.3155679703,6.2035414E+01
DCV,10.3386325836,6.2034631E+01
DCV,10.3539981842,6.2033157E+01
DCV,10.3767471313,6.2033849E+01
DCV,10.3923063278,6.2033608E+01
DCV,10.4077968597,6.2034120E+01
DCV,10.4303960800,6.2034541E+01
DCV,10.4457683563,6.2035233E+01
DCV,10.4684572220,6.2035775E+01
DCV,10.4840631485,6.2034661E+01
DCV,10.4999084473,6.2034391E+01
DCV,10.5223407745,6.2033819E+01
DCV,10.5374107361,6.2032765E+01
DCV,10.5530824661,6.2033608E+01
DCV,10.5761556625,6.2033789E+01
DCV,10.5915536880,6.2034240E+01
DCV,10.6141338348,6.2034090E+01
DCV,10.6292181015,6.2033006E+01
DCV,10.6446142197,6.2033488E+01
DCV,10.6679906845,6.2034962E+01
DCV,10.6833333969,6.2035233E+01
DCV,10.7058897018,6.2035233E+01
DCV,10.7209568024,6.2034722E+01
DCV,10.7363519669,6.2033759E+01
DCV,10.7597579956,6.2033187E+01
DCV,10.7751340866,6.2032976E+01
DCV,10.7974672318,6.2033518E+01
DCV,10.8127479553,6.2034902E+01
DCV,10.8283128738,6.2035053E+01
DCV,10.8510408401,6.2034872E+01
DCV,10.8663721085,6.2034932E+01
DCV,10.8886442184,6.2034330E+01
DCV,10.9036636353,6.2034722E+01
DCV,10.9192800522,6.2034060E+01
DCV,10.9418973923,6.2033518E+01
DCV,10.9569692612,6.2033337E+01
DCV,10.9794483185,6.2033879E+01
DCV,10.9947490692,6.2034481E+01
DCV,11.0105142593,6.2034631E+01
DCV,11.0333757401,6.2034661E+01
DCV,11.0484800339,6.2034872E+01
DCV,11.0707426071,6.2034692E+01
DCV,11.0889482498,6.2032916E+01
DCV,11.1043787003,6.2033066E+01
DCV,11.1194648743,6.2033367E+01
DCV,11.1419887543,6.2034842E+01
DCV,11.1569690704,6.2034511E+01
DCV,11.1799745560,6.2033969E+01
DCV,11.1956253052,6.2033488E+01
DCV,11.2179851532,6.2033668E+01
DCV,11.2329740524,6.2034391E+01
DCV,11.2481603622,6.2034481E+01
DCV,11.2668972015,6.2034661E+01
DCV,11.2895689011,6.2033939E+01
DCV,11.3048877716,6.2033789E+01
DCV,11.3272113800,6.2032946E+01
DCV,11.3428354263,6.2032645E+01
DCV,11.3587532043,6.2032645E+01
DCV,11.3814172745,6.2034150E+01
DCV,11.3964977264,6.2035143E+01
DCV,11.4191894531,6.2035023E+01
DCV,11.4346818924,6.2036046E+01
DCV,11.4503774643,6.2035534E+01
DCV,11.4732837677,6.2033578E+01
DCV,11.4884262085,6.2032615E+01
DCV,11.5034694672,6.2033157E+01
DCV,11.5262956619,6.2034180E+01
DCV,11.5419254303,6.2034752E+01
DCV,11.5648250580,6.2033879E+01
DCV,11.5799865723,6.2033668E+01
DCV,11.5953416824,6.2034150E+01
DCV,11.6182508469,6.2035715E+01
DCV,11.6336879730,6.2035534E+01
DCV,11.6563615799,6.2033638E+01
DCV,11.6716909409,6.2032314E+01
DCV,11.6871137619,6.2032525E+01
DCV,11.7097425461,6.2033668E+01
DCV,11.7254600525,6.2033488E+01
DCV,11.7481098175,6.2033096E+01
DCV,11.7634906769,6.2033036E+01
DCV,11.7791175842,6.2034060E+01
DCV,11.8014974594,6.2034421E+01
DCV,11.8168754578,6.2033698E+01
DCV,11.8397951126,6.2033187E+01
DCV,11.8553791046,6.2033728E+01
DCV,11.8707675934,6.2033397E+01
DCV,11.8933591843,6.2033578E+01
DCV,11.9087486267,6.2033879E+01
DCV,11.9241447449,6.2032886E+01
DCV,11.9472227097,6.2033307E+01
DCV,11.9625883102,6.2033518E+01
DCV,11.9849119186,6.2034511E+01
DCV,12.0005187988,6.2034782E+01
DCV,12.0160341263,6.2034511E+01
DCV,12.0388298035,6.2033849E+01
DCV,12.0543727875,6.2033969E+01
DCV,12.0767183304,6.2034060E+01
DCV,12.0920381546,6.2034120E+01
DCV,12.1079454422,6.2033698E+01
DCV,12.1306161880,6.2033578E+01
DCV,12.1458606720,6.2034120E+01
DCV,12.1683740616,6.2033939E+01
DCV,12.1837158203,6.2034902E+01
DCV,12.1994304657,6.2035143E+01
DCV,12.2222537994,6.2034812E+01
DCV,12.2373485565,6.2033548E+01
DCV,12.2598085403,6.2032765E+01
DCV,12.2752132416,6.2032886E+01
DCV,12.2906341553,6.2033849E+01
DCV,12.3132381439,6.2034391E+01
DCV,12.3282737732,6.2035293E+01
DCV,12.3554925919,6.2035444E+01
DCV,12.3639745712,6.2034120E+01
DCV,12.3866586685,6.2035293E+01
DCV,12.4017372131,6.2034631E+01
DCV,12.4242153168,6.2032344E+01
DCV,12.4391889572,6.2031983E+01
DCV,12.4547462463,6.2033066E+01
DCV,12.4777278900,6.2033759E+01
DCV,12.4928684235,6.2033397E+01
DCV,12.5151958466,6.2033458E+01
DCV,12.5330228806,6.2034270E+01
DCV,12.5487260818,6.2033939E+01
DCV,12.5640726089,6.2034511E+01
DCV,12.5866508484,6.2034481E+01
DCV,12.6016817093,6.2033668E+01
DCV,12.6244497299,6.2033367E+01
DCV,12.6404333115,6.2033096E+01
DCV,12.6557645798,6.2032946E+01
DCV,12.6780910492,6.2033337E+01
DCV,12.6932907104,6.2034150E+01
DCV,12.7161197662,6.2034601E+01
DCV,12.7317838669,6.2034692E+01
DCV,12.7473478317,6.2034601E+01
