Mode,Time(s),Value
DCV,1.1179369688,6.1749688E+01
DCV,1.1332609653,6.1749267E+01
DCV,1.1488230228,6.1749267E+01
DCV,1.1717330217,6.1749327E+01
DCV,1.1869349480,6.1750381E+01
DCV,1.2099250555,6.1751885E+01
DCV,1.2254359722,6.1752216E+01
DCV,1.2410440445,6.1752367E+01
DCV,1.2638599873,6.1751163E+01
DCV,1.2790130377,6.1750952E+01
DCV,1.2944220304,6.1752457E+01
DCV,1.3175799847,6.1751795E+01
DCV,1.3330130577,6.1750862E+01
DCV,1.3553600311,6.1750772E+01
DCV,1.3706630468,6.1751584E+01
DCV,1.3860859871,6.1751344E+01
DCV,1.4090869427,6.1751735E+01
DCV,1.4247119427,6.1751584E+01
DCV,1.4470770359,6.1750712E+01
DCV,1.4621560574,6.1751675E+01
DCV,1.4777820110,6.1751043E+01
DCV,1.5007640123,6.1750260E+01
DCV,1.5161230564,6.1749718E+01
DCV,1.5387029648,6.1750651E+01
DCV,1.5537949800,6.1750802E+01
DCV,1.5693399906,6.1751735E+01
DCV,1.5922709703,6.1750651E+01
DCV,1.6073909998,6.1751584E+01
DCV,1.6296470165,6.1752547E+01
DCV,1.6449149847,6.1752066E+01
DCV,1.6604189873,6.1749989E+01
DCV,1.6830630302,6.1750290E+01
DCV,1.6983779669,6.1751163E+01
DCV,1.7207030058,6.1751705E+01
DCV,1.7389119864,6.1752277E+01
DCV,1.7549149990,6.1752186E+01
DCV,1.7702610493,6.1751735E+01
DCV,1.7945799828,6.1752277E+01
DCV,1.8101450205,6.1752939E+01
DCV,1.8255699873,6.1753029E+01
DCV,1.8485579491,6.1753029E+01
DCV,1.8641740084,6.1751795E+01
DCV,1.8792680502,6.1751554E+01
DCV,1.9015179873,6.1750621E+01
DCV,1.9171890020,6.1749749E+01
DCV,1.9401370287,6.1749779E+01
DCV,1.9554719925,6.1750411E+01
DCV,1.9707850218,6.1751073E+01
DCV,1.9933489561,6.1751735E+01
DCV,2.0090520382,6.1751765E+01
DCV,2.0321750641,6.1751614E+01
DCV,2.0475020409,6.1751735E+01
DCV,2.0625600815,6.1750922E+01
DCV,2.0854840279,6.1749989E+01
DCV,2.1009869576,6.1750411E+01
DCV,2.1240949631,6.1750411E+01
DCV,2.1395449638,6.1750952E+01
DCV,2.1547470093,6.1752728E+01
DCV,2.1772410870,6.1752939E+01
DCV,2.1930520535,6.1753029E+01
DCV,2.2090649605,6.1752608E+01
DCV,2.2320139408,6.1751705E+01
DCV,2.2476329803,6.1751253E+01
DCV,2.2631530762,6.1750772E+01
DCV,2.2860789299,6.1751374E+01
DCV,2.3017280102,6.1751043E+01
DCV,2.3241128922,6.1751976E+01
DCV,2.3393909931,6.1752457E+01
DCV,2.3550319672,6.1752246E+01
DCV,2.3775949478,6.1751524E+01
DCV,2.3931360245,6.1751043E+01
DCV,2.4161469936,6.1750531E+01
DCV,2.4316411018,6.1750381E+01
DCV,2.4470028877,6.1751404E+01
DCV,2.4697880745,6.1751976E+01
DCV,2.4853229523,6.1750742E+01
DCV,2.5007719994,6.1751103E+01
DCV,2.5237810612,6.1751885E+01
DCV,2.5391190052,6.1751163E+01
DCV,2.5618889332,6.1751885E+01
DCV,2.5774340630,6.1752337E+01
DCV,2.5931739807,6.1752216E+01
DCV,2.6161069870,6.1751223E+01
DCV,2.6312251091,6.1750922E+01
DCV,2.6536910534,6.1750651E+01
DCV,2.6694309711,6.1749929E+01
DCV,2.6851689816,6.1751013E+01
DCV,2.7077829838,6.1752547E+01
DCV,2.7231109142,6.1752216E+01
DCV,2.7381939888,6.1752186E+01
DCV,2.7610890865,6.1751253E+01
DCV,2.7769749165,6.1752337E+01
DCV,2.7995460033,6.1752307E+01
DCV,2.8146369457,6.1749899E+01
DCV,2.8299169540,6.1750982E+01
DCV,2.8527929783,6.1752246E+01
DCV,2.8682448864,6.1752246E+01
DCV,2.8908910751,6.1751976E+01
DCV,2.9059329033,6.1750982E+01
DCV,2.9283699989,6.1751043E+01
DCV,2.9441509247,6.1751464E+01
DCV,2.9596118927,6.1752126E+01
DCV,2.9820120335,6.1752216E+01
DCV,2.9972710609,6.1752517E+01
DCV,3.0197510719,6.1751645E+01
DCV,3.0353150368,6.1751374E+01
DCV,3.0509951115,6.1751765E+01
DCV,3.0734260082,6.1751524E+01
DCV,3.0884470940,6.1750170E+01
DCV,3.1115429401,6.1749718E+01
DCV,3.1272699833,6.1751705E+01
DCV,3.1427099705,6.1752758E+01
DCV,3.1653099060,6.1752818E+01
DCV,3.1805410385,6.1751223E+01
DCV,3.1960840225,6.1750170E+01
DCV,3.2195129395,6.1750260E+01
DCV,3.2349340916,6.1750772E+01
DCV,3.2500500679,6.1752036E+01
DCV,3.2728428841,6.1751885E+01
DCV,3.2887279987,6.1750952E+01
DCV,3.3116691113,6.1749899E+01
DCV,3.3268270493,6.1750531E+01
DCV,3.3418540955,6.1751915E+01
DCV,3.3648030758,6.1752397E+01
DCV,3.3804059029,6.1750742E+01
DCV,3.4033610821,6.1749598E+01
DCV,3.4189670086,6.1750651E+01
DCV,3.4340848923,6.1751554E+01
DCV,3.4569180012,6.1750982E+01
DCV,3.4727320671,6.1750170E+01
DCV,3.4882979393,6.1751374E+01
DCV,3.5110549927,6.1753360E+01
DCV,3.5264959335,6.1752578E+01
DCV,3.5492279530,6.1751193E+01
DCV,3.5647640228,6.1750742E+01
DCV,3.5805659294,6.1750290E+01
DCV,3.6032340527,6.1751013E+01
DCV,3.6187059879,6.1750832E+01
DCV,3.6343441010,6.1752246E+01
DCV,3.6569409370,6.1751825E+01
DCV,3.6724829674,6.1751314E+01
DCV,3.6953999996,6.1752006E+01
DCV,3.7108860016,6.1752728E+01
DCV,3.7262730598,6.1752156E+01
DCV,3.7490808964,6.1750230E+01
DCV,3.7646069527,6.1750802E+01
DCV,3.7875800133,6.1750712E+01
DCV,3.8039169312,6.1750411E+01
DCV,3.8193349838,6.1750952E+01
DCV,3.8377099037,6.1750742E+01
DCV,3.8605868816,6.1751283E+01
DCV,3.8761420250,6.1750712E+01
DCV,3.8915710449,6.1751344E+01
DCV,3.9141709805,6.1752457E+01
DCV,3.9294369221,6.1751223E+01
DCV,3.9523520470,6.1751103E+01
DCV,3.9683930874,6.1751434E+01
DCV,3.9837839603,6.1751103E+01
DCV,4.0061140060,6.1750712E+01
DCV,4.0215411186,6.1750892E+01
DCV,4.0370287895,6.1752006E+01
DCV,4.0600471497,6.1752367E+01
DCV,4.0756211281,6.1752728E+01
DCV,4.0979499817,6.1752668E+01
DCV,4.1131677628,6.1752277E+01
DCV,4.1290040016,6.1751434E+01
DCV,4.1517028809,6.1751584E+01
DCV,4.1668291092,6.1752246E+01
DCV,4.1893820763,6.1751344E+01
DCV,4.2046151161,6.1751795E+01
DCV,4.2201671600,6.1751915E+01
DCV,4.2431149483,6.1750621E+01
DCV,4.2582511902,6.1751103E+01
DCV,4.2807760239,6.1752638E+01
DCV,4.2959799767,6.1752788E+01
DCV,4.3115391731,6.1752277E+01
DCV,4.3344788551,6.1751675E+01
DCV,4.3496208191,6.1750230E+01
DCV,4.3718891144,6.1750561E+01
DCV,4.3906149864,6.1751013E+01
DCV,4.4063978195,6.1751795E+01
DCV,4.4218430519,6.1751735E+01
DCV,4.4444441795,6.1751434E+01
DCV,4.4594831467,6.1751193E+01
DCV,4.4824581146,6.1751705E+01
DCV,4.4983878136,6.1752547E+01
DCV,4.5138797760,6.1752307E+01
DCV,4.5362582207,6.1751795E+01
DCV,4.5517468452,6.1751163E+01
DCV,4.5673561096,6.1751163E+01
DCV,4.5905079842,6.1751253E+01
DCV,4.6061468124,6.1751283E+01
DCV,4.6212930679,6.1751404E+01
DCV,4.6440348625,6.1752186E+01
DCV,4.6597499847,6.1752818E+01
DCV,4.6827278137,6.1753210E+01
DCV,4.6981401443,6.1752337E+01
DCV,4.7134790421,6.1751223E+01
DCV,4.7363238335,6.1751735E+01
DCV,4.7517571449,6.1752066E+01
DCV,4.7749361992,6.1750982E+01
DCV,4.7903847694,6.1750712E+01
DCV,4.8057718277,6.1750049E+01
DCV,4.8290271759,6.1749658E+01
DCV,4.8446807861,6.1751584E+01
DCV,4.8601179123,6.1752999E+01
DCV,4.8827052116,6.1751946E+01
DCV,4.8980269432,6.1751946E+01
DCV,4.9207758904,6.1752096E+01
DCV,4.9363698959,6.1750290E+01
DCV,4.9519410133,6.1748755E+01
DCV,4.9746298790,6.1750621E+01
DCV,4.9903469086,6.1751223E+01
DCV,5.0056848526,6.1750501E+01
DCV,5.0282468796,6.1752186E+01
DCV,5.0440421104,6.1753541E+01
DCV,5.0670070648,6.1751614E+01
DCV,5.0824332237,6.1751133E+01
DCV,5.0977602005,6.1750260E+01
DCV,5.1202430725,6.1750110E+01
DCV,5.1357908249,6.1752156E+01
DCV,5.1516900063,6.1752547E+01
DCV,5.1744251251,6.1751344E+01
DCV,5.1895718575,6.1750682E+01
DCV,5.2122907639,6.1752427E+01
DCV,5.2277979851,6.1753420E+01
DCV,5.2435607910,6.1753059E+01
DCV,5.2664241791,6.1752487E+01
DCV,5.2815241814,6.1751915E+01
DCV,5.3041958809,6.1751554E+01
DCV,5.3197259903,6.1751494E+01
DCV,5.3354401588,6.1751705E+01
DCV,5.3582620621,6.1752126E+01
DCV,5.3734278679,6.1752006E+01
DCV,5.3959240913,6.1751705E+01
DCV,5.4116802216,6.1752066E+01
DCV,5.4271578789,6.1752638E+01
DCV,5.4495191574,6.1751283E+01
DCV,5.4647459984,6.1751073E+01
DCV,5.4871821404,6.1752216E+01
DCV,5.5026950836,6.1751283E+01
DCV,5.5183758736,6.1750441E+01
DCV,5.5409030914,6.1750501E+01
DCV,5.5559468269,6.1750140E+01
DCV,5.5786819458,6.1751283E+01
DCV,5.5942540169,6.1752698E+01
DCV,5.6096940041,6.1751915E+01
DCV,5.6323018074,6.1752307E+01
DCV,5.6473531723,6.1751735E+01
DCV,5.6702780724,6.1750471E+01
DCV,5.6863231659,6.1751133E+01
DCV,5.7017488480,6.1751946E+01
DCV,5.7241239548,6.1750651E+01
DCV,5.7394189835,6.1750531E+01
DCV,5.7624130249,6.1751253E+01
DCV,5.7781472206,6.1751314E+01
DCV,5.7938570976,6.1751584E+01
DCV,5.8165731430,6.1751464E+01
DCV,5.8321161270,6.1752427E+01
DCV,5.8481678963,6.1751494E+01
DCV,5.8709259033,6.1751885E+01
DCV,5.8860549927,6.1751073E+01
DCV,5.9013080597,6.1750170E+01
DCV,5.9240088463,6.1749839E+01
DCV,5.9396247864,6.1750802E+01
DCV,5.9627981186,6.1752397E+01
DCV,5.9781570435,6.1752878E+01
DCV,5.9932508469,6.1753089E+01
DCV,6.0162448883,6.1752788E+01
DCV,6.0318360329,6.1751855E+01
DCV,6.0549812317,6.1751103E+01
DCV,6.0703477859,6.1750501E+01
DCV,6.0854220390,6.1750561E+01
DCV,6.1085720062,6.1751554E+01
DCV,6.1241569519,6.1749779E+01
DCV,6.1397218704,6.1749297E+01
DCV,6.1626458168,6.1751735E+01
DCV,6.1780929565,6.1752457E+01
DCV,6.1937618256,6.1753571E+01
DCV,6.2165961266,6.1752969E+01
DCV,6.2321610451,6.1752246E+01
DCV,6.2548418045,6.1752186E+01
DCV,6.2705497742,6.1752517E+01
DCV,6.2858958244,6.1752186E+01
DCV,6.3084268570,6.1751946E+01
DCV,6.3242230415,6.1752096E+01
DCV,6.3472018242,6.1751524E+01
DCV,6.3626141548,6.1751584E+01
DCV,6.3779778481,6.1752818E+01
DCV,6.4004998207,6.1752698E+01
DCV,6.4160041809,6.1752517E+01
DCV,6.4319472313,6.1750531E+01
DCV,6.4546761513,6.1749357E+01
DCV,6.4697737694,6.1750019E+01
DCV,6.4924731255,6.1751614E+01
DCV,6.5079770088,6.1751946E+01
DCV,6.5237741470,6.1751344E+01
DCV,6.5466299057,6.1751855E+01
DCV,6.5617318153,6.1752578E+01
DCV,6.5842218399,6.1752939E+01
DCV,6.5999979973,6.1752186E+01
DCV,6.6155757904,6.1751915E+01
DCV,6.6381230354,6.1751223E+01
DCV,6.6534080505,6.1751103E+01
DCV,6.6758790016,6.1750832E+01
DCV,6.6913790703,6.1751915E+01
DCV,6.7070488930,6.1751464E+01
DCV,6.7294411659,6.1750682E+01
DCV,6.7444472313,6.1750471E+01
DCV,6.7670769691,6.1752096E+01
DCV,6.7826151848,6.1752758E+01
DCV,6.7980580330,6.1751554E+01
DCV,6.8218321800,6.1750200E+01
DCV,6.8371491432,6.1749598E+01
DCV,6.8525590897,6.1749207E+01
DCV,6.8758997917,6.1751073E+01
DCV,6.8912258148,6.1751976E+01
DCV,6.9137759209,6.1751795E+01
DCV,6.9288430214,6.1752307E+01
DCV,6.9440598488,6.1752578E+01
DCV,6.9671998024,6.1751735E+01
DCV,6.9825520515,6.1598880E+01
DCV,7.0048980713,6.1359562E+01
DCV,7.0201368332,6.1170172E+01
DCV,7.0357170105,6.1011028E+01
DCV,7.0588560104,6.0852004E+01
DCV,7.0744352341,6.0692859E+01
DCV,7.0895400047,6.0534588E+01
DCV,7.1120948792,6.0376196E+01
DCV,7.1280579567,6.0216961E+01
DCV,7.1511268616,6.0056583E+01
DCV,7.1665210724,5.9894790E+01
DCV,7.1818609238,5.9576321E+01
DCV,7.2046670914,5.9181831E+01
DCV,7.2204451561,5.8852768E+01
DCV,7.2360892296,5.8546487E+01
DCV,7.2584581375,5.8243367E+01
DCV,7.2735500336,5.8100594E+01
DCV,7.2966628075,5.9041887E+01
DCV,7.3123288155,6.0087641E+01
DCV,7.3279628754,6.0045207E+01
DCV,7.3507990837,5.9921003E+01
DCV,7.3660469055,5.9779073E+01
DCV,7.3889632225,5.9479053E+01
DCV,7.4048209190,5.9094283E+01
DCV,7.4204301834,5.8763656E+01
DCV,7.4430270195,5.8462461E+01
DCV,7.4587311745,5.8162470E+01
DCV,7.4742131233,5.8188172E+01
DCV,7.4969649315,5.9149147E+01
DCV,7.5125250816,6.0049149E+01
DCV,7.5348877907,5.9973159E+01
DCV,7.5503392220,5.9844621E+01
DCV,7.5659961700,5.9702210E+01
DCV,7.5890421867,5.9397825E+01
DCV,7.6044611931,5.9011882E+01
DCV,7.6198039055,5.8685167E+01
DCV,7.6425142288,5.8384093E+01
DCV,7.6578989029,5.8083500E+01
DCV,7.6810588837,5.8438565E+01
DCV,7.6964931488,5.9429395E+01
DCV,7.7118787766,6.0028323E+01
DCV,7.7348098755,5.9927022E+01
DCV,7.7499938011,5.9793158E+01
DCV,7.7730731964,5.9648881E+01
DCV,7.7884788513,5.9501263E+01
DCV,7.8040127754,5.9352050E+01
DCV,7.8271551132,5.9201212E+01
DCV,7.8428058624,5.9048207E+01
DCV,7.8582220078,5.9670249E+01
DCV,7.8812561035,6.0788623E+01
DCV,7.8967127800,6.1391945E+01
DCV,7.9190731049,6.1442625E+01
DCV,7.9344921112,6.1467695E+01
DCV,7.9500007629,6.1484789E+01
DCV,7.9730401039,6.1497459E+01
DCV,7.9886379242,6.1506668E+01
DCV,8.0037889481,6.1514252E+01
DCV,8.0262908936,6.1522228E+01
DCV,8.0419979095,6.1527073E+01
DCV,8.0650501251,6.1532791E+01
DCV,8.0803956985,6.1539773E+01
DCV,8.0956783295,6.1544679E+01
DCV,8.1181516647,6.1547778E+01
DCV,8.1336660385,6.1551601E+01
DCV,8.1569042206,6.1554309E+01
DCV,8.1722660065,6.1556085E+01
DCV,8.1873970032,6.1558643E+01
DCV,8.2100954056,6.1562315E+01
DCV,8.2256011963,6.1565144E+01
DCV,8.2483024597,6.1568063E+01
DCV,8.2636852264,6.1572818E+01
DCV,8.2787475586,6.1575406E+01
DCV,8.3011941910,6.1576339E+01
DCV,8.3169345856,6.1575677E+01
DCV,8.3396720886,6.1577362E+01
DCV,8.3547716141,6.1579589E+01
DCV,8.3700170517,6.1581967E+01
DCV,8.3924980164,6.1584585E+01
DCV,8.4080543518,6.1586301E+01
DCV,8.4310235977,6.1588588E+01
DCV,8.4461812973,6.1591959E+01
DCV,8.4611806870,6.1593313E+01
DCV,8.4842586517,6.1595299E+01
DCV,8.4999923706,6.1596352E+01
DCV,8.5154247284,6.1596473E+01
DCV,8.5380258560,6.1597255E+01
DCV,8.5530672073,6.1599302E+01
DCV,8.5762987137,6.1600716E+01
DCV,8.5920410156,6.1601619E+01
DCV,8.6074733734,6.1604207E+01
DCV,8.6300668716,6.1605832E+01
DCV,8.6453132629,6.1606645E+01
DCV,8.6683940887,6.1608180E+01
DCV,8.6843938828,6.1609655E+01
DCV,8.6998186111,6.1609745E+01
DCV,8.7221708298,6.1609594E+01
DCV,8.7377796173,6.1609655E+01
DCV,8.7532815933,6.1611370E+01
DCV,8.7762355804,6.1612965E+01
DCV,8.7919063568,6.1614771E+01
DCV,8.8145017624,6.1615433E+01
DCV,8.8300781250,6.1616516E+01
DCV,8.8457088470,6.1617720E+01
DCV,8.8687305450,6.1618773E+01
DCV,8.8841619492,6.1620248E+01
DCV,8.9072380066,6.1620639E+01
DCV,8.9226446152,6.1619496E+01
DCV,8.9378004074,6.1620970E+01
DCV,8.9609003067,6.1621873E+01
DCV,8.9763135910,6.1622656E+01
DCV,8.9917125702,6.1622957E+01
DCV,9.0146188736,6.1623498E+01
DCV,9.0298051834,6.1624612E+01
DCV,9.0527334213,6.1624762E+01
DCV,9.0683593750,6.1626207E+01
DCV,9.0839347839,6.1626959E+01
DCV,9.1065406799,6.1627772E+01
DCV,9.1218986511,6.1629006E+01
DCV,9.1372747421,6.1629518E+01
DCV,9.1603012085,6.1629818E+01
DCV,9.1759738922,6.1630089E+01
DCV,9.1983785629,6.1631504E+01
DCV,9.2134771347,6.1632497E+01
DCV,9.2290973663,6.1633249E+01
DCV,9.2522249222,6.1635266E+01
DCV,9.2675924301,6.1635115E+01
DCV,9.2901573181,6.1634032E+01
DCV,9.3052215576,6.1632617E+01
DCV,9.3205614090,6.1633701E+01
DCV,9.3438768387,6.1636379E+01
DCV,9.3592643738,6.1637372E+01
DCV,9.3818178177,6.1637041E+01
DCV,9.3969240189,6.1638004E+01
DCV,9.4122247696,6.1639359E+01
DCV,9.4353332520,6.1638967E+01
DCV,9.4507102966,6.1638727E+01
DCV,9.4730548859,6.1640201E+01
DCV,9.4883403778,6.1640472E+01
DCV,9.5038585663,6.1640743E+01
DCV,9.5267667770,6.1641345E+01
DCV,9.5423421860,6.1641676E+01
DCV,9.5574159622,6.1642368E+01
DCV,9.5797338486,6.1642368E+01
DCV,9.5953531265,6.1643030E+01
DCV,9.6183214188,6.1644926E+01
DCV,9.6337060928,6.1645528E+01
DCV,9.6491441727,6.1645107E+01
DCV,9.6714992523,6.1644174E+01
DCV,9.6868295670,6.1645167E+01
DCV,9.7099657059,6.1646070E+01
DCV,9.7253246307,6.1646220E+01
DCV,9.7403974533,6.1646431E+01
DCV,9.7629461288,6.1646070E+01
DCV,9.7783298492,6.1646190E+01
DCV,9.8013067245,6.1646883E+01
DCV,9.8168821335,6.1648387E+01
DCV,9.8321352005,6.1647846E+01
DCV,9.8551197052,6.1647093E+01
DCV,9.8711090088,6.1646973E+01
DCV,9.8867502213,6.1648598E+01
DCV,9.9093647003,6.1649922E+01
DCV,9.9246826172,6.1649350E+01
DCV,9.9474725723,6.1650524E+01
DCV,9.9631767273,6.1650644E+01
DCV,9.9789829254,6.1650193E+01
DCV,10.0015783310,6.1652209E+01
DCV,10.0166664124,6.1652721E+01
DCV,10.0397815704,6.1651427E+01
DCV,10.0554399490,6.1651427E+01
DCV,10.0710630417,6.1653022E+01
DCV,10.0939035416,6.1653383E+01
DCV,10.1092290878,6.1653323E+01
DCV,10.1248989105,6.1654256E+01
DCV,10.1480007172,6.1655731E+01
DCV,10.1633768082,6.1656001E+01
DCV,10.1859817505,6.1655339E+01
DCV,10.2015066147,6.1655460E+01
DCV,10.2170572281,6.1653955E+01
DCV,10.2402772903,6.1652390E+01
DCV,10.2557258606,6.1652932E+01
DCV,10.2708225250,6.1655550E+01
DCV,10.2938241959,6.1655460E+01
DCV,10.3092384338,6.1655008E+01
DCV,10.3321847916,6.1655490E+01
DCV,10.3478612900,6.1657416E+01
DCV,10.3632116318,6.1659101E+01
DCV,10.3859233856,6.1658349E+01
DCV,10.4015550613,6.1658108E+01
DCV,10.4170074463,6.1657326E+01
DCV,10.4399137497,6.1656152E+01
DCV,10.4557094574,6.1657627E+01
DCV,10.4784126282,6.1657928E+01
DCV,10.4936141968,6.1658198E+01
DCV,10.5092697144,6.1658891E+01
DCV,10.5321750641,6.1660365E+01
DCV,10.5478439331,6.1661479E+01
DCV,10.5634355545,6.1662111E+01
DCV,10.5858612061,6.1661840E+01
DCV,10.6012315750,6.1661479E+01
DCV,10.6245555878,6.1661810E+01
DCV,10.6400184631,6.1661900E+01
DCV,10.6551237106,6.1661419E+01
DCV,10.6776895523,6.1661810E+01
DCV,10.6930627823,6.1662382E+01
DCV,10.7162542343,6.1662592E+01
DCV,10.7318525314,6.1663766E+01
DCV,10.7469530106,6.1663435E+01
DCV,10.7692842484,6.1662713E+01
DCV,10.7848644257,6.1661539E+01
DCV,10.8077831268,6.1661148E+01
DCV,10.8231363297,6.1661870E+01
DCV,10.8387060165,6.1662984E+01
DCV,10.8614740372,6.1663977E+01
DCV,10.8826408386,6.1664007E+01
DCV,10.8981275558,6.1663736E+01
DCV,10.9132652283,6.1664759E+01
DCV,10.9357614517,6.1665903E+01
DCV,10.9508218765,6.1667197E+01
DCV,10.9664392471,6.1665662E+01
DCV,10.9893960953,6.1665030E+01
DCV,11.0045156479,6.1666174E+01
DCV,11.0267820358,6.1665482E+01
DCV,11.0420246124,6.1666144E+01
DCV,11.0573835373,6.1666776E+01
DCV,11.0803213120,6.1666144E+01
DCV,11.0958900452,6.1667588E+01
DCV,11.1182518005,6.1668040E+01
DCV,11.1336755753,6.1667799E+01
DCV,11.1496906281,6.1668341E+01
DCV,11.1726551056,6.1668280E+01
DCV,11.1879825592,6.1668070E+01
DCV,11.2032899857,6.1668070E+01
DCV,11.2261171341,6.1666896E+01
DCV,11.2418222427,6.1666986E+01
DCV,11.2649335861,6.1668010E+01
DCV,11.2802772522,6.1669695E+01
DCV,11.2953557968,6.1670899E+01
DCV,11.3184423447,6.1671079E+01
DCV,11.3341636658,6.1670026E+01
DCV,11.3497867584,6.1669695E+01
DCV,11.3726196289,6.1669875E+01
DCV,11.3879642487,6.1669605E+01
DCV,11.4110994339,6.1669875E+01
DCV,11.4267778397,6.1669304E+01
DCV,11.4419002533,6.1669183E+01
DCV,11.4641685486,6.1669875E+01
DCV,11.4826011658,6.1670628E+01
DCV,11.4981460571,6.1672373E+01
DCV,11.5211534500,6.1673126E+01
DCV,11.5367574692,6.1672704E+01
DCV,11.5518655777,6.1670116E+01
DCV,11.5746145248,6.1669605E+01
DCV,11.5904016495,6.1670658E+01
DCV,11.6059722900,6.1671440E+01
DCV,11.6287136078,6.1672253E+01
DCV,11.6443195343,6.1672614E+01
DCV,11.6672229767,6.1673397E+01
DCV,11.6826982498,6.1673818E+01
DCV,11.6984834671,6.1674630E+01
DCV,11.7212619781,6.1674781E+01
DCV,11.7368211746,6.1673547E+01
DCV,11.7524538040,6.1671832E+01
DCV,11.7753171921,6.1671170E+01
DCV,11.7906751633,6.1672102E+01
DCV,11.8134040833,6.1673547E+01
DCV,11.8290138245,6.1675052E+01
DCV,11.8447399139,6.1675082E+01
DCV,11.8680200577,6.1674871E+01
DCV,11.8837347031,6.1674089E+01
DCV,11.8992547989,6.1674029E+01
DCV,11.9223442078,6.1674871E+01
DCV,11.9376554489,6.1674901E+01
DCV,11.9531879425,6.1674811E+01
DCV,11.9760589600,6.1674721E+01
DCV,11.9915752411,6.1675383E+01
DCV,12.0145654678,6.1674721E+01
DCV,12.0297632217,6.1675533E+01
DCV,12.0451412201,6.1675624E+01
DCV,12.0682668686,6.1674269E+01
DCV,12.0842037201,6.1676316E+01
DCV,12.0995578766,6.1677429E+01
DCV,12.1221809387,6.1676195E+01
DCV,12.1375503540,6.1675293E+01
DCV,12.1605815887,6.1675533E+01
DCV,12.1763019562,6.1675654E+01
DCV,12.1914367676,6.1676436E+01
DCV,12.2137832642,6.1676376E+01
DCV,12.2295207977,6.1676226E+01
DCV,12.2453517914,6.1677159E+01
DCV,12.2680654526,6.1677760E+01
DCV,12.2833995819,6.1677610E+01
DCV,12.3057851791,6.1677219E+01
DCV,12.3211278915,6.1677008E+01
DCV,12.3370199203,6.1675232E+01
DCV,12.3596649170,6.1675955E+01
DCV,12.3747606277,6.1677309E+01
DCV,12.3973436356,6.1677971E+01
DCV,12.4126939774,6.1677580E+01
DCV,12.4283456802,6.1677791E+01
DCV,12.4512729645,6.1678543E+01
DCV,12.4663972855,6.1679837E+01
DCV,12.4887571335,6.1679506E+01
DCV,12.5043363571,6.1678483E+01
DCV,12.5199775696,6.1678001E+01
DCV,12.5426158905,6.1678453E+01
DCV,12.5580139160,6.1679506E+01
DCV,12.5804033279,6.1678091E+01
DCV,12.5964584351,6.1677580E+01
DCV,12.6121530533,6.1679687E+01
DCV,12.6345462799,6.1681131E+01
DCV,12.6495800018,6.1679897E+01
DCV,12.6723937988,6.1679536E+01
DCV,12.6881408691,6.1679205E+01
DCV,12.7038450241,6.1678964E+01
DCV,12.7267036438,6.1680168E+01
DCV,12.7417993546,6.1681282E+01
