Time,Voltage,Current,Total mAh,Temperature
0.03313732147216797,3.6103,5.962,0.8280555555555555,25.25
0.5312418937683105,3.612804,5.962,1.656111111111111,25.187
1.0268363952636719,3.614307,5.962,2.484166666666667,25.187
1.528799057006836,3.616447,5.962,3.312222222222222,25.187
2.0280351638793945,3.617689,5.962,4.1402777777777775,25.25
2.5486485958099365,3.619484,5.962,4.968333333333333,25.25
3.047511577606201,3.620559,5.962,5.796388888888888,25.25
3.5431220531463623,3.622145,5.962,6.6244444444444435,25.25
4.040438890457153,3.62298,5.962,7.452499999999999,25.25
4.534599304199219,3.62487,5.962,8.280555555555555,25.25
5.0298449993133545,3.625318,5.962,9.108611111111111,25.25
5.528442621231079,3.62727,5.962,9.936666666666667,25.25
6.031386613845825,3.627625,5.962,10.764722222222224,25.25
6.531666994094849,3.629493,5.962,11.59277777777778,25.25
7.031322956085205,3.629879,5.962,12.420833333333336,25.25
7.532266616821289,3.631017,5.962,13.248888888888892,25.25
8.077090740203857,3.63205,5.962,14.076944444444448,25.25
8.537068605422974,3.633209,5.962,14.905000000000005,25.25
9.032900094985962,3.633689,5.962,15.733055555555561,25.25
9.540893077850342,3.634931,5.962,16.561111111111117,25.25
10.034859657287598,3.63515,5.962,17.38916666666667,25.187
10.527055740356445,3.636308,5.962,18.217222222222226,25.187
11.027079820632935,3.636997,5.962,19.04527777777778,25.187
11.52669620513916,3.638103,5.962,19.873333333333335,25.187
12.028827428817749,3.638197,5.962,20.70138888888889,25.25
12.527573823928833,3.639544,5.962,21.529444444444444,25.187
13.026452541351318,3.63993,5.962,22.357499999999998,25.187
13.576550960540771,3.640765,5.962,23.185555555555553,25.187
14.030729055404663,3.641402,5.962,24.013611111111107,25.187
14.543375253677368,3.642435,5.962,24.84166666666666,25.25
15.041012048721313,3.642518,5.962,25.669722222222216,25.25
15.547329187393188,3.643573,5.962,26.49777777777777,25.187
16.033568382263184,3.643604,5.962,27.325833333333325,25.187
16.527533531188965,3.644794,5.962,28.15388888888888,25.187
17.028605222702026,3.644773,5.962,28.981944444444434,25.187
17.53149724006653,3.645952,5.962,29.809999999999988,25.187
18.03567600250244,3.64591,5.962,30.638055555555542,25.125
18.533885955810547,3.646912,5.962,31.466111111111097,25.125
19.03477168083191,3.647058,5.962,32.294166666666655,25.125
19.53463578224182,3.647987,5.962,33.12222222222221,25.125
20.038845777511597,3.648175,5.962,33.95027777777777,25.125
20.53863000869751,3.649198,5.962,34.77833333333333,25.125
21.04688286781311,3.649282,5.962,35.60638888888889,25.125
21.53081703186035,3.650169,5.962,36.434444444444445,25.125
22.031416416168213,3.650127,5.962,37.2625,25.125
22.528462886810303,3.65093,5.962,38.09055555555556,25.187
23.02883744239807,3.651045,5.962,38.91861111111112,25.187
23.5265154838562,3.651943,5.962,39.74666666666668,25.187
24.02835512161255,3.652235,5.962,40.574722222222235,25.125
24.52964997291565,3.653028,5.962,41.40277777777779,25.125
25.02926993370056,3.652934,5.962,42.23083333333335,25.125
25.530308961868286,3.653915,5.962,43.05888888888891,25.125
26.040339946746826,3.653686,5.962,43.88694444444447,25.125
26.539005756378174,3.65473,5.962,44.715000000000025,25.125
27.040918350219727,3.654542,5.962,45.54305555555558,25.125
27.52730679512024,3.655596,5.962,46.37111111111114,25.125
28.051799774169922,3.655418,5.962,47.1991666666667,25.125
28.53001618385315,3.656379,5.962,48.02722222222226,25.062
29.03116726875305,3.656493,5.962,48.855277777777815,25.062
29.531943798065186,3.65712,5.962,49.68333333333337,25.062
30.03701400756836,3.657234,5.962,50.51138888888893,25.062
30.528911590576172,3.658122,5.962,51.33944444444449,25.062
31.03066110610962,3.658309,5.962,52.16750000000005,25.062
31.538612127304077,3.658925,5.962,52.995555555555605,25.062
32.03421139717102,3.65905,5.962,53.82361111111116,25.062
32.543302059173584,3.659885,5.962,54.65166666666672,25.062
33.02842569351196,3.65952,5.962,55.47972222222228,25.062
33.563255310058594,3.660272,5.962,56.30777777777784,25.062
34.02721166610718,3.660386,5.962,57.135833333333395,25.062
34.529308795928955,3.661315,5.962,57.96388888888895,25.062
35.032540798187256,3.661117,5.962,58.79194444444451,25.062
35.533233642578125,3.661994,5.962,59.62000000000007,25.125
36.02799654006958,3.661952,5.962,60.44805555555563,25.125
36.530837297439575,3.662714,5.962,61.276111111111184,25.125
37.026833295822144,3.662724,5.962,62.10416666666674,25.125
37.53968691825867,3.66335,5.962,62.9322222222223,25.062
38.0390191078186,3.663517,5.962,63.76027777777786,25.062
38.53941226005554,3.664237,5.962,64.58833333333341,25.062
39.08428978919983,3.664071,5.962,65.41638888888896,25.062
39.530667543411255,3.664801,5.962,66.24444444444451,25.062
40.03046989440918,3.66477,5.962,67.07250000000006,25.062
40.530662298202515,3.665553,5.962,67.90055555555561,25.062
41.03045964241028,3.665469,5.962,68.72861111111116,25.125
41.52631664276123,3.666262,5.962,69.55666666666671,25.125
42.028048515319824,3.666398,5.962,70.38472222222227,25.062
42.52715277671814,3.666878,5.962,71.21277777777782,25.062
43.037813901901245,3.666878,5.962,72.04083333333337,25.062
43.532859563827515,3.667703,5.962,72.86888888888892,25.062
44.04442548751831,3.667703,5.962,73.69694444444447,25.062
44.52698349952698,3.668245,5.962,74.52500000000002,25.062
45.03027653694153,3.668319,5.962,75.35305555555557,25.062
45.53087067604065,3.668934,5.962,76.18111111111112,25.125
46.031163692474365,3.668705,5.962,77.00916666666667,25.125
46.53208255767822,3.669665,5.962,77.83722222222222,25.125
47.031657695770264,3.669164,5.962,78.66527777777777,25.125
