Time,Voltage,Current,Total mAh,Temperature
0.03367447853088379,3.230009,5.962,0.8280555555555555,31.062
0.5291938781738281,3.233547,5.962,1.656111111111111,31.062
1.0281202793121338,3.238338,5.962,2.484166666666667,31.062
1.5408453941345215,3.241626,5.962,3.312222222222222,31.062
2.0397610664367676,3.245759,5.962,4.1402777777777775,31.062
2.5586905479431152,3.248472,5.962,4.968333333333333,31.062
3.031536102294922,3.252156,5.962,5.796388888888888,31.062
3.530819892883301,3.255319,5.962,6.6244444444444435,31.062
4.027395009994507,3.258784,5.962,7.452499999999999,31.062
4.526797533035278,3.261237,5.962,8.280555555555555,31.062
5.0274364948272705,3.264462,5.962,9.108611111111111,31.062
5.5306384563446045,3.266956,5.962,9.936666666666667,31.062
6.0305540561676025,3.269878,5.962,10.764722222222224,31.062
6.530585050582886,3.272331,5.962,11.59277777777778,31.125
7.043375253677368,3.275733,5.962,12.420833333333336,31.125
7.535863161087036,3.277643,5.962,13.248888888888892,31.062
8.08005428314209,3.280785,5.962,14.076944444444448,31.062
8.530264377593994,3.282528,5.962,14.905000000000005,31.062
9.031819820404053,3.285189,5.962,15.733055555555561,31.062
9.532720565795898,3.287506,5.962,16.561111111111117,31.0
10.03212022781372,3.29023,5.962,17.38916666666667,31.062
10.527143955230713,3.291764,5.962,18.217222222222226,31.062
11.028040170669556,3.294332,5.962,19.04527777777778,31.062
11.528109788894653,3.296524,5.962,19.873333333333335,31.062
12.029711723327637,3.298924,5.962,20.70138888888889,31.062
12.534464120864868,3.300438,5.962,21.529444444444444,31.062
13.040491104125977,3.303339,5.962,22.357499999999998,31.062
13.593042135238647,3.304946,5.962,23.185555555555553,31.062
14.033296585083008,3.307399,5.962,24.013611111111107,31.062
14.52904486656189,3.308568,5.962,24.84166666666666,31.062
15.028087615966797,3.311344,5.962,25.669722222222216,31.062
15.527050971984863,3.312941,5.962,26.49777777777777,31.062
16.02797794342041,3.314851,5.962,27.325833333333325,31.062
16.52690362930298,3.316552,5.962,28.15388888888888,31.062
17.027698516845703,3.318692,5.962,28.981944444444434,31.062
17.52668285369873,3.320101,5.962,29.809999999999988,31.062
18.02503204345703,3.322616,5.962,30.638055555555542,31.062
18.53769612312317,3.324004,5.962,31.466111111111097,31.062
19.034820079803467,3.326206,5.962,32.294166666666655,31.062
19.540318727493286,3.327824,5.962,33.12222222222221,31.062
20.030798196792603,3.330037,5.962,33.95027777777777,31.062
20.530814170837402,3.331362,5.962,34.77833333333333,31.062
21.03070640563965,3.333377,5.962,35.60638888888889,31.062
21.529184103012085,3.334692,5.962,36.434444444444445,31.062
22.030598402023315,3.336894,5.962,37.2625,31.062
22.52955412864685,3.338115,5.962,38.09055555555556,31.125
23.029463529586792,3.340035,5.962,38.91861111111112,31.125
23.529402494430542,3.341361,5.962,39.74666666666668,31.062
24.03030490875244,3.343594,5.962,40.574722222222235,31.062
24.545108318328857,3.34445,5.962,41.40277777777779,31.062
25.041353225708008,3.346819,5.962,42.23083333333335,31.062
25.539963960647583,3.347644,5.962,43.05888888888891,31.062
26.03447461128235,3.349773,5.962,43.88694444444447,31.062
26.527419090270996,3.350848,5.962,44.715000000000025,31.062
27.03148627281189,3.352873,5.962,45.54305555555558,31.062
27.526995420455933,3.354063,5.962,46.37111111111114,31.062
28.050402879714966,3.35615,5.962,47.1991666666667,31.062
28.529341220855713,3.356922,5.962,48.02722222222226,31.125
29.02804183959961,3.358999,5.962,48.855277777777815,31.125
29.531636714935303,3.359939,5.962,49.68333333333337,31.125
30.03667712211609,3.361932,5.962,50.51138888888893,31.125
30.533246994018555,3.362903,5.962,51.33944444444449,31.062
31.042404651641846,3.364771,5.962,52.16750000000005,31.062
31.526604413986206,3.365856,5.962,52.995555555555605,31.062
32.02767038345337,3.367985,5.962,53.82361111111116,31.062
32.52957320213318,3.36881,5.962,54.65166666666672,31.062
33.030338764190674,3.370605,5.962,55.47972222222228,31.062
33.564430236816406,3.371983,5.962,56.30777777777784,31.062
34.02730131149292,3.373465,5.962,57.135833333333395,31.125
34.52683401107788,3.374248,5.962,57.96388888888895,31.125
35.026207447052,3.376408,5.962,58.79194444444451,31.062
35.52671933174133,3.376961,5.962,59.62000000000007,31.125
36.04475259780884,3.379028,5.962,60.44805555555563,31.125
36.53767251968384,3.379946,5.962,61.276111111111184,31.125
37.03364968299866,3.38171,5.962,62.10416666666674,31.125
37.5259473323822,3.3829,5.962,62.9322222222223,31.062
38.02929353713989,3.384225,5.962,63.76027777777786,31.062
38.52671766281128,3.385092,5.962,64.58833333333341,31.062
39.0769248008728,3.38721,5.962,65.41638888888896,31.125
39.52864909172058,3.38768,5.962,66.24444444444451,31.125
40.03117656707764,3.389611,5.962,67.07250000000006,31.062
40.52961850166321,3.390467,5.962,67.90055555555561,31.062
41.02929496765137,3.392147,5.962,68.72861111111116,31.062
41.53550362586975,3.392898,5.962,69.55666666666671,31.062
42.03359341621399,3.394516,5.962,70.38472222222227,31.125
42.54620361328125,3.395508,5.962,71.21277777777782,31.125
43.03294396400452,3.397105,5.962,72.04083333333337,31.125
43.52506732940674,3.397929,5.962,72.86888888888892,31.125
44.02611327171326,3.39963,5.962,73.69694444444447,31.125
44.52606248855591,3.400403,5.962,74.52500000000002,31.125
45.02898931503296,3.402031,5.962,75.35305555555557,31.125
45.52691197395325,3.402438,5.962,76.18111111111112,31.125
46.02890086174011,3.404473,5.962,77.00916666666667,31.125
46.531776905059814,3.40513,5.962,77.83722222222222,31.125
47.034871101379395,3.406894,5.962,78.66527777777777,31.125
