Time,Voltage,Current,Total mAh
76.54148626327515,3.932529,5.962,127.52055555555528
77.03379225730896,3.932028,5.962,128.34861111111084
77.54396462440491,3.932988,5.962,129.1766666666664
78.02502965927124,3.932707,5.962,130.00472222222194
78.52482151985168,3.933427,5.962,130.8327777777775
79.02291107177734,3.933051,5.962,131.66083333333304
79.52471089363098,3.933719,5.962,132.4888888888886
80.02349376678467,3.933782,5.962,133.31694444444415
80.5235664844513,3.934418,5.962,134.1449999999997
81.02625846862793,3.934126,5.962,134.97305555555525
81.52619576454163,3.934679,5.962,135.8011111111108
82.02767825126648,3.9347,5.962,136.62916666666635
82.53932905197144,3.935149,5.962,137.4572222222219
83.03574013710022,3.935285,5.962,138.28527777777745
83.53166604042053,3.935556,5.962,139.113333333333
84.02770614624023,3.935243,5.962,139.94138888888855
84.52748584747314,3.935942,5.962,140.7694444444441
85.02704286575317,3.935848,5.962,141.59749999999966
85.52772426605225,3.936819,5.962,142.4255555555552
86.02663016319275,3.936516,5.962,143.25361111111076
86.52577948570251,3.936986,5.962,144.0816666666663
87.0277464389801,3.936746,5.962,144.90972222222186
87.52757382392883,3.937727,5.962,145.7377777777774
88.05565643310547,3.937236,5.962,146.56583333333296
88.5353033542633,3.938061,5.962,147.3938888888885
89.03771543502808,3.937508,5.962,148.22194444444406
89.53814792633057,3.938447,5.962,149.0499999999996
90.02543330192566,3.938113,5.962,149.87805555555516
90.52844715118408,3.938771,5.962,150.70611111111072
91.02336692810059,3.938666,5.962,151.53416666666627
91.5267927646637,3.938875,5.962,152.36222222222182
92.02745079994202,3.938927,5.962,153.19027777777737
92.52217078208923,3.939595,5.962,154.01833333333292
93.02882933616638,3.939407,5.962,154.84638888888847
93.57484030723572,3.940221,5.962,155.67444444444402
94.03397965431213,3.939981,5.962,156.50249999999957
94.53125,3.940806,5.962,157.33055555555512
95.0368537902832,3.940409,5.962,158.15861111111067
95.52406978607178,3.940952,5.962,158.98666666666622
96.02369284629822,3.940534,5.962,159.81472222222177
96.52409410476685,3.941275,5.962,160.64277777777733
97.02407956123352,3.940983,5.962,161.47083333333288
97.52535581588745,3.942152,5.962,162.29888888888843
98.02594113349915,3.941839,5.962,163.12694444444398
98.52716040611267,3.942319,5.962,163.95499999999953
99.0222315788269,3.941901,5.962,164.78305555555508
99.52324295043945,3.942862,5.962,165.61111111111063
100.0439817905426,3.942507,5.962,166.43916666666618
100.53790855407715,3.94353,5.962,167.26722222222173
101.03074669837952,3.94281,5.962,168.09527777777728
101.52378940582275,3.943467,5.962,168.92333333333283
102.02847290039062,3.943717,5.962,169.75138888888839
102.53285932540894,3.944135,5.962,170.57944444444394
103.02252650260925,3.943916,5.962,171.4074999999995
103.5245349407196,3.944803,5.962,172.23555555555504
104.02242398262024,3.944573,5.962,173.0636111111106
104.52392244338989,3.944897,5.962,173.89166666666614
105.0239269733429,3.944939,5.962,174.7197222222217
105.53148651123047,3.945847,5.962,175.54777777777724
106.0413224697113,3.945199,5.962,176.3758333333328
106.5400562286377,3.946024,5.962,177.20388888888834
107.02354025840759,3.945711,5.962,178.0319444444439
107.52624249458313,3.946473,5.962,178.85999999999945
108.04939699172974,3.946275,5.962,179.688055555555
108.52712154388428,3.946901,5.962,180.51611111111055
109.0262041091919,3.946483,5.962,181.3441666666661
109.52203702926636,3.947266,5.962,182.17222222222165
110.02206468582153,3.947141,5.962,183.0002777777772
110.5240330696106,3.94783,5.962,183.82833333333275
111.02410960197449,3.947391,5.962,184.6563888888883
111.53421998023987,3.948226,5.962,185.48444444444385
112.03436422348022,3.947913,5.962,186.3124999999994
112.53975319862366,3.948456,5.962,187.14055555555495
113.02389645576477,3.948362,5.962,187.9686111111105
113.5708589553833,3.949061,5.962,188.79666666666606
114.02766251564026,3.9488,5.962,189.6247222222216
114.52737069129944,3.949343,5.962,190.45277777777716
115.02368426322937,3.949218,5.962,191.2808333333327
115.52349829673767,3.95023,5.962,192.10888888888826
116.02327394485474,3.94975,5.962,192.9369444444438
116.52344822883606,3.950376,5.962,193.76499999999936
117.02998661994934,3.950126,5.962,194.5930555555549
117.52389144897461,3.951003,5.962,195.42111111111046
118.03775143623352,3.950637,5.962,196.249166666666
118.52202463150024,3.951263,5.962,197.07722222222156
119.02414584159851,3.951034,5.962,197.90527777777712
119.52266883850098,3.951764,5.962,198.73333333333267
120.02305102348328,3.95141,5.962,199.56138888888822
120.52627801895142,3.952057,5.962,200.38944444444377
121.027827501297,3.951848,5.962,201.21749999999932
121.52752780914307,3.952589,5.962,202.04555555555487
122.02847146987915,3.952266,5.962,202.87361111111042
122.52946448326111,3.952986,5.962,203.70166666666597
123.04361367225647,3.953132,5.962,204.52972222222152
123.53707265853882,3.953455,5.962,205.35777777777707
124.02880001068115,3.953288,5.962,206.18583333333262
124.52587580680847,3.95381,5.962,207.01388888888818
125.02630114555359,3.953497,5.962,207.84194444444373
125.52682185173035,3.954426,5.962,208.66999999999928
126.02340269088745,3.954269,5.962,209.49805555555483
126.5230724811554,3.954676,5.962,210.32611111111038
127.02339148521423,3.954395,5.962,211.15416666666593
127.52325677871704,3.954948,5.962,211.98222222222148
128.04992175102234,3.954812,5.962,212.81027777777703
128.52733039855957,3.955595,5.962,213.63833333333258
129.03784370422363,3.955386,5.962,214.46638888888813
129.5357415676117,3.956012,5.962,215.29444444444368
130.02370953559875,3.955793,5.962,216.12249999999923
130.52379322052002,3.95619,5.962,216.95055555555479
131.0236735343933,3.956346,5.962,217.77861111111034
131.5223515033722,3.95692,5.962,218.6066666666659
132.02385091781616,3.956868,5.962,219.43472222222144
