Time,Electrical Power,Mechanical Power
0.652,106.27588997105231,-13.119069041281229
0.654,106.36650996370321,-13.088308607905379
0.656,106.4247404594121,-13.059056220664774
0.658,106.4367174291304,-13.053783374269656
0.66,106.51073366151931,-13.013780141289441
0.662,106.55326068796124,-12.995606439584112
0.664,106.68704499191315,-12.92913062811269
0.666,106.714560107887,-12.913195136991861
0.668,106.81523341524591,-12.865655341086939
0.67,106.9532111096854,-12.796981806578774
0.672,107.03246998164519,-12.754809568566014
0.674,65.92514087438737,-12.661721617925565
0.676,65.97724303742183,-12.63223421820657
0.678,24.87902370941987,-12.535250074178013
0.68,106.05395302521313,-12.448066851700375
0.682,106.200573165824,-12.37484302956178
0.684,106.39644188923907,-12.277192073604073
0.686,106.52904292676648,-12.197044854111695
0.6880000000000001,106.78030539992241,-12.081389188394127
0.6900000000000001,106.98261807424083,-11.979368478766654
0.6920000000000001,107.18526272102639,-11.872105501123245
0.6940000000000001,153.85143705051752,-4.930478965724409
0.6960000000000001,110.1874054273644,-11.47702269944579
0.6980000000000001,110.35225877125649,-11.397158894826994
0.7000000000000001,110.53472359580748,-11.301128960754731
0.7020000000000001,110.81983728114601,-11.166300791342014
0.704,111.09235925714097,-11.031493265892415
0.706,111.2026503848444,-10.924007401939733
0.708,111.40857405961519,-10.77364820446687
0.71,111.65565786469378,-10.650267647888914
0.712,111.96607251022135,-10.495308014836802
0.714,112.22022634190235,-10.368443318888549
0.716,113.3671937537612,-10.239797388672304
0.718,112.78084932519731,-10.0865594595036
0.72,113.01871480840794,-9.961186614914673
0.722,113.49037297007908,-9.734507871765596
0.724,113.7551434009809,-10.184763577489594
0.726,114.0797851256241,-9.432686136950753
0.728,114.26021208405658,-9.34237201515035
0.73,114.71303604687043,-9.12374238162102
0.732,114.99874147598234,-8.981135481777432
0.734,115.18258289593857,-8.868257285048413
0.736,115.68027716648879,-8.640682909272337
0.738,115.91068939648396,-8.525791479447825
0.74,116.30812484341496,-8.327400193216388
0.742,116.51763811358057,-8.222832165800504
0.744,116.68829394048976,-8.119627113074007
0.746,117.15238453586147,-7.905953119898802
0.748,117.30022660835628,-7.818409481025514
0.75,117.67601787367235,-7.644408727569518
0.752,117.89014508462243,-7.525837187503632
0.754,118.15750167183799,-7.389835705685095
0.756,118.38835365224006,-7.285269268652164
0.758,118.66434645530626,-7.151250554886667
0.76,118.73825757858154,-7.107111171501796
0.762,119.25342203091382,-6.8571507559131675
0.764,119.39177928075534,-6.775902317264776
0.766,119.77786168610595,-6.592692106099032
0.768,119.93451365311549,-6.510573919540533
0.77,120.22414235698153,-6.364658860836839
0.772,120.53816630941054,-6.215411277345506
0.774,120.66077866320734,-6.142038870610505
0.776,120.97585704506784,-5.992371909520699
0.778,121.58541284324666,-5.883978137248892
0.78,122.13215683383004,-5.814965474057212
0.782,122.31268926650276,-5.725567462841582
0.784,122.45158400496643,-5.6477969127367285
0.786,122.83764771442438,-5.46658414840606
0.788,121.3382937476128,-5.403792073995776
0.79,121.59878526190377,-5.271477194253709
0.792,121.72735523295103,-5.2143245354570595
0.794,122.01408302127217,-5.063025200127173
0.796,122.26446285727954,-4.948729640988238
0.798,122.43258582914689,-4.863331856972866
0.8,122.58003276049791,-4.77295557017451
0.802,84.68495182907475,-3.6025159398431414
0.804,44.70881896208272,-2.4256588986560135
0.806,46.15556810536791,-1.8108551226039349
0.808,89.03730570834364,-0.9855668438484467
0.81,91.35440923995921,0.23735885768988302
0.812,92.30990068732834,0.8943930607305519
0.8140000000000001,92.25892431085515,1.4831437335124984
0.8160000000000001,91.54018799652667,2.1840352159584473
0.8180000000000001,91.49833382790023,3.0216219011079652
0.8200000000000001,91.48815492274781,3.9573883351524
0.8220000000000001,91.4439865693873,5.072458103092216
0.8240000000000001,91.44518503791355,6.274791270097778
0.8260000000000001,91.43943740289677,7.595502895292085
0.8280000000000001,91.39943273340876,8.973534436476486
0.8300000000000001,91.42320433065669,10.534109996376866
0.8320000000000001,91.43074236836644,12.137652789871655
0.834,91.44361533817468,13.842131224915475
0.836,90.66139148792259,15.655110562761765
0.838,90.6521393064783,17.41798765513949
0.84,178.4817647292478,19.396440948418242
0.842,178.49736478225196,21.379146432459777
0.844,183.001290264399,23.413923390833688
