Time,Electrical Power,Mechanical Power
0.37,75.28958630401294,-50.47612236567129
0.372,76.91596233999772,-49.79038403460121
0.374,83.04775198542524,-50.72716837412201
0.376,79.78168730321445,-48.490074365803025
0.378,80.69086597501169,-48.07061568286198
0.38,87.54276233580293,-48.703696643394245
0.382,83.8390090268039,-46.6638178836185
0.384,84.67586338705419,-46.268636010804414
0.386,91.34265563890966,-46.9662553980767
0.388,87.82050718618021,-44.876615748700004
0.39,82.77893457161235,-44.47150276030473
0.392,83.21994131717094,-45.033348392572776
0.394,79.85286406407144,-43.12698420997953
0.396,80.53521949865134,-42.802156914391404
0.398,86.97506896576107,-43.30215194928602
0.4,83.36974829150776,-41.53741198203249
0.402,84.50846818674435,-41.01756162942709
0.404,85.58482680450842,-40.52139686368792
0.406,86.65884355199113,-39.91100106998553
0.40800000000000003,87.72282093483236,-39.58073904098461
0.41000000000000003,88.81361863496917,-39.07479730766774
0.41200000000000003,92.11412613863759,-39.201453597062766
0.41400000000000003,91.02850860483082,-37.875537415039936
0.41600000000000004,92.09315024489715,-37.54281340211734
0.418,92.9063379766886,-37.13267217979242
0.42,99.18710742933388,-37.6401677093658
0.422,95.50423774297687,-35.96341669060348
0.424,96.40752137157605,-35.54928457439824
0.426,97.3095120005961,-35.13813144872344
0.428,98.26145082401067,-34.692482039787706
0.43,98.80828353318176,-34.513546019296555
0.432,99.809284768325,-34.05879626410684
0.434,89.67996037903177,-33.56134928369201
0.436,90.2952584859112,-33.25543399307197
0.438,91.61115914266557,-32.67718398543768
0.44,92.26739706930985,-32.3457806429231
0.442,93.26976786810238,-31.883202905064067
0.444,94.22502057696408,-31.437840032162228
0.446,94.79665695495069,-31.16182505638536
0.448,96.00096758902386,-30.6393999014441
0.45,96.53787977118597,-30.37856500441469
0.452,97.70548182904426,-29.87207396613549
0.454,98.30674652475514,-29.576367368765162
0.456,99.18100482586503,-29.16972501405708
0.458,99.99086376192227,-28.810051207797613
0.46,100.78504577694848,-28.454851848009742
0.462,101.7552629741578,-28.387144467325477
0.464,102.6111927081842,-27.721647347244776
0.466,103.61330169753653,-27.524998684590233
0.468,102.18859765705079,-27.37753855531094
0.47000000000000003,103.53948302667138,-27.104147562205533
0.47200000000000003,102.02012351879199,-26.98758410109239
0.47400000000000003,103.12703490991785,-26.772084114661318
0.47600000000000003,104.13642469318359,-26.585474707766906
0.47800000000000004,105.12594969309836,-26.408080596763494
0.48,106.0978770756393,-26.237195057471656
0.482,107.0567966431476,-26.071167501099534
0.484,107.83758395120009,-25.922550436192534
0.486,108.57923970033072,-25.803198059568395
0.488,109.83278927456759,-25.570428231327174
0.49,108.35056933501671,-25.48906571111383
0.492,106.97857631321682,-25.312598819589304
0.494,107.34332135293306,-24.487147144321593
0.496,98.27122789820851,-24.80742809048872
0.498,98.39684743506581,-24.688612601388193
0.5,98.5542213831236,-24.598786210429623
0.502,99.01723241349934,-24.392592529499776
0.504,99.13588769085689,-24.333448671467096
0.506,99.44898348419625,-24.174926305074305
0.508,99.73263882791436,-24.039925603168836
0.51,99.87833240042723,-23.950043529086187
0.512,98.52701116812727,-23.743660622795193
0.514,96.83526342308008,-23.68394625454804
0.516,97.14229576563721,-23.52308014102843
0.518,97.42018534779251,-23.385542817172432
