Time,Electrical Power,Mechanical Power
0.252,121.56041893220319,-107.60012506728438
0.254,123.88086573704345,-106.44874202560938
0.256,118.83165419809416,-105.0013969957962
0.258,121.42431516855417,-103.63588922356197
0.26,132.34832067710892,-99.99063446214222
0.262,131.76528830329204,-100.4408888039714
0.264,133.83442658613933,-99.48265701441282
0.266,89.95725549157211,-95.40736080128887
0.268,132.08065011808682,-97.3867631471746
0.27,132.11514403306026,-95.07326249019299
0.272,134.1300618455426,-94.05407310516489
0.274,128.91106601371922,-93.10350149760576
0.276,131.27553838705182,-91.20315179065922
0.278,132.83642894106362,-91.28984059253415
0.28,139.4956707684073,-89.73619889817392
0.28200000000000003,94.04637292052095,-87.55961181858828
0.28400000000000003,143.06812329888442,-88.1180894061071
0.28600000000000003,98.00567018299552,-83.44766983653149
0.28800000000000003,105.33619141460161,-84.03008536518875
0.29,107.26016715957252,-83.20452423297002
0.292,102.75370796415703,-82.76424628971029
0.294,106.05579687958861,-80.96071280752304
0.296,108.03914448775245,-79.70381413181374
0.298,102.79495853723584,-78.23597538695147
0.3,103.63247860060245,-78.14265601048383
0.302,105.54238327403283,-77.57374401882718
0.304,107.90812513793033,-76.48924627026875
0.306,107.65970783696275,-74.92893134298525
0.308,110.96908931962797,-74.89664461378797
0.31,112.2963222091204,-72.34675541011592
0.312,116.10443828965336,-72.35753407427984
0.314,115.82278740009019,-70.89033729530637
0.316,117.97714680960061,-69.84916651119937
0.318,114.35344427184334,-68.80239807448842
0.32,116.16491242259659,-67.92591658417113
0.322,110.31904732860127,-67.04224138320197
0.324,111.97297573910271,-66.18060808374086
0.326,113.66045725858424,-65.3945215185006
0.328,121.80084046690116,-61.16172189939828
0.33,118.7113592230741,-62.745502810800055
0.332,118.89365623759198,-54.99576750498862
0.334,118.13705954046449,-55.449338003365746
0.336,121.85432233229807,-55.338249141133716
0.338,122.48119623505612,-55.46894591118451
0.34,123.11206861758387,-55.20954609618592
0.342,123.16030354876737,-55.19467145763157
0.34400000000000003,124.21576945273125,-54.72845199371757
0.34600000000000003,124.6727357111553,-53.94711906696259
